script_element,character,text
heading,,[Scene: Central Perk]
action,,"(Joey and Ross enter. Phoebe and Mike are sitting on the couch, reading a magazine.)"
dialogue,Ross,Hey you guys!
dialogue,Phoebe,Hey!
dialogue,Ross,"Hey, what are you doing?"
dialogue,Mike,"Oh, figuring out our wedding plans."
dialogue,Chandler,"That's funny, we were doing the same thing!"
dialogue,Ross,Yeah!
dialogue,Phoebe,"It's really crazy! The hall, the dress, the food... I-I had no idea how expensive this stuff was!"
dialogue,Chandler,"Yeah it is really pricey. I mean, I freaked when I first heard the numbers."
dialogue,Phoebe,So what did you two do about it?
dialogue,Chandler,"It was pretty simple actually, I came up with a couple of cost-cutting solutions, wrote out a list and Monica told me to go to hell."
dialogue,Ross,"There's no way around it Pheebs, you just gonna have to accept the fact that this is gonna cost you a lot of money."
dialogue,Mike,I heard that weddings are like a 40 billion dollar a year industry.
dialogue,Ross,"Yeah, and I'm responsible for just like half of that."
dialogue,Phoebe,"But really, it does seem like this money could be put to better use?"
dialogue,Mike,Are you serious?
dialogue,Phoebe,"Yeah! Now, how would you feel if we gave all the wedding money to charity and we just got married at City Hall?"
dialogue,Mike,I think it would make me wanna marry you even more. (he kisses her)
dialogue,Ross,"I've got to say you guys, that's an incredible gesture!"
dialogue,Chandler,(to Ross) Maybe you do that next time you get married!
dialogue,Ross,"No, no, no. The next time it's gonna be a Hawaii at sunset. [pause] But maybe the time after that!"
action,,Opening Credits
heading,,[Scene: Monica and Chandler's apartment]
action,,"(Monica is cleaning the table, Chandler is sitting on the sofa. Joey enters.)"
dialogue,Joey,Hey!
dialogue,Chandler,Hey!
dialogue,Joey,What's going on?
dialogue,Chandler,Our adoption social worker is coming by today so we are cleaning the apartment.
dialogue,Monica,(sarcastically) We?
dialogue,Chandler,You know you don't want me to help. You can't have it both ways!
dialogue,Joey,"Hey, is this person who decides whether or not you... get a baby?"
dialogue,Chandler,Kind of. She's coming by to interview us and see where we live.
dialogue,Monica,"And it has to go perfectly, because if she doesn't like something about us she can keep us off every adoption list in the state."
dialogue,Joey,"Hey, maybe I should stop by! She could be a soap opera fan! It's very impressive when the little people know a celebrity."
dialogue,Chandler,(pointing at himself) Little people?
dialogue,Joey,(pointing at himself) Celebrity.
dialogue,Monica,"Ok, so I think I'm just about done here, unless you have any bad stuff hidden somewhere, like... porn or cigarettes?"
dialogue,Chandler,What...? NO!
dialogue,Monica,Chandler?
dialogue,Chandler,"(he stands up and he feels very offended) I don't, and I'm offended by the insinuation!"
dialogue,Monica,"Ok, so there's not a magazine under the couch, or a pack of cigarettes taped to the back of the toilet tank, or a filthy video in the VCR?"
dialogue,Chandler,"I'll admit to the cigarettes and the magazine, but that tape is not mine."
dialogue,Monica,It isn't mine!
dialogue,Joey,"(going out with the VCR in his hand) Well, I guess we'll never know whose it is!"
heading,,[Scene: The New York City Children's fund hallway.]
dialogue,Charity guy,May I help you?
dialogue,Phoebe,Yes. We're here to make a rather sizeable donation to the children.
dialogue,Charity guy,"Well, any contribution, large or small, is always appreciated."
dialogue,Phoebe,"Well, I think you're gonna appreciate it the crap out of this one (she gives him a check)"
dialogue,Charity guy,"Well, this is very generous!"
dialogue,Phoebe,And we don't want any recognition. This is completely anonymous.
dialogue,Mike,Completely anonymous. From two kind strangers.
dialogue,Phoebe,Mr. X and Phoebe Buffay.
dialogue,Charity guy,"Well if you like, we can include your names in our newsletter."
dialogue,Mike,Not necessary.
dialogue,Phoebe,Buffay is spelled B-U-F-F-A-Y.
dialogue,Mike,"And ""X"" is spelled uhm... ""Mike Hannigan""."
dialogue,Charity guy,"Right. Well, on behalf of the children: thank you both very much."
dialogue,Phoebe,"Sure, I so glad we did this. It feels so good!"
dialogue,Mike,It does. It feels really good!
dialogue,Phoebe,"Oh, look! And we get these free t-shirts! (she takes a t-shirt which was on the counter)"
dialogue,Charity guy,"Oh, actually, that's the shirt I wore to the gym."
dialogue,Phoebe,Mhm... it's moist.
heading,,[Scene: Joey and Rachel's apartment.]
dialogue,Ross,(he enters) Hi!
dialogue,Rachel,Hi! Emma will be up in a minute!
dialogue,Ross,"Oh, good!"
dialogue,Rachel,"Oh hey Ross... Listen, I heard about you and Charlie. I'm really sorry."
dialogue,Ross,"Oh, that's OK. I'm sure there are tons of other beautiful paleontologists out there."
dialogue,Rachel,Absolutely.
dialogue,Ross,There was one! She's it! All the rest look like they should live under a bridge!
dialogue,Rachel,"So, uhm... what are you gonna do today?"
dialogue,Ross,"Well, I was thinking of taking Emma to the playground!"
dialogue,Rachel,"Oh my God, what!?"
dialogue,Ross,Like I said I was thinking of taking Emma to the museum of knives and fire!
dialogue,Rachel,"Ok, look, Ross. I do not want Emma going to the playground."
dialogue,Ross,Be-caaauuuse...
dialogue,Rachel,"(upset) All right, well, if you must know... I had a traumatic... swing incident... when I was little."
