script_element,character,text
heading,,"[Scene: Chandler and Joey's apartment. Chandler is playing foosball by himself, Joey enters]"
dialogue,Joey,Hey.
dialogue,Chandler,Hey. Hold on a second. (shoots a goal) Huh?
dialogue,Joey,"Nice, nice. Hey I got somethin' for you. (hands Chandler an envelope."
dialogue,Chandler,What's this?
dialogue,Joey,Eight hundred and twelve bucks.
dialogue,Chandler,"Well, I don't know what Big Leon told ya but it's an even thousand if you want me for the whole night. What is this for?"
dialogue,Joey,"Well, I'm makin money now and this is payin' you back for head shots, electric bills, and so many slices of pizza I can't even count. I love ya man."
dialogue,Chandler,"Well, thanks man. Now I can get my pony."
dialogue,Joey,"Hey, this is a little extra somethin' for uh, ya know, always bein' there for me. (hands Chandler a jewelry box)"
dialogue,Chandler,"Wow, I don't know what to say. (opens the box and pulls out an incredibly gaudy gold bracelet) Wow, I, I don't know what to say."
dialogue,Joey,"Heh, what d'ya say?"
dialogue,Chandler,I don't know. It's a bracelet.
dialogue,Joey,"Isn't it? And it's engraved too, check it out."
dialogue,Chandler,(reads) To my best bud. (puts it back in the case) Thanks best bud.
dialogue,Joey,Put it on.
dialogue,Chandler,"Oh, now? (puts it in his desk drawer) No, no, I think something this nice should be saved for a special occasion. (sets a chair in front of the drawer)"
dialogue,Joey,"Oh, no no, that's the beauty part, it goes with everything. (gets the bracelet from the drawer) You put this on, you're good to go. (puts the bracelet on Chandler) Ohhh man, you are so wearin' that bracelet."
dialogue,Chandler,I so am.
dialogue,Joey,You have any idea what this'll do for your sex life?
dialogue,Chandler,"Well, it'll probably slow it down at first but, once I get used to the extra weight, I'll be back on track."
action,,Opening Credits
heading,,[Scene: A kitchen somewhere. Monica is interviewing for a job]
dialogue,Interviewer,"Well, this all looks good."
dialogue,Monica,Great.
dialogue,Interviewer,And if I want to call for a reference on your last job?
dialogue,Monica,"Oh, that's there on the bottom, see the manager, Chandler Bing."
dialogue,Interviewer,"Alright, lets see if you're as good in person as you are on paper. Make me a salad."
dialogue,Monica,"A salad? Really I, I could do something a little more complicated if you like."
dialogue,Interviewer,"No, just a salad will be fine."
dialogue,Monica,You got it.
dialogue,Interviewer,"Now, I want you to tell me what you're doing while you're doing it."
dialogue,Monica,"Alright, well I'm tearing the lettuce."
dialogue,Interviewer,Uh-huh. Is it dirty?
dialogue,Monica,"Oh-oh, no no don't worry, I'm gonna wash it."
dialogue,Interviewer,"Don't, I like it dirty."
dialogue,Monica,That's your call.
dialogue,Interviewer,"So, uh, what are you going to do next?"
dialogue,Monica,"Well, I thought that I would cut up the tomatos."
dialogue,Interviewer,"Are they, uh, firm?"
dialogue,Monica,They'r alright.
dialogue,Interviewer,"You sure they haven't gone bad? You're sure they're not very, very bad?"
dialogue,Monica,"No really, they're OK."
dialogue,Interviewer,You gonna slice them up real nice?
dialogue,Monica,"Actually, I was gonna do them jullienne."
dialogue,Interviewer,Aaaahhhhhhh.
dialogue,Monica,I'm outa here. (Monica leaves)
heading,,[Scene: Monica and Rachel's apartment. Chandler and Phoebe are sitting at the couch. Ross is sitting at the table and answers the phone.]
dialogue,Ross,"Y-ello. No, Rachel's not here right now, can I take a message? Alright, and how do we spell Casey, is it like at the bat or and the Sunshine Band? OK, bye-bye. Hey, who's this uh, this Casey?"
dialogue,Phoebe,"Oh, some guy she met at the movies."
dialogue,Ross,"Oh really? What uh, what does he want with her?"
dialogue,Chandler,"Well, I'm guessing he wants to do a little dance. . . ya know, make a little love. . . well pretty much get down tonight."
dialogue,Ross,"(puts the message in the cupboard) I don't know, I don't get, I don't get it, I mean, wh, wh, two months ago Rachel and I were like, this close. Right now, what, I'm takin messages from guys she, she meets at the movies? I mean this, this Casey should be takin' down my messages, ya know, or, or, Rachel and I should be together and, and we should get some kind of me, message service."
dialogue,Phoebe,"Hang in there, it's gonna happen."
dialogue,Ross,"Wha, OK, now how do you know that?"
dialogue,Phoebe,Because she's your lobster.
dialogue,Chandler,"Oh, she's goin' somewhere."
dialogue,Phoebe,"C'mon you guys. It's a known fact that lobsters fall in love and mate for life. You know what, you can actually see old lobster couples walkin' around their tank, ya know, holding claws like. . ."
action,,(Monica enters from bathroom after taking a shower)
dialogue,Chandler,"Hey, you feelin' better?"
dialogue,Monica,"Yeah, I think that fifth shower actually got the interview off me."
dialogue,Phoebe,"So, do you have any other possibilities?"
dialogue,Monica,"Oh yeah, well there's the possibility that I won't make rent."
dialogue,Ross,"Monica, if you want, I can lend you some money."
dialogue,Monica,"No no no, if I couldn't pay you back right away then I'd feel guilty and tense every time I saw you."
dialogue,Ross,"Oh OK. Well then why don't you, uhh, why don't you borrow it from mom and dad? You feel guilty and tense around them already. You might as well make some money off of them."
dialogue,Chandler,"Ya know, the man's got a point. (gestures with his arm and the bracelet falls off)"
dialogue,Phoebe,What is that sparkly thing?
dialogue,Chandler,"That thing, it's a uhh. . . yeah it's, it's a little flashy."
dialogue,Ross,"No no, no no, it's not flashy, not for a Goodfella."
dialogue,Monica,"Man, man that is sharp. It must have cost you quite a few debloons."
heading,,[Scene: Monica and Rachel's apartment. Monica answers the door and lets her parents in. They are carrying boxes.]
dialogue,Monica,Hi.
dialogue,Mr. Geller,Hi.
dialogue,Mrs. Geller,Hi darling.
dialogue,Monica,"So, what's this."
dialogue,Mr. Geller,Some of your old stuff.
dialogue,Mrs. Geller,"Well sweetie, we have a surprise for you. We're turning your room into a gym."
dialogue,Monica,"Wow, that is a surprise. Just one little question, uh, why not Ross's room?"
dialogue,Mr. Geller,"Gosh, we talked about that but your brother has so many science trophies and plaques and merit badges, well we didn't want to disturb them."
dialogue,Monica,"Oh, God forbid."
action,,(Rachel enters with a laundry basket)
dialogue,Mrs. Geller,"Oh, hi Rachel."
dialogue,Rachel,Hi.
dialogue,Mrs. Geller,"Oh, we were so sorry to hear about your parents splitting up, dear."
dialogue,Rachel,"Oh, well, you know, they're just separated so, you know, never know, we'll see."
