script_element,character,text
heading,,"[Scene: Monica and Chandler's, everyone is there as Joey enters happily.]"
dialogue,Joey,Hey!
dialogue,Ross,Hey!
dialogue,Joey,"Listen, do you guys think I have a chance with Janine?"
dialogue,Monica,"Honey, we have been through this before!"
dialogue,Rachel,Yeah. Don’t do this to yourself.
dialogue,Phoebe,"She’s made it pretty clear, it is not going to happen."
dialogue,Joey,"Well all right then, I guess I shouldn’t get to excited about the fact (excitedly) that I just kissed her!"
dialogue,Monica,You serious?!
dialogue,Chandler,That’s great!
dialogue,Monica,Really?!
dialogue,Phoebe,"Yeah well, we’ll see."
dialogue,Ross,You kissed her.
dialogue,Joey,Oh we kissed it up real nice.
dialogue,Chandler,"So you kissed her, so what happened after that?"
dialogue,Joey,I came over here to tell you guys.
dialogue,Chandler,So she’s just waiting over there for ya?
action,,"(Joey nods yes, but suddenly realizes what he did and runs out of the apartment and back to his place.)"
action,,Opening Credits
heading,,"[Scene: Central Perk, Joey and Janine are pretty much making out at one of the tables as Monica and Rachel look on from the couch.]"
dialogue,Janine,I gotta go.
dialogue,Joey,Okay. (They kiss.)
dialogue,Janine,I’m gonna be really late for dance class!
dialogue,Joey,Okay. (They kiss.)
dialogue,Janine,"Okay, now I’m really late. (Gets up.)"
dialogue,Joey,"Okay, I’m all right, okay, but hey, could you just leave your lips? (She kisses him on the cheek and starts to leave.)"
dialogue,Janine,(to Monica and Rachel) Bye.
dialogue,Monica,Bye. (Janine exits.)
dialogue,Joey,Have you kissed her yet? It’s awesome! I could do it forever! Y’know what? She-she kisses better than my mom cooks!
dialogue,Monica,I am so glad you said cooks.
dialogue,Rachel,I know.
dialogue,Chandler,"(entering) Oh hey Rachel, sweetheart? You have got to tell the post office that you have moved. Okay? We are still getting all your bills and stuff. (Hands her all of her bills and stuff.)"
dialogue,Rachel,"Oh-oh, Pottery Barn ! (Grabs the aforementioned catalog and holds the rest back out to Chandler.) You can throw the rest away."
dialogue,Chandler,I’m not your garbage man. I’m your mailman.
dialogue,Rachel,Monica look! Look-look-look! Here is that table that I ordered. (Shows her the picture.)
dialogue,Monica,You got it from Pottery Barn ?!
dialogue,Rachel,Yeah! It’s an apothecary table. Does anyone even know what an apothecary is?
dialogue,Chandler,A pharmacist. (Rachel mocks him.)
dialogue,Monica,"Rach, Phoebe hates Pottery Barn ."
dialogue,Joey,I hate Pottery Barn too. They kicked me out of there just because I sat on a bed!
dialogue,Chandler,You took off your pants and climbed under the sheets!
dialogue,Joey,(indignant) I was tired!
dialogue,Rachel,Phoebe hates Pottery Barn ?!
dialogue,Monica,"Yeah, she hates all mass produced stuff. She thinks her furniture should have a history, a story behind it."
dialogue,Rachel,Well this has story behind it! I mean they had to ship it all the way from the White Plains store.
dialogue,Monica,"It’s gotta be one of a kind. Y’know like umm, y’know uh, what’s that God awful ceramic fruit bowl she has on her counter?"
dialogue,Joey,Hey! I made that for her!
dialogue,Chandler,You made pottery?
dialogue,Joey,Yeah! I made it of this fruit bowl I found in the garbage.
dialogue,Monica,I’m telling—If you put that in her apartment you’ll never hear the end of it.
dialogue,Rachel,"Okay fine! I’ll-I’ll just tell her it’s an antique apothecary table, she doesn’t have to know where it came from. Oh! Look at this little drawers! Oh look-look it says that it holds 300 CDs."
dialogue,Chandler,"Ahh, just like the apothecary tables of yore…"
heading,,"[Scene: The Hallway between the apartments, Joey, Janine, Chandler, and Monica are returning from a double date. Chandler is telling a joke.]"
dialogue,Chandler,"…so then the farmer says, ""That’s not a cow and you’re not milking it."" (Everyone laughs.)"
dialogue,Monica,"I am so glad you guys got together, Chandler and I are always looking for a couple to go out with and now we have one!"
