script_element,character,text
heading,,"[Scene: Monica and Rachel's, everyone is looking at papers.]"
dialogue,Joey,How could someone get a hold of your credit card number?
dialogue,Monica,I have no idea. But look how much they spent!
dialogue,Rachel,"Monica, would you calm down? The credit card people said that you only have to pay for the stuff that you bought."
dialogue,Monica,I know. It's just such reckless spending.
dialogue,Ross,"I think when someone steals your credit card, they've kind of already thrown caution to the wind."
dialogue,Chandler,"Wow, what a geek. They spent $69.95 on a Wonder Mop."
dialogue,Monica,That's me.
dialogue,Phoebe,"Oh! The yuk! Ross, he's doing it again! (Points to a lamp which is shaking behind the sofa)"
dialogue,Ross,"Marcel, stop humping the lamp! Stop humping! Now Marcel, come back- (Marcel runs toward Rachel's room) come here, Marcel-"
dialogue,Rachel,"Oh no, not in my room! I'll get him."
dialogue,Monica,"Ross, you've got to do something about the humping."
dialogue,Ross,"What? It's, it's just a phase."
dialogue,Chandler,"Well, that's what we said about Joey..."
dialogue,Ross,Would you all relax? It's not that big a deal.
dialogue,Rachel,(Out of shot) Stop it! Marcel! Bad monkey!
dialogue,Ross,What?
dialogue,Rachel,Let's just say my Curious George doll is no longer curious.
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, late at night Monica is still examining her bill as Rachel emerges from her room.]"
dialogue,Rachel,"Oh, Monica. You are not still going over that thing."
dialogue,Monica,This woman's living my life.
dialogue,Rachel,What?
dialogue,Monica,"She's living my life, and she's doing it better than me! Look at this, look. She buys tickets for plays that I wanna see. She, she buys clothes from stores that I'm intimidated by the sales people. She spent three hundred dollars on art supplies."
dialogue,Rachel,You're not an artist.
dialogue,Monica,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't."
dialogue,Rachel,"Oh, Monica, c'mon, you do cool things."
dialogue,Monica,"Oh really? Okay, let's compare, shall we."
dialogue,Rachel,"(Yawning) Oh, it's so late for 'Shall we'..."
dialogue,Monica,Do I go horseback riding in the park? Do I take classes at the New School?
dialogue,Rachel,(Yawning) Nooo...
dialogue,Monica,"This is so unfair! She's got everything I want, and she doesn't have my mother."
heading,,"[Scene: Central Perk, Joey and Chandler are discussing stage names.]"
dialogue,Chandler,How about Joey... Pepponi?
dialogue,Joey,"No, still too ethnic. My agent thinks I should have a name that's more neutral."
dialogue,Chandler,Joey... Switzerland?
action,,(The waitress brings their coffee.)
dialogue,Joey,"Plus, y'know, I think it should be Joe. Y'know, Joey makes me sound like I'm, I dunno, this big. (Waitress looks at him funny) Which I'm not."
dialogue,Chandler,Joe...Joe...Joe...Stalin?
dialogue,Joey,Stalin...Stalin...do I know that name? It sounds familiar.
dialogue,Chandler,"Well, it does not ring a bell with me..."
dialogue,Joey,"(Writes it down) Joe Stalin. Y'know, that's pretty good."
dialogue,Chandler,Might wanna try Joseph.
action,,(Joey visibly thinks 'Of course!' and writes it down.)
dialogue,Joey,Joseph Stalin. I think you'd remember that!
dialogue,Chandler,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof."
heading,,"[Scene: Monica and Rachel's, Monica is there as Phoebe and Rachel enter.]"
dialogue,Rachel,Hey.
dialogue,Phoebe,Hey.
dialogue,Monica,"Hi. (On the phone) Hi, uh, yes, this is Monica Geller. Um, I believe I'm taking some classes with you and I was wondering what they were."
dialogue,Phoebe,What are you doing?
dialogue,Monica,"(Hushes her) Alright, great. Thanks a lot. (Hangs up) I'm going to tap class."
dialogue,Rachel,"What, what, so that you can dance with the woman that stole your credit card?"
dialogue,Monica,"This woman's got my life, I should get to see who she is."
dialogue,Rachel,"Go to the post office! I'm sure her picture's up! ...Okay, Monica, y'know what, honey, you're kinda losing it here! I mean, this is really becoming like a weird obsession thing."
dialogue,Phoebe,"This is madness. It's madness, I tell you, for the love of God, Monica, don't do it !! ...Thank you."
heading,,"[Scene: A Tap Class, the girls are standing at the door.]"
dialogue,Monica,What d'you think?
dialogue,Phoebe,Lotsa things.
action,,(They go in and sit down.)
dialogue,Rachel,Which one do you think she is?
action,,(The teacher comes up to them.)
dialogue,Teacher,May I help you?
dialogue,Monica,"Oh, no thanks, we're just here to observe."
dialogue,Teacher,You don't observe a dance class. You dance
dialogue,Rachel,What does she mean?
dialogue,Phoebe,I think she means (Imitates) 'You dance
dialogue,Monica,"Okay, d'y'see anybody you think could be me?"
dialogue,Teacher,(To the class) People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!
dialogue,Rachel,She could be you.
action,,(Music starts)
dialogue,Teacher,"Let's get started. Five, six, a-five six seven eight..."
action,,(Everyone starts to dance in unison. Monica flounders)
dialogue,Monica,"Okay, I'm not getting this!"
dialogue,Phoebe,"(Dancing in a swirly, Phoebe kind of way) I'm totally getting it!"
dialogue,Monica,Did you ever feel like sometimes you are just so unbelievably uncoordinated?
action,,(Rachel taps into view; she is in perfect sync with the rest of the class)
dialogue,Rachel,What? You just click when they click.
dialogue,Teacher,"Alright people, now everyone grab a partner."
action,,(The girls are unsure how to pair off. Phoebe settles it)
dialogue,Phoebe,"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel."
dialogue,Monica,Great. It's gym class all over again.
dialogue,Phoebe and Rachel,Aww.
dialogue,Teacher,"Well that's all right, you can come up to the front and dance with me."
dialogue,Monica,Why don't I just take off my clothes and have a nightmare.
action,,(She starts to walk very slowly toward the front of the room. The teacher grabs her hand and pulls her. Suddenly a woman bursts in)
dialogue,Woman,"It's okay, it's okay, I'm here, I'm here. Sorry I'm late, okay, here I am. Who's the new tense girl?"
dialogue,Teacher,She's your partner.
dialogue,Woman,Hi. I'm Monica.
dialogue,Monica,Oh. Monica! ...Hi. I'm Mo- ...nana.
dialogue,Woman,(Fake Monica) Monana?
dialogue,Monica,Yeah. It's Dutch.
dialogue,Fake Monica,You're kidding! I-I spent three years in Amsterdam. (Asks her something in Dutch)
dialogue,Monica,"Um, Pennsylvania Dutch."
dialogue,Teacher,"And we're dancing. A-five, six, seven, eight..."
heading,,"[Scene: Central Perk, Ross is entering.]"
dialogue,Ross,(Mortified) Hi.
dialogue,Chandler and Joey,Hey.
