script_element,character,text
heading,,"[Scene: Monica and Chandler's, Monica, Chandler, Ross, and Rachel are sitting around the table.]"
dialogue,Monica,"I’m glad you’re here, we have a couple of things to ask you about the wedding ceremony."
dialogue,Rachel,(starting to cry) Ohh…
dialogue,Ross,What’s the matter? You okay?
dialogue,Rachel,"Yeah, it’s just y’know…"
dialogue,Chandler,(To Ross) Monica said wedding.
dialogue,Monica,"Uh, so anyway, we thought one of you could read something during the ceremony."
dialogue,Rachel,Oh! I would love to read a poem.
dialogue,Chandler,Do you think you could get through a poem?
dialogue,Rachel,(crying) It’ll be a short one.
dialogue,Monica,"Okay, so Ross will be doing the reading."
dialogue,Rachel,Ohhh…
dialogue,Ross,"Okay. Yeah, I guess, I guess I could do that too."
dialogue,Chandler,Too?
dialogue,Ross,"Yeah, I kind of uh, have something else planned for you guys."
dialogue,Monica,Do you mind telling us what it is?
dialogue,Ross,"Sorry, I’m kinda keeping this one on the Q.T."
dialogue,Chandler,"Well, whatever it is, I hope it involves winking. (Winks in a spy-type manner.)"
dialogue,Joey,"(entering, excited) Hey!"
dialogue,All,Hey!
dialogue,Joey,"So I just talked to one of the DOOL writers today, and…"
dialogue,Monica,What is DOOL?
dialogue,Joey,"Days Of Our Lives . Anyway, you’re not gonna believe it! My character is coming out of his coma!!"
dialogue,All,Oh!!
dialogue,Chandler,That’s great!
dialogue,Joey,"And-and-and not only that, I’m gettin’ a new brain!!"
dialogue,Chandler,So great things are happening at work and in your personal life!
dialogue,Rachel,"Wait, what do you mean you’re getting a new brain?"
dialogue,Joey,"Oh well, they’re killing off one of the characters on the show, and when she dies her brain is being transplanted into my body."
dialogue,Ross,What? A brain transplant?!
dialogue,Joey,"(seriously) Yes, it’s a highly controversial procedure."
dialogue,Ross,It’s ridiculous!
dialogue,Joey,"Well, I think it’s ridiculous that you haven’t had sex in three and a half months."
dialogue,Ross,"(to Monica and Rachel) It’s winter, they are fewer people on the street. (Rachel and Monica smile and nod, knowingly.)"
dialogue,Monica,Who are they killing off?
dialogue,Joey,"Uh Cecilia Monroe, she plays Jessica Lockhart."
dialogue,Rachel and Monica,Noo!!
dialogue,Monica,She’s my favorite character on DOOL.
dialogue,Joey,Nice.
dialogue,Rachel,"She is so good at throwing drinks in people’s faces, I mean I don’t think I’ve ever seen her finish a beverage."
dialogue,Monica,And the way she slaps all the time!
dialogue,Rachel,Oh!
dialogue,Monica,Wouldn’t you love to do it just once?! (Raises her hand towards Chandler.)
dialogue,Chandler,Don’t do it.
dialogue,Rachel,"Cecilia Monroe man, what a great actress."
dialogue,Joey,"Oh, tell me about it. And she’s been on the show forever, it’s gonna be really hard to fill her shoes."
dialogue,Ross,"Yeah-yeah, help me out here, when you come out of the ""brain transplant,"" you are going to be her?"
dialogue,Joey,"Yes, but in Drake Remoray’s body. (Ross laughs unbelievably.) Why is this so hard for you to get? I thought you were a scientist!"
action,,Opening Credits
heading,,[Scene: Phoebe and Rachel sitting on the couch in Central Perk]
dialogue,Phoebe,"(Clears Throat) Rach, so, that guy there. Straight or gay?"
dialogue,Rachel,"(They both look behind them.) Well, I'd have to say gay."
