script_element,character,text
heading,,"[Scene: Moondance Diner. Ross, Phoebe, Joey, and Chandler are sitting at the counter, Monica is working. Monica is wearing her costume, including big fake breasts.]"
dialogue,Monica,"So, I'll get candles and my mom's lace tablecloth, and since it's Rachel's birthday, I mean, we want it to be special, I thought I'd poach a salmon."
dialogue,All,Ohhh.
dialogue,Monica,What?
dialogue,Ross,Question. Why do we always have to have parties where you poach things?
dialogue,Monica,You wanna be in charge of the food committee?
dialogue,Ross,Question two. Why do we always have to have parties with committees?
dialogue,Joey,Really. Why can't we just get some pizzas and get some beers and have fun?
dialogue,Ross,Yeah.
dialogue,Phoebe,"Yeah, I agree. Ya know, I think fancy parties are only fun if you're fancy on the inside and I'm just not sure we are."
dialogue,Monica,"Alright. If you guys don't want it to be special, fine. You can throw any kind of party you want."
action,,(Joey is staring at Monica's breasts)
dialogue,Monica,"Joey they're not real. I start miles beneath the surface of these things, ok, they're fake. See (squeezes her breast) honk honk."
dialogue,Chandler,"Wow, it's, it's like porno for clowns."
action,,Opening Credits
heading,,"[Scene: Central Perk. Chandler, Ross, Joey, Phoebe, and Monica are planning Rache's birthday party.]"
dialogue,Ross,"I talked to Rachel's sisters, neither of them can come."
dialogue,Monica,"Ok, um so, I still have to invite Dillon and Emma and Shannon Cooper."
dialogue,Joey,"Woah, woah, woah, uh, no Shannon Cooper."
dialogue,Phoebe,Why not her?
dialogue,Joey,"Cause she uh, she steals stuff."
dialogue,Chandler,Or maybe she doesn't steal stuff and Joey just slept with her and never called her back.
dialogue,Monica,Joey that is horriable.
dialogue,Joey,"Hey I liked her, alright. Maybe, maybe too much. I don't know I guess I just got scared."
dialogue,Phoebe,"I'm sorry, I didn't know."
dialogue,Joey,"I didn't think anyone'd buy that, ok."
action,,(Rachel enters)
dialogue,Ross,"Hi honey, how did it go?"
dialogue,Rachel,"Agh, it was the graduation from hell."
dialogue,Chandler,"Ya know, my cousin went to hell on a football scholarship."
