script_element,character,text
heading,,"[Scene: Monica, Chandler, and Phoebe's, Monica and Phoebe are going through a bunch of pictures as Chandler enters.]"
dialogue,Chandler,Hey.
dialogue,Monica,What’s the matter?
dialogue,Chandler,Someone on the subway licked my neck! Licked my neck!!
dialogue,Phoebe,Oh Willie’s still alive!
dialogue,Chandler,What are you guys doing?
dialogue,Monica,"Oh, my mom called, they’re gonna run our engagement announcement in the local paper, so we’re looking for a good picture of us."
dialogue,Chandler,"Oooh, I’m afraid that does not exist."
dialogue,Monica,"That’s not true, there are great pictures of us!"
dialogue,Chandler,"No, there are great pictures of you standing next to a guy who’s going like this… (Makes what can only be described as a toothy frown. Henceforth, this shall be known as The Face.)"
dialogue,Phoebe,Oh my God! That’s the creep that you’re with at the Statue of Liberty .
dialogue,Chandler,"I don’t know what it is, I just can’t take a good picture."
dialogue,Monica,"(looking at one) Oh, here’s a great one."
dialogue,Chandler,"Yeah, I’m not in that."
dialogue,Monica,"I know, but look at me all tan."
dialogue,Phoebe,"Hey, why don’t you guys go, get portraits done by a professional photographer."
dialogue,Monica,That’s a good idea! I bet they have one of those wind machines! Y’know… (Does the whole hair blowing in the wind model type poses.)
dialogue,Phoebe,"Yeah that’s great! Next to that, Chandler won’t look so stupid."
dialogue,Monica,Chandler what do you say?
dialogue,Chandler,"All right, but I should warn you, I’m not going. I’m going. (Does The Face while saying that last part.)"
action,,Opening Credits
heading,,"[Scene: Central Perk, Rachel is siting on the couch as Ross and Chandler enter after playing basketball.]"
dialogue,Ross,"(To Chandler) Dude, that reverse lay-up! Oh…"
dialogue,Chandler,How about those three pointers?
dialogue,Ross,Amazing!
dialogue,Chandler,"And those guys were this (Doing the standard ""This Close"" gesture) close to lettin’ us play this time too."
action,,(They both get dejected and go sit down.)
dialogue,Rachel,"Hey look-look, Phoebe’s talking to uh, Cute Coffeehouse Guy."
dialogue,Ross,"Oh, you guys call him Cute Coffeehouse Guy, we call him Hums While He Pees."
dialogue,Chandler,"Yes, and we call Ross Lingers In The Bathroom."
dialogue,Phoebe,"(returning) Hey you guys, Hums While He Pees just asked me out!"
dialogue,Rachel,"Hey, I thought that guy was married."
dialogue,Phoebe,He is! But he’s getting divorced—Ross! Maybe you know him.
dialogue,Ross,It’s not a club.
dialogue,Rachel,"Phoebe, if this guy’s going through a divorce, is it such a good idea to start going out with him?"
dialogue,Ross,"Hey, divorced men are not bad men!"
dialogue,Chandler,They have that on the napkins at the club.
dialogue,Rachel,"Oh, I gotta get back to work."
dialogue,Phoebe,You don’t have to be back for a half-hour!
dialogue,Rachel,"Yeah but, my assistant Tag does sit-ups in the office during lunch. Ohh! I could just spread him on a cracker."
dialogue,Chandler,"Rach, if you have a crush on this guy, why would you hire him? I mean y’know you can’t date him right?"
dialogue,Rachel,"Oh no, I know that. I know that. Although, we made a joke that we spend so much time together he should call me his work wife."
dialogue,Ross,"Soon he’ll be able to call you, that lady he knew who got fired."
dialogue,Rachel,"I am not gonna get fired, because I’m not gonna act on it."
dialogue,Phoebe,So you wouldn’t mind if he was dating someone else?
dialogue,Rachel,Why? Is he? He is! Isn’t he? He’s dating that slut in marketing!
dialogue,Ross,Maybe I should open a divorced men’s club.
dialogue,Chandler,Dude that is so sad.
dialogue,Ross,I could put uh-uh a basketball court in the back.
dialogue,Chandler,Could I play?
heading,,"[Scene: Rachel’s Outer Office, she’s returning from lunch to see Tag not doing his sit-ups.]"
dialogue,Rachel,"Oh, no sit-ups today Tag?"
dialogue,Tag,I just did them.
dialogue,Rachel,"Oh, well drop and give me ten more!"
dialogue,Tag,What?
dialogue,Rachel,"Uh, I-I had a drink with lunch. Did those cost reports come in?"
dialogue,Tag,"Yeah, I filled them out last night?"
dialogue,Rachel,"Oh, great could you make me four copies of those?"
action,,"(He gets up to make the copies leaving Rachel alone with his stuff. She notices his sweater in his backpack and holds it up to her nose as Melissa, a coworker, walks up.)"
dialogue,Melissa,Hey Rachel!
dialogue,Rachel,"(startled) Ahh, hi! Hi! Melissa, what’s up? I’m just uh, about to umm, go out to the store to get some stuff to put in my backpack. Y’know, like dried fruit and granola and stuff. What’s up? (She has put on the backpack.)"
dialogue,Melissa,"Umm, is Tag here?"
dialogue,Rachel,No. Why?
dialogue,Melissa,"Oh, I was gonna talk to him about doing something tonight."
dialogue,Rachel,Really?! Got a little crush on Tag there do ya?
dialogue,Melissa,"Well, we’ve been flirting back and forth, but I was hoping that tonight it would turn into something a little more than that."
dialogue,Rachel,"Okay, whoa-whoa easy there Melissa! This ain’t a locker room, okay? But, y’know I remember him saying that-that he had plans tonight."
dialogue,Melissa,Oh no!
dialogue,Rachel,"Oh yeah. All right, back to work."
dialogue,Melissa,Hey! Isn’t that Tag’s backpack.
dialogue,Rachel,"Yeah Melissa, I don’t want to be known as the uh, office bitch, but I will call your supervisor."
action,,(Melissa beats a hasty retreat.)
heading,,"[Scene: A Portrait Studio, Chandler and Monica are trying to take their engagement picture. Monica has a beautiful smile, while Chandler isn’t.]"
dialogue,The Photographer,"(taking pictures) Great! That’s great Monica! Great! Now, Chandler, you want to give us a smile?"
dialogue,Chandler,Okay. (Does The Face.)
dialogue,The Photographer,"I’m sorry, is the seat uncomfortable?"
dialogue,Chandler,"No, I am."
dialogue,Monica,"Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile."
dialogue,Chandler,"I do? (He smiles, beautifully.)"
dialogue,Monica,"Yeah! (They turn to the camera, and Chandler does The Face again.) All right, maybe you don’t have to smile. Let’s try something else. Let’s try umm, try looking sexy."
dialogue,Chandler,"Okay. (You’ll have to see it, I can’t describe the face he makes, but it isn’t good.)"
dialogue,Monica,Or not.
heading,,"[Scene: Rachel’s Office, Joey is knocking on the door holding a hand over a spot on his shirt.]"
dialogue,Rachel,Hi Joey! What are you doing here?
dialogue,Joey,"Uhh, well I’ve got an audition down the street and I spilled sauce all over the front of my shirt. (Removes his hand to reveal a huge sauce stain.) You got an extra one?"
dialogue,Rachel,"Yeah, sure. Umm…here. (Hands him one.)"
dialogue,Joey,Great. (He doesn’t like it.) You got anything that’s not Ralph Lauren ?
dialogue,Rachel,"Yeah, I don’t think so Joe."
dialogue,Joey,"All right, I guess this will be fine."
dialogue,Rachel,"Hey, listen umm, what-what are you doing tonight?"
dialogue,Joey,"Nothing, why?"
dialogue,Rachel,How would you feel about taking out my assistant Tag? I’ll pay.
dialogue,Joey,"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude."
dialogue,Rachel,I’m not asking you to go on a date with him!
dialogue,Joey,Really? ‘Cause I could kinda use the money.
dialogue,Rachel,"Joey, just-just he-he’s new in town and I know he doesn’t have any guy friends. Just take him to like a ball game or something. I’ll really appreciate it."
dialogue,Joey,"Yeah, okay."
dialogue,Rachel,Yeah?
dialogue,Joey,"Sure, no problem. (Sees something.) Ooh—Hey, donuts!"
dialogue,Rachel,Yeah!
dialogue,Joey,"Okay. (He grabs a jelly donut, takes a bite, and guess what he spills all over himself. He tries to clean it up and smears it all over the shirt.)"
heading,,"[Scene: A Portrait Studio, Chandler and Monica are still trying to get the picture taken.]"
dialogue,Monica,"I know. Let’s try a look…of far off…wonderment. Okay, we’ll-we’ll gaze into our future and we’ll think about our marriage and the days to come. (Chandler is still not getting it.) Chandler! What is the matter with your face?! I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!"" (The photographer laughs.) Hey! Don’t laugh at him! He’s my drowning moron!"
dialogue,Chandler,Aww! (Smiles.)
dialogue,Monica,That’s it! Take it! Take it! Take it!
action,,(Chandler turns to the camera and does The Face.)
heading,,"[Scene: Central Perk, Chandler, Monica, and Ross are going over the picture proofs.]"
dialogue,Ross,"I like this one. (Points to it.) It seems to say, ""I love you and that’s why I have to kill you."""
dialogue,Monica,"They can’t all be bad. (To Chandler) Find the one where you make your bedroom eyes. Ohh, there it is."
dialogue,Chandler,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?
dialogue,Monica,Do you really want to pull at that thread?
action,,(Phoebe enters with Hums While He Pees also known as Kyle.)
dialogue,Phoebe,I’m having a really good time!
dialogue,Hums While He Pees,Me too! I’m sorry that guy in the subway licked your neck.
dialogue,Phoebe,"Ohh. No that’s okay, he’s a friend."
dialogue,Hums While He Pees,"Hey uh, I don’t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?"
dialogue,Phoebe,"Yeah, I… Well y’know I-I mean I missed the-the semi-finals, so I’d just be lost."
dialogue,Hums While He Pees,"I know it’s really lame, but I got these tickets from my boss and—Oh no! No! No! My God!"
dialogue,Phoebe,"Okay, don’t freak out. I’ll go."
dialogue,Hums While He Pees,"No it’s… Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!"
dialogue,Phoebe,"Okay, I know. Hold on. (She walks over to the couch.) Hey Ross?"
dialogue,Ross,Yeah?
dialogue,Phoebe,"Yeah, umm that’s Whitney (Points), Kyle’s ex-wife out there, now do you think that you can y’know divert her so that we can slip out?"
dialogue,Ross,What?! No!
dialogue,Phoebe,Well okay but I have two tickets to the ballroom dance finals. (She holds up the tickets that Kyle gave her.)
