script_element,character,text
heading,,"[Flashback scene from last week, Monica and Chandler's kitchen, Rachel, Ross, Monica and Chandler are there.]"
dialogue,Jennifer,Previously on Friends...
dialogue,Chandler,How did the job stuff go?
dialogue,Rachel,He offered me one.
dialogue,Ross,(gasps) You know what? This calls for a bottle of Israels finest.
dialogue,Rachel,The job is in Paris. (we see Ross stare in disbelief)
action,,FADE OUT
dialogue,Rachel,"Oh, God! Please, somebody say something."
dialogue,Ross,So if you take this job you'll be moving to Paris?
dialogue,Chandler,Or facing a bitch of a commute.
dialogue,Rachel,"I know, it's huge, and it's scary, and it's... really far, far away from you guys, but this is such an incredible opportunity for me. And I've already talked to them about our situation with Emma, and they said they'll do whatever we need to make us feel comfortable."
dialogue,Ross,Okay.
dialogue,Rachel,"I mean, I'll fly back and forth, they'll fly you out... Anything we want."
dialogue,Chandler,My boss said I might be getting a new lamp in my cubicle. (Monica looks at him and can't really place what he just said)
dialogue,Ross,"All right, we'll work it out."
dialogue,Rachel,Thank you! Thank you!
dialogue,Ross,"Yeah, yeah! (they hug) You sure this is what you want?"
dialogue,Rachel,I think it is. (Ross looks very sad. Phoebe and Joey enter.)
dialogue,Phoebe,"Ooh, what's going on?"
dialogue,Rachel,I got a really incredible job offer.
dialogue,Joey,"Hey, great! All right!"
dialogue,Phoebe,Good for you!
dialogue,Rachel,It's in Paris.
dialogue,Joey,"What? No, no, no! No, no... no... no, no... No, too much is changing, okay? First, Phoebe getting married (to Phoebe) Congratulations! (pointing to Monica and Chandler)... and then these two move into a stupid house in the stupid suburbs..."
dialogue,Monica,"Hey, this afternoon you said you'd be supportive..."
dialogue,Joey,"Well, it comes and goes. I wouldn't trust it."
dialogue,Rachel,"Look, you guys... this is really, really important to me. And it means a lot if you could try to get on board."
dialogue,Phoebe,"Of course we can. Congratulations. (they hug, but Joey shakes his head.) Yay! (she gestures Joey to come and join in) Joey..."
dialogue,Joey,"No, no, no. My hugs are reserved for people STAYING IN AMERICA."
dialogue,Rachel,"(walking towards Joey) Joey, it would mean so..."
dialogue,Joey,"Hey! No! Get your France-going-arms away from me. (He walks out, and Rachel follows him)"
dialogue,Rachel,Joey...
dialogue,Phoebe,You okay with this?
dialogue,Chandler,"Well, it makes me feel sad, but..."
dialogue,Phoebe,Talking to Ross.
dialogue,Chandler,I see.
dialogue,Ross,"Well, Rachel moving to another country? Not being able to see her every day. How can I be okay with this?"
dialogue,Monica,"I know, but what are we gonna do? She really needs this job."
dialogue,Ross,"Do you think if the Ralph Lauren people offered her her old job back, she would take it?"
dialogue,Monica,How is that gonna happen?
dialogue,Chandler,Is this the best way to use one of your three magic wishes?
dialogue,Ross,I don't know. I could talk to her boss. Yeah! I met him at that Christmas party. We really hit it off.
dialogue,Monica,You mean the guy who kept calling you Ron?
dialogue,Ross,I didn't say we were brothers.
action,,Opening Credits
heading,,[Scene: Central Perk. Phoebe's reading a newspaper. Chandler and Monica walk in.]
dialogue,Monica,"Hey Phoebe. Hey, tell me what you think. All right. The house next door to the one that we're buying in Westchester? Just went on the market. I wanna take a look at it, but Chandler doesn't."
dialogue,Chandler,"We close escrow tomorrow, so seeing another house can only confuse us, and we're easily confused. We're not very bright."
dialogue,Monica,But what if it is better than ours? Should we at least look?
dialogue,Chandler,What do you think Pheebs?
dialogue,Phoebe,"Well, I think that shirt makes you look like you should work at a Baskin Robbins... Anyway... Hey, isn't Joey's agent Estelle Leonard?"
dialogue,Chandler,Yeah.
dialogue,Phoebe,She died.
dialogue,Chandler,You're kidding!
dialogue,Monica,That's terrible!
dialogue,Phoebe,"Yeah, last Saturday. Wow! She was the first black man to fly solo across the Atlantic. (Chandler and Monica look puzzled) Oh, wait a minute, I read the wrong one."
dialogue,Chandler,Oh yeah?
dialogue,Phoebe,"Yeah, she was just an agent."
dialogue,Monica,Joey's gonna be *so* upset.
dialogue,Chandler,I know. *He* always wanted to be the first black man to cross the Atlantic.
dialogue,Phoebe,"Well, we cannot tell Joey about this. He's already flipping out about everything that's changing. This will push him over the edge."
dialogue,Monica,"Seriously, you don't think we should tell him?"
dialogue,Phoebe,"Well, not for a little while. Let's just give him a few days to get used to everything else."
dialogue,Monica,What if he reads it in the paper?
dialogue,Chandler,"Unless Snoopy says it to Charlie Brown, I think we're okay."
heading,,[Scene: Ralph Lauren. Mr Zelner's office. Ross knocks on the door and enters.]
dialogue,Mr Zelner,May I help you?
dialogue,Ross,"Yeah, I'm a friend of Rachel Green's. Uhm, actually we met at the Christmas party about two years ago."
dialogue,Mr Zelner,"Oh right, uhm, Don?"
dialogue,Ross,Close. Ron. (shakes hands)
dialogue,Mr Zelner,Uh... What can I do for you?
dialogue,Ross,"Uhm, well... I'm here to see if you'll give Rachel her job back."
dialogue,Mr Zelner,"Ah, did she ask you to come here and do this?"
dialogue,Ross,"Oh, no. At first I have to get you to agree. Then we'll see if she wants to come back."
dialogue,Mr Zelner,"Wow, that is tempting."
dialogue,Ross,"Look, she loved her job here. And let's face it: you're not gonna find anyone who did it as well as she did it. Isn't that true?"
dialogue,Mr Zelner,She is good!
dialogue,Ross,"(surprised) Huh, I took a shot there."
dialogue,Mr Zelner,"But I'm sorry. There's nothing I can do... Ah, it's not true, there is... nothing I want to do."
dialogue,Ross,I see... Thanks very much. (he gets up and walks to the door. On his way out he looks at the photographs Mr Zelner has near his door. He picks one up.) Is this your son?
dialogue,Mr Zelner,"Yeah, his name is Ross. (Ross looks very surprised) What?"
dialogue,Ross,"Oh, nothing, it’s just, it’s close to Ron. Does he.. Does little Ross like dinosaurs by any chance?"
dialogue,Mr Zelner,"Yeah, they're all he talks about, why?"
dialogue,Ross,"How would he like to come with me to the Museum of Natural History after everyone else has left, just the two of us, and he can touch anything he wants. (Mr. Zellner looks shocked). I just heard it as you must have heard it and that’s not good. Let me start again. I’m a paleontologist, you’ll be there with us and the touching refers only to bones… fossils!"
dialogue,Mr Zelner,You can really arrange that?
dialogue,Ross,"You let Rachel come back, and it’s done."
dialogue,Mr Zelner,"Well, I guess having Rachel back wouldn’t be the worst thing in the world."
dialogue,Ross,"Yeah! Yes! Thank you! This is great. Thank you so much. And I swear, your kid is going to have the time of his life."
dialogue,Mr Zelner,"That’s great. I worry about little Ross. He’s always reading, he's collecting rocks and he’s obsessed with dinosaurs."
dialogue,Ross,He’ll be fine.
heading,,"[Scene: Central Perk. Phoebe’s reading, Joey has just entered the room]"
dialogue,Joey,Hey Phoebe.
dialogue,Phoebe,Hey. Everything ok?
dialogue,Joey,I’m just mad at my agent.
dialogue,Phoebe,Estelle? Why?
dialogue,Joey,There’s a part in a TV movie that I would be perfect for and I didn’t even be put up for it! She’d better have a good reason.
dialogue,Phoebe,I’m guessing she does.
dialogue,Joey,"Well (taking his cell phone out of a pocket) I’m wanna hear it, because she keeps doing this."
dialogue,Phoebe,"Well, no, no, wait, wait, wait. All right, I gotta go. Just listen. Promise me, that you will wait a minute before you call her."
dialogue,Joey,Ok. Why?
dialogue,Phoebe,Because a promise between friends means never having to give a reason. (she leaves)
dialogue,Joey,I love that saying!
action,,"(Phoebe is outside, taking her cell phone out of her bag and making a call. Joey is inside, and his mobile phone starts ringing)."
dialogue,Joey,Hello?
dialogue,Phoebe,"(doing Estelle) Joey, it’s Estelle."
dialogue,Joey,I was just gonna call you! That’s weird.
dialogue,Phoebe-Estelle,"It’s a little coincidental, but believable. (Joey nods in agreement). Listen, I’m sure you’re wondering why I didn’t get you an audition for that TV movie."
dialogue,Joey,"Yeah, actually I am!"
dialogue,Phoebe-Estelle,I guess I dropped the ball there. Whoopsie!
dialogue,Joey,"That’s it? You know, it seems all you do lately is drop the ball."
dialogue,Phoebe-Estelle,"Don’t take that tone with me. Who you think you are? Alan Lemond, the first black man to fly solo across the Atlantic?"
dialogue,Joey,"No, no, look. All I’m saying is that you’re my agent, ok? And you’re not getting me into any auditions and I’m tired of it."
dialogue,Phoebe-Estelle,What are you saying?
dialogue,Joey,"I’m saying that… (pause). This isn't working for me anymore, ok? Estelle, you’re fired. Goodbye. (he hangs up the phone)."
dialogue,Phoebe,"Man, tough week for Estelle!"
heading,,[Scene: Joey’s apartment. Rachel’s there and Ross enters the room with a stuffed dinosaur]
dialogue,Ross,Hi.
dialogue,Rachel,Hi.
dialogue,Ross,Emma left her stuffed t-rex at my house. You know she can’t sleep without it.
dialogue,Rachel,"Oh, well, she’s asleep now. Stop forcing that thing on her."
dialogue,Ross,Ok.
dialogue,Rachel,"Oh, you’re not gonna believe what happened to me today! Ralph Lauren called, and gave me my job back!"
dialogue,Ross,Nooo!
dialogue,Rachel,"Yee. I mean, it was so weirdest thing. They fired me and then out of nowhere they just hire me back! I mean, that place must have been falling apart without me."
dialogue,Ross,"So, you’re not going to Paris."
dialogue,Rachel,"No, I’m still going."
dialogue,Ross,Wh… wh…what?
dialogue,Rachel,"When the Louis Vuitton people found out that Ralph Lauren wanted me back, the offered me more money! Isn’t that great?"
dialogue,Ross,Yeeeah! (They high-five)
heading,,"[Scene: house next to the one the Bings are moving into. Chandler and Monica knock, a lady opens the door.]"
dialogue,Monica,"Hi. We’re buying the house next door, and we were wondering if we could just take a look around."
dialogue,Lady,"Oh, sure. I’m showing it to someone else right now, but please, look around."
dialogue,Monica,Thanks.
dialogue,Chandler,"It feels like we’re cheating on our house. And if we’re gonna cheat, shouldn’t it be with like a hot, younger house, that does stuff that our house won’t do?"
dialogue,Monica,"Ours is so much better! This living room is smaller, the dining room looks like a cave ! What a hole!"
dialogue,Lady,So? What do you think?
dialogue,Monica,Love it!
dialogue,Lady,"Well, we already have one offer on it, and I think the lady upstairs is goning to make another one."
dialogue,Monica,"They could be our neighbors, what are they like?"
dialogue,Lady,"Oh, the woman upstairs is very nice. She and her husband have two kids, he's on Wall Street and she…"
dialogue,Janice,Oh my God!
action,,(Chandler and Monica are speechless).
dialogue,Chandler,(to Monica) Sure.
heading,,[Scene: Joey’s apartment. He’s there and Phoebe comes in.]
dialogue,Phoebe,"Hey Joey, want come with me to… are you ok?"
dialogue,Joey,"Yeah, I just… I just feel bad about firing Estelle. This is got to be killing her."
dialogue,Phoebe,"No, that wouldn’t kill her. Ordinary embolism might."
dialogue,Joey,"I don’t know. She’s got to be taking it hard, I was like her only client. Except for this guy who eats paper. And I’m guessing he eats more money than he makes. Look, I know she’s not a great agent, but she did stick with me for ten years. I’m gonna call her and hire her again."
dialogue,Phoebe,"No, no, no! Don't call her! You wait for her to call you (Joey considers it)"
dialogue,Joey,Why?
dialogue,Phoebe,Because patience is the road to understanding (she thinks) which ... is the key... to a happy heart.
dialogue,Joey,(impressed) You blow me away.
dialogue,Phoebe,"(picking up her bag) All right, so promise you're gonna wait for her to call you?"
dialogue,Joey,"I promise. And that means, never having to give a reason. (Phoebe stops herself from laughing and leaves)"
heading,,[Scene: The house Monica and Chandler are viewing. Janice comes down the stairs.]
dialogue,Janice,What a small world!
dialogue,Chandler,And yet I never run into Beyonce!
dialogue,Realtor,You two know each other?
dialogue,Janice,"Oh, we go way back. Before Monica made an honest man out of him, Chandler used to be my little love muffin! (does her irritating laugh). So? Are you guys thinking of getting this house too? Ooh! Are we gonna have a bidding war? I'd better warn you, I'm a toughie (playfully punches Chandler, who tries to get away from her)"
dialogue,Chandler,"(at Janice's punching) Don't, don't! (looks disgusted)"
dialogue,Monica,"No, actually, we're buying the house next door. (Janice gasps)"
dialogue,Chandler,(To Monica and with bulging eyes) Why!?
dialogue,Monica,(looks confused and scared) I d on't know why.
dialogue,Janice,"Ooh, that decides it then. I was on the fence . But knowing that you two would be our neighbors? Ah! now we have to get it! (Chandler and Monica are utterly shocked) Ellen, we're going to talk numbers. (Grabs Ellen by her elbow and pulls her outside)"
dialogue,Chandler,This can not be happening!
dialogue,Monica,"Okay, the realtor said another couple made an offer. Maybe the Janice's won't get it! Maybe the other couple will."
dialogue,Chandler,"The only way that that is going to happen, is if the other couple are the Hitlers."
dialogue,Monica,"(Thinks a little more) Okay, Okay, (clapping her hands) All right. What if we got both houses? Huh? We can turn this house into a guest house."
dialogue,Chandler,"That is a great idea! And by the way, I don't mean to sound distasteful, but when did you start crapping money!?"
dialogue,Monica,"Okay, you come up with an idea."
dialogue,Chandler,"Alright alright, we still have three hours till escrow closes on our house. We can still get out."
dialogue,Monica,But we love our house.
dialogue,Chandler,"Will we love it so much with her next door? And she's gonna be louder out here too. Just the crickets and (apes Janice's voice) ""Oh My God""!"
dialogue,Monica,"Okay, but if we don't get this house, she's stil gonna show up wherever we go! I mean, at least if she's here, it eliminates the element of suprise. I mean, never again will you have to hear the three words that make your balls jump back up inside your body. (She shows this with her index finger, mimicking it pushing something up)"
dialogue,Chandler,"(looks afraid, but at the same time, knows she's right) Well, we have to do something. We can't have her living next door. (Janice's laughs loudly outside) Oh, that does it too. (Motions with his index finger like Monica did)"
heading,,[Scene: Mr. Zellner's office. There is a knock on the door.]
dialogue,Mr Zelner,Who is it?
dialogue,Ross,"(enters) It's me. Ron . (Mr. Zellner looks annoyed) Look, I um, I now Rachel turned you down but I think there is a way you might be able to get her to come back."
dialogue,Mr Zelner,"This may surprise you, but re-hiring fired employees, is not my main job."
dialogue,Ross,Just hear me out. How would you feel about offering her a raise? (looks hopeful)
dialogue,Mr Zelner,"(obviously amused) Not good, Ron."
dialogue,Ross,Perhaps I can persuade you. What if you can give your son this (Takes a huge egg out of his back) genuine pterodactyl egg (whispers) replica.
dialogue,Mr Zelner,"(Takes a long look at the egg while he considers it) Wow, that's pretty cool (Takes the egg from Ross)"
dialogue,Ross,Huh? So? We have a deal?
dialogue,Mr Zelner,"Okay, you got it."
dialogue,Ross,Yes! yes!
dialogue,Mr Zelner,This is gonna make me very popular.
dialogue,Ross,"Oh, (grins) Believe me, the ladies, they love it!"
