script_element,character,text
heading,,"[Scene: Monica and Rachel's, Chandler walks in and starts raiding the fridge. Then Rachel comes out of the shower with a towel wrapped round her waist, drying herself with another towel. Chandler and Rachel startle each other and she drops the towel for a second and snatches the rug off the couch.]"
dialogue,Rachel,"That is it ! You just barge in here, you don't knock"
dialogue,Chandler,I'm sorry!
dialogue,Rachel,You have no respect for anybody's privacy!
dialogue,Chandler,"Rachel, wait, wait."
dialogue,Rachel,"No, you wait! This is ridiculous!"
dialogue,Chandler,Can I just say one thing?
dialogue,Rachel,What? What?!
dialogue,Chandler,That's a relatively open weave and I can still see your... nipular areas.
dialogue,Rachel,Oh!!
action,,(She storms off)
action,,Opening Credits
heading,,"[Scene: Central Perk, Phoebe is there with her boyfriend Roger, talking to Rachel and Monica.]"
dialogue,Phoebe,"Oh, honey, honey, tell them the story about your patient who thinks things are, like, other things. Y'know? Like, the phone rings and she takes a shower."
dialogue,Roger,That's pretty much it.
dialogue,Phoebe,Oops!
dialogue,Roger,"But you tell it really well, sweetie."
dialogue,Phoebe,"Thanks. Okay, now go away so we can talk about you."
dialogue,Roger,Okay. I'll miss you.
dialogue,Phoebe,Isn't he great?
dialogue,Rachel,He's so cute! And he seems to like you so much.
dialogue,Phoebe,"I know, I know. So sweet... and so complicated. And for a shrink, he's not too shrinky, y'know?"
dialogue,Monica,"So, you think you'll do it on his couch?"
dialogue,Phoebe,"Oh, I don't know, I don't know. I think that's a little weird, y'know? Vinyl."
dialogue,Rachel,"Okaaay. (To the guys, on the couch) Any of you guys want anything else?"
dialogue,Chandler,"Oh, yes, could I have one of those. (Points)"
dialogue,Rachel,"No, I'm sorry, we're all out of those. Anybody else?"
dialogue,Chandler,Okay.
dialogue,Roger,"Did I, uh, did I miss something?"
dialogue,Chandler,"No, she's still upset because I saw her boobies."
dialogue,Ross,You what? Wh what were you doing seeing her boobies?
dialogue,Chandler,It was an accident. Not like I was across the street with a telescope and a box of donuts.
dialogue,Rachel,"Okay, okay, could we change the subject, please?"
dialogue,Phoebe,"Yeah, 'cause hello, these are not her boobies, these are her breasts."
dialogue,Rachel,"Okay, Pheebs, I was hoping for more of a change."
dialogue,Chandler,"Y'know, I don't know why you're so embarrassed, they were very nice boobies."
dialogue,Rachel,"Nice? They were nice. I mean, that's it? I mean, mittens are nice."
dialogue,Chandler,"Okaaay, (Gestures) rock, hard place, me."
dialogue,Roger,You're so funny! He's really funny! I wouldn't wanna be there when when the laughter stops.
dialogue,Chandler,"Whoah whoah, back up there, Sparky. What'd you mean by that?"
dialogue,Roger,"Oh, just seems as though that maybe you have intimacy issues. Y'know, that you use your humour as a way of keeping people at a distance."
dialogue,Chandler,Huh.
dialogue,Roger,"I mean hey! I just met you, I don't know you from Adam. ...Only child, right? Parents divorced before you hit puberty."
dialogue,Chandler,"Uhhuh, how did you know that?"
dialogue,Roger,It's textbook.
action,,(Joey enters with his dad)
dialogue,Joey,"Hey you guys. Hey, you all know my dad, right?"
dialogue,All,"Hey! Hey, Mr. Trib!"
dialogue,Monica,"Hey, how long are you in the city?"
dialogue,Mr. Tribbiani,Just for a coupla days. I got a job midtown. I figure I'm better off staying with the kid than hauling my ass back and forth on the ferry. (Sees Roger) I don't know this one.
dialogue,Phoebe,"Oh, this is my friend Roger."
dialogue,Roger,Hi.
dialogue,Mr. Tribbiani,"Hey, hey. Good to meet you, Roger."
dialogue,Roger,"You too, sir."
dialogue,Mr. Tribbiani,"(To Phoebe) What happened to the, uh, puppet guy?"
dialogue,Joey,"Dad, dad. (Shakes his head)"
dialogue,Mr. Tribbiani,"Oh, 'scuse me. So Ross, uh, how's the wife? (Ross whines and lays his head on Chandler's shoulder) Off there too, uh? Uh, Chandler, quick, say something funny!"
action,,(Chandler stays stonefaced)
heading,,"[Scene: Chandler and Joey's, Mr. Tribbiani is on the phone.]"
dialogue,Mr. Tribbiani,"Gotta go. I miss you too, I love you, but it's getting real late now"
dialogue,Joey,"(Snatches the phone) Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me? (To his dad) Did you know this isn't Ma?"
action,,(His dad nods. Cut to later. Joey is chopping mushrooms)
dialogue,Mr. Tribbiani,Her name's Ronni. She's a pet mortician.
dialogue,Joey,Sure. So how long you been... (Goes back to chopping)
dialogue,Mr. Tribbiani,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?"
dialogue,Joey,Since then?!
dialogue,Mr. Tribbiani,"No, it's only been six years. I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy. ...Joe. Y'ever been in love?"
dialogue,Joey,...I d'know.
dialogue,Mr. Tribbiani,Then y'haven't. You're burning your tomatoes.
dialogue,Joey,You're one to talk. (Puts the mushrooms in a saucepan)
dialogue,Mr. Tribbiani,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women."
dialogue,Joey,Oh man. Please tell me one of 'em is Ma.
