script_element,character,text
heading,,"[Scene: Ross’s Wedding, continued from last season, the Minister is about to marry Ross and Emily.]"
dialogue,Minister,"Friends. Family. We are gathered to celebrate here today the joyous union of Ross and Emily. (Time lapse) Now Ross, repeat after me. I Ross..."
dialogue,Ross,I Ross...
dialogue,Minister,"Take thee, Emily..."
dialogue,Ross,"Take thee, Rachel...(All his friends have looks of shock on their faces. He realizes what he said. Quickly he says.) Emily. (A slight chuckle.) Emily."
dialogue,Minister,(Looking and feeling awkward. he looks towards Emily.) Uhh...Shall I go on?
dialogue,Rachel,"(To the woman sitting in front of her) He-he said Rachel, right? Do you think I should go up there?"
dialogue,Emily,"Yes, yes, do go on."
dialogue,Minister,"I think we’d better start again. Ross, repeat after me. I, Ross…"
dialogue,Ross,"I, Ross…"
dialogue,Minister,"Take thee, EM-I-LY …"
dialogue,Ross,"Take thee, (Glares at the Minister) Emily . (Chuckles) Like there’d be anybody else. (Emily is glaring at him.)"
dialogue,Minister,"As my lawfully wedded wife, in sickness and in health, till death parts us."
dialogue,Ross,"As my lawfully wedded wife, in sickness and in health, until death parts us. Really, I do. Emily. (Points at her.)"
dialogue,Minister,"May I have the rings? (He is given the rings) Emily, place this ring on Ross’s finger as a symbol of your bond everlasting. (She jams the ring onto his finger) Ross, place this ring in Emily’s hand as a symbol of the love that encircles you forever."
dialogue,Ross,Happy too.
dialogue,Minister,Ross and Emily have made their declarations and it gives me great pleasure to declare them husband and wife.
dialogue,Ross,Yay!
dialogue,Minister,You may kiss the bride.
action,,"(He goes to kiss her, but she isn’t very receptive of the kiss. She keeps avoiding him, until Ross finally gets to kiss her on her cheek.)"
dialogue,Mrs. Geller,(To Mr. Geller) This is worse than when he married the lesbian.
action,,"(The band starts to play, and the recessional starts. Ross tries to take Emily’s hand, but she snatches it away from him.)"
dialogue,Emily,Just keep smiling.
dialogue,Ross,Okay.
dialogue,Joey,"Well, that went well. Yeah."
dialogue,Chandler,"It could’ve been worse, he could’ve shot her."
action,,(Ross and Emily make it to the lobby.)
