script_element,character,text
heading,,[Scene: Chandler and Monica's apartment]
action,,(Ross and Rachel enter)
dialogue,Rachel,Hi!
dialogue,Ross,Hey! So what's the big news you had us rush all the way over here for?
dialogue,Chandler,"Okay, our news. My company has asked me to head up our office in Tulsa , so as of Monday I'm being officially relocated."
dialogue,Ross,Oh my God!
dialogue,Phoebe,What?!
dialogue,Rachel,What?!
dialogue,Ross,Monday?!
dialogue,Joey,How long do you have to go for?
dialogue,Chandler,They said it could be up to a year.
dialogue,Joey,A year?!
dialogue,Rachel,(To Monica) Do you have to go?
dialogue,Monica,I kind of have to don't I? Because of this stupid thing (Points to her wedding ring.)
dialogue,Chandler,"There is nothing like the support of your loving wife, huh?"
dialogue,Joey,"Wait a minute, you can't go to Tulsa. Maybe you forgot, but we've got tickets to the Jets game next week."
dialogue,Chandler,"I'm sorry buddy, but I don't think I'm gonna be able to make it."
dialogue,Joey,We were gonna go see the Jets!
dialogue,Ross,"You can't go, I mean you're the glue that holds this group together!"
dialogue,Chandler,Really?
dialogue,Ross,Not you.
dialogue,Joey,I can't believe you guys are moving.
dialogue,Phoebe,I call their apartment!!!
dialogue,Everyone,No!!! Ah!! Ahh!!!
action,,Opening Credits
heading,,[Scene: Central Perk]
dialogue,Joey,Here you are (Hands Rachel a cup of coffee)
dialogue,Rachel,Thank you Joey. You know what? I'm not even sure I can have caffeine.
dialogue,Ross,I went thru this with Ben and Carol. One cup of coffee won't affect your milk.
dialogue,Rachel,Yeah. Just to be sure I'm gonna call Dr. Wiener.
dialogue,Joey,(Laughs)
dialogue,Rachel,Every time? (She takes up her cell phone and starts dialing.)
dialogue,Joey,Uhuh.
dialogue,Ross,"Rach, you don't have to call whenever you have a little question, okay? Trust me, I know this."
dialogue,Rachel,"All right, I trust you. (Continues to dial)"
dialogue,Ross,"Rachel, I can see you dialing! I don't understand why..."
dialogue,Rachel,I'm on the phone! (On the phone) Dr. Wiener? (Ross and Rachel walk away)
dialogue,Joey,(Laughs)
dialogue,Phoebe,It's so weird seeing Ross and Rachel with a baby. It's just so grown up.
dialogue,Joey,"I know, yeah. I feel like we're all growing up. Person named Wiener, God that kills me. (Laughs)"
dialogue,Phoebe,Look at you all grown up.
dialogue,Joey,"Actually, you know what? I am. That whole thing with Rachel made me realize that maybe I'm ready for a more serious relationship. You know? Like I'd like to meet a nice mature commitment-minded lady. And looks aren't as important as...Nah, she's gotta be hot."
dialogue,Phoebe,"You know, I might know somebody. Hey, how about you set me up with someone, and we double date!"
dialogue,Joey,"I can do that, yeah. How is Friday?"
dialogue,Phoebe,"Done. Oh good, really?"
dialogue,Joey,Yeah!
dialogue,Phoebe,"Let's see! (Opens her address book.) Oh, you know who's great? Sandy Poophack."
dialogue,Joey,(Laughs) Poophack... (Laughs)
dialogue,Phoebe,"Yeah... All right, well that rules out Lana Titweiller"
dialogue,Joey,(Laughs)
heading,,[SCENE : Chandler and Monica's apartment]]
dialogue,Chandler,(Enters) Hey!
dialogue,Monica,Hey!
dialogue,Chandler,I've got good news!
dialogue,Monica,You got out of the whole Tulsa thing?
dialogue,Chandler,"Okay, I have news. You don't have to move to Tulsa. You can stay here and keep your job."
dialogue,Monica,It's great! How?
dialogue,Chandler,"Well my boss and I worked out a deal where I only have to be in Tulsa four days a week, so the other three I can be here with you."
dialogue,Monica,So you're gonna be gone four days a week? (Thinks about it.) No.
dialogue,Chandler,"I'm sorry, are you just used to saying that?"
dialogue,Monica,No. I can't be away from you for that long.
dialogue,Chandler,Really?
dialogue,Monica,"Yeah, you're my husband. I'm not gonna live in a different state than you for 208 days out of the year."
dialogue,Chandler,That's fast math! We could use you in Tulsa.
