script_element,character,text
heading,,"[Scene: Monica and Rachel's erm, Chandler and Joey's, Chandler, Monica, and Phoebe are there. Phoebe is stressing out about something.]"
dialogue,Monica,What is it hon?
dialogue,Phoebe,"I-I can’t find anything that I want to eat! Everything I eat makes me nauseous! I’m telling you, being pregnant is no piece of cake—ooh! Cake! (Chandler shrugs, and Phoebe grimaces.) No."
dialogue,Monica,"Aww, honey I’m sorry."
dialogue,Phoebe,God! Ooh! What is that smell? It’s coming from the bathroom. Ooh! (She goes to the bathroom.)
dialogue,Chandler,Wow! Pregnancy does give you some weird cravings.
action,,"[Cut to the bathroom, Joey is taking a shower and Phoebe knocks on the door.]"
dialogue,Joey,Yeah?
dialogue,Phoebe,"It’s me. It’s Phoebe. Listen there’s something in here I want to eat, what-what smells so good?"
action,,(Joey sticks his head out of the shower curtain.)
dialogue,Joey,Is it the shampoo? It’s guava.
dialogue,Phoebe,(she smells his head) No!
dialogue,Joey,Oh! Wait-wait! (Reaches inside the shower.) Is it my bologna sandwich?
dialogue,Phoebe,Yes. Yes. Yes. I can’t believe it! The baby wants bologna! Maybe he wants me to eat meat? I can’t eat meat!
dialogue,Joey,"Oh, wait-wait! (Reaches into the shower again.) Maybe it’s a pickle?!"
action,,(Phoebe grimaces at the smell.)
action,,Opening Credits
heading,,"[Scene: Central Perk, Chandler, Monica, Joey and Rachel are there. Rachel is writing something on a pad, and then crumples it up and throws it on the floor.]"
dialogue,Chandler,What are you writing?
dialogue,Rachel,"Well, Joshua’s coming in tomorrow and since I don’t have the guts to ask him out, I’m going to sell him a coat and put this note in the pocket."
dialogue,Chandler,"Oh yeah? (He grabs the pad and starts reading it.) Joshua, give me a call sometime, guys like you (Pause) never go out of style—what did you throw away?"
action,,(Ross and Emily enter.)
dialogue,Chandler,Hi guys!
dialogue,All,Hey!
dialogue,Joey,"Hey, what have you guys been up too?"
dialogue,Ross,"Oh, we went to see a collection of Victorian doorknobs and the Cupert-Hewitt museum."
dialogue,Chandler,Without me?!
dialogue,Emily,"My uncle dragged us there. But, it actually it turned out to be really interesting."
dialogue,Ross,Yeah.
dialogue,Emily,"They were so ornate and beautiful, I mean look at that! (Shows them a doorknob she has.)"
dialogue,Monica,"I don’t know how museums work in England but, here, you’re not supposed to take stuff."
dialogue,Emily,"I uh, I got it from the gift shop. They have really lax security there. (Chandler is shocked.) It’s a joke. (They all laugh.)"
