script_element,character,text
heading,,[Scene: Chandler and Monica's]
dialogue,Chandler,Hey!
dialogue,Ross,Yeah! Yeah! OK! Sure! Look! Can we...can we talk about what happened here last night?
dialogue,Chandler,Sure! Just give me a second to get all huffy and weird like you! Do you believe that who ever did something over here last night did what they did or didn't do ...I mean come on!!
dialogue,Ross,OK you...you really don't know what I am talking about?
dialogue,Chandler,No!
dialogue,Ross,OK! Last night after the party I saw Rachel kissing that jerk from her office out on your balcony.
dialogue,Chandler,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. And she said ""No, no. It's too cold, nobody will go out there."" And I said ""Maybe if we put some light out there they will"""
dialogue,Ross,"Right that's why I came over to talk about. Hum...I saw Rachel kissing some guy on your balcony, even though there were NO LIGHTS !"
dialogue,Chandler,So are you gonna...talk to her?
dialogue,Ross,"Why...Why should I? I mean if she wants to move on, that's fine!"
dialogue,Chandler,"You know when ""That's fine"" sounds true when someone yells it and spits!"
dialogue,Ross,"No I'm serious. I mean she wants to date people? Fine! I don't care but...at least she could have told me. You know I...I've been putting my life on hold and just concentrating on Emma but if she wants to go out there kissing guys she barely knows, then so will I ! Very funny! Ross is gay! Ah! Ah!"
dialogue,Chandler,No no no. Good. So you're moving on? Do you have any idea where you're moving?
dialogue,Ross,"I don't know. I mean I have plenty of opportunity. Just just now there were some women at the coffee house smiled at me. And then the other day on the subway a woman ""accidentally"" sat on my hand."
dialogue,Chandler,"Dude, don't rub my face in your crazy single life!"
dialogue,Ross,"Well, and how about this? There is an anthropologist at school who totally came on to me during the inter-departmental Potluck dinner."
dialogue,Chandler,Why did I get married?!
action,,Opening Credits
heading,,[Scene: Central Perk]
dialogue,Joey,Hey! Let me ask you guys something. I have a new headshot taken tomorrow right and the photographer said she thinks I should have my eyebrows waxed. Is that weird for a guy?
dialogue,Phoebe,Well it depends.
dialogue,Joey,On...?
dialogue,Phoebe,On how far along he's in the sex change process!
dialogue,Monica,"No I totally disagree. No I think it's fine for a guy to do something like that. Such you an actor. Not that you need to, your eyebrows are..."
dialogue,Joey,Ok! Stop it you guys! Stop staring! You're freaking me out!
dialogue,Phoebe,Your knuckles are kinda hairy too...
dialogue,Joey,Oh man! I have to get those done too?!
dialogue,Phoebe,Wow! Talking about high maintenance
dialogue,Joey,Hey hey! You dye your hair!
dialogue,Phoebe,I'm a woman!
dialogue,Joey,Arghhh! Double standards!
dialogue,Phoebe,"Oh before I forget, are you coming to Mike's piano bar tonight?"
dialogue,Monica,Only if I don't have to get up and sing.
dialogue,Phoebe,"But everybody sings. It's so much fun! Last time this adorable old man got out there, forgot all of the words, flipped out and everyone booed him off the stage. So funny."
dialogue,Monica,"It's just, I'm not good at singing."
dialogue,Phoebe,Oh! What's the matter? Are you scared? You're afraid I'm a better singer? You're afraid I'm gonna beat you at singing?
dialogue,Monica,"No no, it's not working on me. Wow! I must be growing up!"
dialogue,Phoebe,OK fine! Please come and support Mike. You don't have to sing.
