script_element,character,text
heading,,"[Scene: Joey and Rachel's, Rachel is trying to move Joey’s chair and not having much luck at it as Joey enters.]"
dialogue,Joey,Hey.
dialogue,Rachel,Hey.
dialogue,Joey,What are you doing?
dialogue,Rachel,"Well, y’know I was thinking of moving the couch over here."
dialogue,Joey,(laughs) Why would you want to do that?
dialogue,Rachel,So that there will be a decent place for me to sit.
dialogue,Joey,"Rach, there is a decent place to…"
dialogue,Rachel,And your lap does not count! Okay? Come on help me move this.
dialogue,Joey,No. No. No.
dialogue,Rachel,No?
dialogue,Joey,No. Rosita does not move.
dialogue,Rachel,"I’m sorry, Rosita? As in…"
dialogue,Joey,As in Rosita does not move.
dialogue,Rachel,"Joey, it’s just a chair! What’s the big deal?"
dialogue,Joey,The big deal is that it is the exact equal distance from the bathroom to the kitchen and it’s at the perfect angle so you don’t get any glare coming of off Stevie.
dialogue,Rachel,Stevie the TV?
dialogue,Joey,(glaring at her) Is there a problem?
dialogue,Rachel,"No! (Joey sets his beer and bag of chips down and heads into his room.) Oh what does he know! Come on Rosita, us chichas got to stick together! (She tries pulling on the back of the chair, until the hinge breaks and the back falls off.) You bitch!"
action,,Opening Credits
heading,,"[Scene: Central Perk, Chandler and Ross are on the couch talking. Phoebe is getting coffee.]"
dialogue,Ross,"Hey, y’know what’s weird? After you guys get married, when you introduce me to people you’re gonna have to say, ""This is my brother-in-law Ross."" Not, ""My friend Ross,"" ""brother-in-law Ross."" That’s weird isn’t it?"
dialogue,Chandler,"Couldn’t I just say, ""This is Ross?"""
dialogue,Ross,"(disappointed) Sure, do whatever you want."
action,,(Phoebe sits down between Chandler and Ross.)
dialogue,Monica,"(entering, carrying a newspaper) Hey Ross! So, I was checking out the uh, real estate section…"
dialogue,Ross,Yeah?
dialogue,Monica,Look at this. (Hands him the newspaper.)
dialogue,Ross,"Oh, it looks like mom and dad’s house. Oh, it even has a tree with a broken limb out front and the uh, the window in the attic is…Oh my God!!"
dialogue,Phoebe,What? What happened to the window in the attic?!
dialogue,Monica,I can’t believe mom and dad are selling the house!
dialogue,Ross,I can’t believe they-they didn’t even tell us!
dialogue,Phoebe,I can’t believe I still don’t know what happened to the window in the attic!
action,,(Ross calls his parents on his cell phone.)
dialogue,Ross,"(on phone) Uh, hello dad! Monica and I just saw the house in the paper! (Listens) Yes we’re surprised! (Listens) Who did you leave a message with?"
dialogue,Chandler,(knocking on the window while outside) Sorry! (Runs off.)
heading,,"[Scene: Joey and Rachel's, Joey is examining the injury to Rosita while Rachel is apologizing to him.]"
dialogue,Rachel,"Joey, Joey I am so sorry."
dialogue,Joey,"I told you not to move it! Rach, how would you feel if say, I wanted to move you mom, and you said don’t, and I did it anyway and her head fell off?"
dialogue,Rachel,"Okay, come on—Joey, I’ll buy you a new one! All right? We’ll go down to the store right now and we’ll-we’ll get you a new chair."
dialogue,Joey,(slowly turning and glaring at her) She’s not even cold yet!
dialogue,Rachel,"But don’t you think Rosita would’ve wanted you to move on? I mean y’know, she did always put…your comfort first."
dialogue,Joey,That’s true.
action,,"(Rachel turns for the door and makes the ""Wow!"" face.)"
dialogue,Rachel,(grabbing her coat) Okay? You ready?
dialogue,Joey,"Yeah, I… (Shuts off the TV.) I don’t want Stevie to see her like this."
heading,,"[Scene: Monica and Chandler's, Ross and Monica are still going on about the house.]"
dialogue,Ross,"I can’t believe we have to say goodbye to the house we grew up in. Man, some-some stranger’s gonna be living in my room."
dialogue,Monica,"Well, after 15 years of mom and dad keeping it as a shrine to you, it’s time the velvet ropes came down."
dialogue,Ross,They kept your room for a while.
dialogue,Monica,"Oh please! Dad turned my room into a gym 20 minutes after I moved out! I gotta say, a tanning bed and a stack of Victoria’s Secret catalogues, not a gym!"
dialogue,Ross,"Come on, you know they love you."
dialogue,Monica,As much as they love you?
dialogue,Ross,I was their first born! They thought she was barren! It’s not my fault.
dialogue,Phoebe,(entering) Hey.
dialogue,Ross,Hey.
dialogue,Monica,Hey!
dialogue,Phoebe,"Ugh, I hate this year!"
dialogue,Ross,What’s wrong with this year?
dialogue,Phoebe,"Well okay, it’s already February and I’ve only given two massages and they were both the worst tippers in the world!"
dialogue,Monica,That was me and Ross.
