script_element,character,text
heading,,"[Scene: Rachel’s Hospital Room, Ross is sitting next to Rachel.]"
dialogue,Ross,You said you’d marry Joey?
dialogue,Rachel,"Okay you have to realize, I was exhausted, I was emotional, I would have said yes to anybody. Like that time you and I got married! (Pause) I’m not helping."
dialogue,Ross,"So you said yes to him, and you just had our baby?"
dialogue,Rachel,That is right and traditionally the daddy is supposed to give the mummy a present but I am prepared to let that go.
dialogue,Ross,"So when I came in here to see if you wanted to maybe start things up again, you were engaged to my best friend."
dialogue,Rachel,Well—Really? I thought Chandler was your best friend.
dialogue,Ross,"Well, Chandler’s my oldest friend, but Joey’s my—No! Ah! (points at Rachel)"
dialogue,Rachel,Ooooo!
dialogue,Joey,"(Enters) Hey you guys I’m gonna take off. I just wanted to let you guys know, say goodbye."
dialogue,Ross,Rachel said she’d marry you?!
dialogue,Joey,"(He looks around the room) This isn’t the right room, sorry folks. (leaves)"
action,,Opening Credits
heading,,"[Scene: Ross and Rachel’s, Monica, Phoebe, Joey and Chandler are waiting for Ross and Rachel to come home and Monica is looking at the sign Phoebe bought that says, ""It’s a Boy!""]"
dialogue,Monica,"Ok, I don’t wanna be negative so I’ll say that most of the signs you bought are good."
dialogue,Phoebe,"No they ran out of ""It’s a girl"" but I can fix this one, (She writes ""not"" in between it’s and a) See?"
dialogue,Monica,(looking at Chandler sleeping with a balloon in his mouth) So sexy. (Waking him up.) Honey.
dialogue,Chandler,Yea yea. (Pulls the balloon out of his mouth)
dialogue,Monica,Honey why don’t you go lie down.
dialogue,Chandler,"No, no, Ross and Rachel will be back soon and then I gotta go to the office (Pulls another balloon out of his mouth) Am I producing them?"
dialogue,Joey,Why’re you so tired?
dialogue,Chandler,"Couldn’t sleep last night you know, then I started worrying about this big divisional meeting that I have later today, the more I worried about it the more I couldn’t sleep. Y’know? I was like, if I fall asleep now I’ll get six hours sleep, but if I fall asleep now I’ll get five hours sleep. Not matter what I did I couldn’t fall asleep."
dialogue,Joey,"You know what you should’ve done, you should have told yourself that little story."
dialogue,Rachel,(enters with Emma) Hi!
dialogue,Everyone,"Hi, welcome home!"
dialogue,Monica,Phoebe did the signs!
dialogue,Rachel,Oh you guys thanks for doing this.
dialogue,Phoebe,Look at all the stuff people sent!
dialogue,Rachel,"Oh Ah! (Sees a big stuffed gorilla) Oh my gosh there’s something every mother needs, a giant stuffed gorilla that takes up the entire apartment! What are people think… (Reads the card) Oh you guys I love it."
dialogue,Joey,Hey so where’s Ross?
dialogue,Rachel,He’s downstairs getting the rest of the stuff out of the cab.
dialogue,Joey,Is he still mad at us?
dialogue,Rachel,"Well, you more then me, but he can’t stay to mad at me. I mean, I just had his baby."
dialogue,Joey,That’s not fair! I can’t do that.
dialogue,Rachel,"Yeah, I’m not so sure you should be here when he comes up."
dialogue,Joey,"See this is what I was afraid of, I didn’t think I should be here either but somebody (Looks at Chandler) said he’d be over it by now."
dialogue,Chandler,"Hey, what do I know? I wanted to get a bigger gorilla."
heading,,"[Scene: A Boardroom, Chandler keeps drifting off to sleep at his meeting.]"
dialogue,Ms. McKenna,"The numbers we are seeing New York, Chicago, and London are consistently solid, but many of our officers have reported disappointing fields."
action,,(Chandler drifts off and his arm slips off the table and he wakes back up.)
dialogue,Ms. McKenna,"Boston is down, Atlanta is down, Houston is down, I could go on and on but instead of boring you I’ll go straight to my forty two point plan."
action,,"(Chandler leans over to fall asleep on the man’s shoulder next to him, only the man catches his attempt.)"
dialogue,Chandler,Walter (nods).
heading,,"[Scene: Ross and Rachel’s, Phoebe, Monica, Ross, and Rachel are watching Emma sleep.]"
dialogue,Phoebe,She’s just so cute! I just wanna bite her ear off and use it and a sucking candy.
dialogue,Monica,Phoebe! But I could take one of those little feet and put it in a pita pocket.
dialogue,Ross,(enters from the bed room) Okay I put most of the stuff away.
dialogue,Rachel,"Oh great, the pacifiers?"
dialogue,Ross,In the closet.
dialogue,Rachel,The burping clogs?
dialogue,Ross,Linen closet.
dialogue,Rachel,The diapers?
dialogue,Ross,In the hospital.
dialogue,Phoebe,Wow you guys got a hospital? Fancy!
dialogue,Ross,No I left the diapers at the hospital! There’s some in the bag but I’ll run out and get some more.
dialogue,Rachel,"Alright thanks, oh Ross could you stop by the coffee house and get me a muffin?"
dialogue,Ross,Sure what kind?
dialogue,Rachel,"Umm let me think...What do I want, what d-o I w-a-n-t..."
dialogue,Ross,"Please take your time, it’s an important decision. Not like, say, I know! deciding to marry someone, this is about a muffin."
dialogue,Rachel,Blueberry.
dialogue,Ross,Blueberry it is.
dialogue,Rachel,Thanks.
dialogue,Monica,"Wow, he’s really not letting this go, is he?"
dialogue,Rachel,God how long do you think that’s gonna last?
dialogue,Phoebe,"I dunno, well he got over the ""We were on a break"" thing really quickly."
dialogue,Rachel,"Y’know I can’t even worry about that right now, cause I got the cutie little baby, oh I can’t believe how much I love her, I can’t get enough of her, like right now I miss her. I actually miss her."
dialogue,Phoebe,You know that’s… that’s her.
dialogue,Rachel,"Oh god look at her sleeping. Oh, I love her so much! Oh, I think I’m gonna wake her up."
dialogue,Phoebe,"Oh no, Rach, no no, you know you’re never supposed to wake a sleeping baby."
dialogue,Rachel,"Well I can do whatever I want! I made her! (Waking Emma up.) Come on little girl, hi!"
action,,(Emma starts crying)
dialogue,Phoebe,I can say I told you so but she’s kinda doing that for me.
dialogue,Rachel,Oh I’m sorry mummy’s so sorry go back to sleep go back to sleep. Shh. Shhh! Go back to sleep
action,,(Emma continues crying in the background)
dialogue,Monica,Breaks your heart doesn’t it
dialogue,Phoebe,It really does… how long do you think we have to stay?
heading,,"[Scene: A Boardroom, Chandler’s meeting continues.]"
dialogue,Ms. McKenna,"Ok if everyone’s on board, it’s settled, Chandler, (Walter puts his hand on Chandlers hand, Chandler sleeping puts his hand on top of his, he then wakes up and pulls his hand away) Chandler?"
dialogue,Chandler,Yep.
dialogue,Ms. McKenna,Are you on board?
dialogue,Chandler,(not knowing what he’s saying yes to) Yes.
dialogue,Ms. McKenna,"Then, problem solved. Chandler will be running our office in Tulsa. You’re gonna love Oklahoma."
action,,(Chandler smiles and nods then realizes what he’s agreed to.)
heading,,"[Scene: Ross and Rachel’s, Emma continues crying while Rachel, Monica and Phoebe try different methods to stop her crying.]"
dialogue,Phoebe,"Well, alright, we already tried feeding her, changing her, burping her, oh try this one! Go back in time and listen to Phoebe!"
dialogue,Monica,"Alright here’s something, it says to try holding the baby close to your body and then swing her rapidly from side to side."
dialogue,Rachel,Ok. (Starts swinging Emma rapidly and she stops crying)
dialogue,Monica,It worked!
dialogue,Rachel,"Oh (happy) oh no just stopped to throw up a little bit. (Emma starts crying again.) Oh come on, what am I gonna do, its been hours and it won’t stop crying."
dialogue,Monica,"Umm, she Rach, not it, she."
dialogue,Rachel,"Yeah, I’m not so sure."
dialogue,Monica,"Oh my god, I am losing my mind."
dialogue,Phoebe,"Yeah, no kidding, this just proves no good can come from having sex with Ross!"
heading,,"[Scene: Central Perk, Ross is getting Rachel’s muffin.]"
dialogue,Ross,"Hey Gunther, can I get a couple of blueberry muffins to go? (He puts a bag with diapers in it on the counter.)"
dialogue,Gunther,Diapers huh?
dialogue,Ross,Yep.
dialogue,Gunther,So I guess Rachel had you baby?
dialogue,Ross,"Yep, can you believe it?"
dialogue,Gunther,Nope! I still can’t believe she slept with you in the first place.
dialogue,Ross,Huh? Ooh (laughs) you mean like a… Huh?
