script_element,character,text
heading,,"[Scene: Joey and Rachel's, Joey is eating breakfast as Rachel enters having just woken up.]"
dialogue,Joey,Morning!
dialogue,Rachel,"Hi! Oh, how was your date last night?"
dialogue,Joey,Pretty good.
dialogue,Rachel,"Oh good. (She walks to the closed bathroom door, opens it, and finds a naked woman wrapped in a towel.) Ahhh! My God, sorry! (She closes the door and confronts Joey.)"
dialogue,Joey,"Okay, really good. Anyway I gotta go; I’m late for work."
dialogue,Rachel,What-what?! You’re gonna leave this person with me?!
dialogue,Joey,"Yeah—Hey, don’t worry, she’s a terrific girl. And hey listen, could you do me a favor? When she comes out could you just mention that I’m not looking for a serious relationship; that’d be great."
dialogue,Rachel,Why?! What?! Are you kidding?!
dialogue,Joey,"Just casually slip it in, y’know lay the groundwork. Tell her uh, I’m a loner—No! An outlaw! Tell her she doesn’t want to get mixed up with the likes of me."
dialogue,Rachel,"Y’know what? That’s a lot to remember, can’t I just tell her you’re a pig?"
dialogue,Joey,"Hey, I’m gonna call her later! Honest! Oh come on, Chandler used to do it! He’d even make the girl pancakes! Plus, he’d make extras and leave ‘em for me."
dialogue,Rachel,"Well forget it, I’m not telling that girl anything. That is not my responsibility."
dialogue,Joey,"Fine! (Pause) Now, where’d we land on those pancakes? (She chases him out the door as his date emerges from the bathroom.)"
dialogue,Joey’s Date,Hi!
dialogue,Rachel,Hi.
dialogue,Joey’s Date,"Sorry about that, but I couldn’t get that lock to work on the door."
dialogue,Rachel,"Yeah, Joey kinda disabled it when I moved in."
dialogue,Joey’s Date,"You must be Rachel, I’m Erin."
dialogue,Rachel,Hi.
dialogue,Erin,"Hi. I don’t mean this to sound like high school, but did he say anything about me?"
dialogue,Rachel,(pause) Would you like some pancakes?
action,,Opening Credits
heading,,"[Scene: N.Y.U’s University Library, Ross is entering with Chandler.]"
dialogue,Chandler,…Come on! Why are we here?!
dialogue,Ross,"Okay, okay take a guess."
action,,(An old woman pushes a cart full of books past.)
dialogue,Chandler,The hot chicks?
dialogue,Ross,"Okay, okay, I was typing names into the library computer earlier, y’know-y’know for fun, and I typed mine in and guess what came up? My doctoral dissertation! It’s here! Yeah, it’s right-it’s right down here! In the biggest library in the university! (They start heading that way, towards a secluded section behind the racks.)"
dialogue,Chandler,Wow that’s actually pretty cool.
dialogue,Ross,"(stopping quickly) Oh umm, there’s also a book here by a woman named Wendy Bagina. (They both laugh, but stop when the hear moaning coming from the next aisle.) What is that?"
dialogue,Chandler,Sounds like two people are really enjoying the Dewey decimal system.
action,,"(They go around the last row of bookshelves and find a couple doing what college coeds do in secluded corners of university libraries. For those of you who don’t know what I’m talking about, let’s just say that clothing is undone. Ross gasps and the couple gets up and runs away.)"
dialogue,Female Student,(as they are moving past Ross) I’m so sorry!
dialogue,Male Student,Sorry!
dialogue,Chandler,"You didn’t bring me here to do that, did you?"
heading,,"[Scene: Monica’s Restaurant Kitchen, Monica is cooking as a waitress enters carrying a plate of food that has been sent back.]"
dialogue,Monica,She sent the chicken back again?!
dialogue,The Waitress,She says it’s to dry now and she wants to come back here and explain to you exactly how she wants it.
dialogue,Monica,Well fine! I want to meet this chicken expert! Send the Colonel in!
action,,"(The waitress lets her in as Monica is about to throw a lobster into a pot of boiling water (Although, she hasn’t taken off the rubber bands that hold the claws, so she can’t be that good of a chef). Anyway, guess who the Colonel is by the following phrase.)"
dialogue,The Colonel,"OH…MY…GAWD!!!! (Yep, it’s Janice.)"
dialogue,Monica,"(to the lobster) Lucky bastard! (Throws the lobster in and turns around to face the planet’s most annoying woman, next to Dr. Laura and Kathy Lee Gifford of course. She’s the most annoying female TV character however.) Janice."
dialogue,Janice,How are you Ms. Hot Shot chef with the big fancy restaurant with the best chicken ever! (Does the laugh.)
dialogue,Monica,I’m fine.
dialogue,Janice,(notices Monica’s engagement ring) Ohh! What is that on your finger?! I’m blind!
dialogue,Monica,Oh… Uh…
dialogue,Janice,"So, who’s the lucky guy?"
action,,[Cut to Monica and Chandler’s just after Monica has finished telling Chandler what happened.]
dialogue,Chandler,"OH…MY…GAWD! I am so sorry sweetie, are you okay? You didn’t tell her we were getting married, did you?"
dialogue,Monica,"Well, she saw the ring."
dialogue,Chandler,Did she freak out?
dialogue,Monica,"Well, she was shocked when I told her, but then again so were most people."
dialogue,Chandler,Right.
dialogue,Monica,"Well, she actually has a boyfriend y’know herself, named Clark. Uh, she also kinda invited herself to our wedding. Clark too."
dialogue,Chandler,(laughs) You said no right?
dialogue,Monica,Huh?
dialogue,Chandler,You said no right?!
dialogue,Monica,"Well, she corned me! She asked if the wedding was in town! I mean, what was I supposed to do?!"
dialogue,Chandler,Lie!!! How hard is that?! The check’s in the mail! Oh your baby is so cute! I can’t wait to read your book Ross!!
dialogue,Monica,Come on! So she comes to the wedding! I mean it won’t be so bad.
dialogue,Chandler,What do you think she’s just gonna sit there quietly? You don’t think she’s gonna want to make a toast? You don’t think she’s gonna want to grab the microphone and sing Part-time Lover ?!
dialogue,Monica,"Oh my God, she’s not gonna like the chicken that night either is she?!"
dialogue,Chandler,Y’know what? It’s gonna be okay. Y’know what? She’s probably not gonna even want to come.
dialogue,Monica,Really?
dialogue,Chandler,No! That was a lie ! See how easy that was?
dialogue,Monica,So-so you would’ve just lied?
dialogue,Chandler,Yes!!
