script_element,character,text
heading,,"[Scene: Monica and Rachel's, Phoebe is on the phone, Chandler and Monica are sitting in the living room, and Ross is in the kitchen as Rachel enters from her bedroom.]"
dialogue,Rachel,"Oh, Phoebe, are you still on hold? I was supposed to call my Dad back like two hours ago."
dialogue,Phoebe,"Oh, yeah, he clipped on, he said call him as soon as you get a chance, he’s at Flimby’s."
dialogue,Rachel,What’s Flimby’s?
dialogue,Phoebe,"Oh, yeah, that’s the word I use when I can’t remember the real thing."
dialogue,Rachel,Okay. Hang up! That’s it! Come on!
dialogue,Phoebe,"No! Rachel, that’s what they want me to do. My warranty expires tomorrow, if I don’t get through, they’re not gonna fix my crappy, broken phone for free! We cannot let them win! It’s us versus them!"
dialogue,Chandler,Ye-e-es!!
dialogue,Joey,(entering) Hey.
dialogue,All,Hey.
dialogue,Joey,"Uh, listen I gotta double check for tickets tonight. Who-who got what?"
dialogue,"Chandler, Phoebe, and Rachel",I had one.
dialogue,Monica,I need two. I’m bringing Pete. My boyfriend. I have a boyfriend now!
dialogue,Joey,"Two it is. Ross, how about you?"
dialogue,Ross,"Uh, yeah, I ah, I also need two."
dialogue,Monica,Really? Who’s number two?
dialogue,Chandler,Who’s number two? One of the more difficult games sewer workers play.
dialogue,Ross,"Uh, no, it’s-it’s just this person."
dialogue,Phoebe,Like a date type (looks at Rachel) person?
dialogue,Ross,"Yeah, kinda. It’s this woman from work. I hope that won’t be too weird. Will it, Rach?"
dialogue,Rachel,"No. No, not at all, not at all. I actually was gonna bring someone myself, so…"
dialogue,Joey,But you said one.
dialogue,Rachel,"I meant, me plus one!"
dialogue,Joey,"Okay. (to Phoebe and Chandler) Did ah, you guys mean you plus one?"
dialogue,Ross,"All right, I’ll see you tonight."
dialogue,Joey,Okay.
dialogue,Rachel,"Okay, bye-bye!"
dialogue,Chandler,Bye!
dialogue,Monica,Bye-bye!
action,,(Ross exits)
dialogue,Rachel,"Okay, I need a date! (runs to her bedroom)"
dialogue,Joey,"Oh, hey, you guys are finally gonna get to meet Kate!"
dialogue,All,Oh!
dialogue,Joey,"(to Chandler) And I ah, borrowed some of your cologne. I hope she likes it."
dialogue,Monica,"Joey, what are you doing?! It’s never gonna happen, she’s seeing somebody."
dialogue,Chandler,"Yeah, and I don’t have any cologne."
dialogue,Joey,The green bottle next to the shaving cream.
dialogue,Chandler,Oh! Worm medicine for the duck.
action,,"(In horror, Joey wipes his neck and smells it.)"
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, Monica is getting ready to go to Joey’s premiere and Phoebe is still on hold.]"
dialogue,Monica,(to Phoebe) Here you go. You can wear this. (hands her a sweater)
dialogue,Phoebe,Thanks!
dialogue,Monica,Uh-huh.
dialogue,Phoebe,"Okay. (on phone) Ooh, I’m setting the phone down. (does so) But I’m still here! Just don’t go anywhere I’m still here. (starts to put on the sweater) Don’t-don’t switch or anything, ‘cause I’m, I’m right here. (She has pulled the sweater over her head, but her head is stuck in a sleeve.) Just one sec. One sec! One second!! (She is now frantically trying to get the sweater on, as Monica returns from the bathroom.) Wait! One second! Just…"
dialogue,Monica,Phoebe?
dialogue,Phoebe,"What?! Monica, I’m scared!!"
dialogue,Monica,"All right. Honey, that’s-that’s a sleeve. Okay?"
dialogue,Phoebe,Yeah.
dialogue,Monica,And! We also have speaker phone. (She turns on the speaker phone.)
dialogue,Hold Voice,"Please, stay on the line. Your call is important to us."
dialogue,Monica,"Okay, wait, you gotta hang up ‘cause we’re gonna be late."
action,,"(Phoebe starts to hang up the phone, but…)"
dialogue,Hold Voice,"Thank you for your patience, you’re the next caller."
dialogue,Phoebe,Yes!! Yes!! I’m the next caller! You were gonna have me hang up.
dialogue,Chandler,"(entering, carrying the chick and duck) Hey! Can you take a duck and a chick to the theatre?"
dialogue,Monica,Of course not.
dialogue,Phoebe,No.
