script_element,character,text
heading,,"[Scene: Chandler and Joey's, 3:02 A.M., Chandler is up. There's a knock on the door and Chandler answers it.]"
dialogue,Monica,(quietly) Hi!
dialogue,Chandler,(quietly) Hi! (They both start kissing.)
action,,(Joey enters and Chandler pushes her away.)
dialogue,Joey,Monica? What time is it?
dialogue,Chandler,"Uhh, 9. (He pushes the clock into the sink.)"
dialogue,Joey,But it's dark out.
dialogue,Monica,"Well that's because you always sleep to noon, silly! This is what 9 looks like."
dialogue,Joey,I guess I'll get washed up then. Watch that sunrise. (He goes into the bathroom.)
dialogue,Monica,I'm really getting tired of sneaking around.
dialogue,Chandler,"I know, me too. Hey! Y'know what if we went away for a whole weekend? Y'know we'd have no interruptions and we could be naked the entire time."
dialogue,Monica,All weekend? That's a whole lotta naked.
dialogue,Chandler,"Yeah, I can say that I have a conference and you can say you have a chef thing."
dialogue,Monica,"Ohh, I've always wanted to go to this culinary fair that they have in Jersey!"
dialogue,Chandler,"Okay, y'know your not though. Let's go. (He starts for his bedroom.)"
dialogue,Monica,Wait! What about Joey?
action,,(Chandler opens the bathroom door to reveal Joey passed out on the toilet with a toothbrush in his mouth.)
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, the next morning, Chandler, Joey, and Phoebe are eating breakfast.]"
dialogue,Monica,"(entering from her room) Hey, guess what I'm doing this weekend! I'm going to this culinary fair in New Jersey."
dialogue,Phoebe,"Oh weird, Chandler just told us he's got a conference there!"
dialogue,Monica,"Oh now that-that-that's funny, it seems like Chandler's conference could've been in Connecticut or Vermont."
dialogue,Chandler,I'm not in charge of where the conference is held. Do you want people to think it's a fake conference? It's a real conference.
dialogue,Ross,(entering) Hey.
dialogue,Joey,Hey!
dialogue,Monica,Hey.
dialogue,Ross,Is Rachel here? I gotta talk to her.
dialogue,Monica,"No, she's out shopping."
dialogue,Ross,Damn!
dialogue,Chandler,What's going on?
dialogue,Ross,"I told Emily to come. And I just need to y'know, talk to Rachel about it."
dialogue,Phoebe,"Wait a minute! So when Emily comes you're just, you're not gonna see Rachel anymore?"
dialogue,Ross,"Well look, I'm just trying to focus on the ""I get to see my wife,"" part, all right? And not the part that makes me do this. (He takes a big swig of Pepto Bismol .)"
dialogue,Monica,"Wow, so you guys are, you're never gonna be in the same room together? How is that even gonna work?"
dialogue,Ross,I have no idea. I mean… But-but I assure you I will figure it out.
action,,(They all reflect briefly on what was said.)
dialogue,Joey,"Doesn’t seem like it's going to work, I mean…"
dialogue,Rachel,"(entering) Hi, guys!"
dialogue,Joey,Hi!
dialogue,Chandler,"Uh, hey!"
dialogue,Rachel,What's going on?
dialogue,Chandler,We're flipping Monica's mattress.
dialogue,Joey,"So I'm thinking, basically we pick it up and then we flip it."
dialogue,Phoebe,Yeah that's better than my way.
action,,(They all agree and head to Monica's room.)
dialogue,Rachel,"Oh okay, hey guys, would you flip mine too?"
dialogue,Chandler,"Aww, man! (They go into Monica's room.)"
dialogue,Rachel,(going through the mail) Oh look! A letter from my mom.
dialogue,Ross,"So, Rach, y'know-y'know how Emily's coming right?"
dialogue,Rachel,Oh yeah! I know.
action,,"[Cut to Monica's bedroom, Chandler is trying to listen through the door.]"
dialogue,Phoebe,(To Chandler) Can you hear anything?
dialogue,Chandler,"Oh yes, somebody just said, ""Can you hear anything?"""
action,,(Joey is bent over at the waist and is looking for something under Monica's bed.)
dialogue,Monica,"Hey, Joey's ass! What are you doing?"
dialogue,Joey,"(holding a box) Well, remember when they got in that big fight and broke up and we were all stuck in her with no food or anything? Well, when Ross said Rachel at the wedding, I figured it was gonna happen again, so I hid this in here."
dialogue,Monica,"Ooh, candy bars, crossword puzzles…"
dialogue,Phoebe,"Ooh, Madlibs , mine! (Grabs it.)"
dialogue,Chandler,Condoms?
dialogue,Joey,You don't know how long we're gonna be in here! We may have to repopulate the Earth.
dialogue,Chandler,And condoms are the way to do that?
action,,[Cut to the living room.]
dialogue,Ross,"Anyway it-it kinda-it all boils down to this, the last time I talked to Emily…"
dialogue,Rachel,(interrupting) Oh my God! My dog died!
dialogue,Ross,What?!
dialogue,Rachel,"Oh my God, Le Poo, our dog!"
dialogue,Ross,Le Poo's still alive?!
dialogue,Rachel,"Oh God, it says he was hit by an ice cream truck and dragged for nine-(turns over the note)-teen blocks. Oh. (They all come out from Monica's bedroom) Oh my God."
dialogue,Monica,"Sweetie, we heard you crying. Please don't cry."
dialogue,Rachel,It's Le Poo.
dialogue,Phoebe,"I know it's le poo right now, but it'll get better."
heading,,"[Scene: Atlantic City, New Jersey, Chandler and Monica are about to start their weekend of sex, sex, nothing but sex.]"
