script_element,character,text
heading,,"[Scene: Monica and Rachel's apartment. Phoebe enters to see Monica, Richard, Ross, and Rachel tearfully watching TV.]"
dialogue,Phoebe,Hey. Watcha guys doin?
dialogue,Richard,Monica's making us watch Old Yeller .
dialogue,Phoebe,"Why are you guys so upset? It's Old Yeller , it's a happy movie."
dialogue,Rachel,What?
dialogue,Ross,What're you talkin' about?
dialogue,Phoebe,"C'mon, happy family gets a dog, frontier fun."
dialogue,Ross,"Yeah but Phoebs, what about the end?"
dialogue,Phoebe,What when Yeller saves saves the family from the wolf and everyone's happy?
dialogue,Rachel,That's not the end.
dialogue,Phoebe,Yu-huh. That's when my mother would shut off the TV and say 'The end'.
dialogue,Monica,What about the part where he has rabies?
dialogue,Phoebe,"He doesn't have rabies, he has babies. That's what my mom said."
dialogue,Richard,"Uh, Phoebe, I don't think your mom would want you to see what's about to happen."
dialogue,Phoebe,"What, what's about to happen? (starts watching) I've never seen this part before. Hey, Travis, watcha doin' with that gun? Oh no, no no Travis, put down the gun. No no no no, he he's your buddy, he's your Yeller, no, no no, the end, THE END. (hear the gunshot from the TV)"
heading,,[Scene:Monica and Rachel's apartment. Richard is on the balcony smoking and Monica is on the phone.]
dialogue,Monica,"Hey, have you guys eaten, because uh, Richard and I just finished and we've got leftovers... Chicken and potatoes... What am I wearing?...Actually, nothing but rubber gloves."
action,,(Chandler and Joey come sprinting in)
dialogue,Joey,"Ya know, one of these times you're gonna really be naked and we're not gonna come over."
dialogue,Monica,"Alright, I've got a leg, three breasts and a wing."
dialogue,Chandler,"Well, how do you find clothes that fit?"
dialogue,Joey,"Oh, hey, Monica, we've got a question."
dialogue,Monica,"Alright, for the bizillionth time, yes I see other women in shower at the gym, and no I don't look."
dialogue,Joey,"No, not that one. We're trying to figure out who to bring to the Knicks game tonight, we have an extra ticket."
dialogue,Chandler,"Yeah, Ross can't go so it's between my friend Eric Prower who has breath issues and Dan with the poking. (starts poking Monica in the shoulder) 'Did you see that play? Do you want some more beer? Is that Spike Lee?'"
dialogue,Monica,"Ok. (Richard walks in) Hey, why don't you ask Richard?"
dialogue,Joey,"Ok, uh, hey Richard, if you had an extra ticket to the Knicks game and you had to choose between a friend who smells and one who bruises you who would you pick?"
dialogue,Richard,"Wow. Well being a huge Knicks fan myself, I think you should take someone who's a huge Knicks fan."
dialogue,Chandler,"Ok, that's Eric."
dialogue,Richard,Glad to be of help. Matches. (walks out to the balcony)
dialogue,Monica,"I meant, why don't you take Richard to the game? What?"
dialogue,Joey,I don't know.
dialogue,Monica,C'mon. Keeps his fingers to himself and he's always minty fresh.
dialogue,Chandler,"I don't know, Richard's really nice and everything, uh, it's just that we don't know him really well, ya know, and plus he's, ya know, old (Monica gives him a glare) -er than some people, but, uh, younger than some buildings."
dialogue,Monica,"So what, he's a little older, big deal, I mean he's important to me. Ya know if you ask him, he might take you on his Jag. (walks off)"
dialogue,Joey,How do we say yes now and make it seem like we're not doin' it just to ride in the cool car?
dialogue,Chandler,"Ok, this could be tough."
dialogue,Joey,"(Monica walks back in the kitchen) Ok ok ok ok. Monica, we'll bring him, but only if he takes the Jaguar."
dialogue,Chandler,"Ooh, you almost had it."
heading,,[Scene: Ross's apartment. Ross is holding Ben.]
dialogue,Ross,"(smells Ben's butt) No no, you're fine, you're fine."
dialogue,Carol,(enters with Susan) Hello
dialogue,Ross,Hi.
dialogue,Susan,Hey.
dialogue,Carol,Hi honey.
dialogue,Ross,Oh you guys are not gonna believe what happened.
dialogue,Carol,What?
dialogue,Susan,What?
dialogue,Ross,"Ok, we were sitting over there playing on the floor and he grabs the table and he pulls himself up. He pulled himself up. Standing man. I'm sorry you guys missed it but I did tape it so it you guys want to see it."
dialogue,Carol,"Uhh, we know, he already did it last week."
dialogue,Susan,You can watch our tape if you want.
dialogue,Ross,"I don't believe this. I miss, I miss the first time of everything. I missed, what, the first time he rolled over, the first time he crawled. What else did I miss? Has he spoken yet, is he driving, does he have a favorite liquour?"
dialogue,Carol,"Actually, he is getting closer on the talking thing. He can't quite say mama yet, but once he said yumen."
dialogue,Ross,"Ooh, I, I'm so sick of missing stuff. Ya know, I want him for more than, than a day, I want him for a whole weekend. No listen , I mean, I feel like-"
