script_element,character,text
heading,,"[Scene: Central Perk, everyone is there.]"
dialogue,Monica,Do you realize this is probably the last time we’ll all be here in the coffee house as six single people?
dialogue,Phoebe,Why?! What’s happening to the coffee house?! (Monica looks at her.) Oh! (Realizes.)
dialogue,Chandler,Yep! From now on its gonna be the four of you guys and me and the misses. The little woman. The wife. The old ball and chain.
dialogue,Monica,Old?
dialogue,Chandler,The young hot ball and chain.
dialogue,Monica,That’s much better.
dialogue,Rachel,(checking her watch) Op! We gotta go! (The girls stand up.)
dialogue,Ross,"Oh, where are you guys going?"
dialogue,Monica,We’re gonna pick up the wedding dress then we’re gonna have lunch with mom. (Joey stands up.)
dialogue,Ross,Ah. Joey you’re-you’re having lunch with my mom?
dialogue,Joey,"No, I-I just heard lunch. But yeah, I can go. Sure! (They all exit.)"
dialogue,Ross,"(To Chandler) Y’know what? Actually I’m kinda glad they’re leaving ‘cause uh, I need to talk to you about something."
dialogue,Chandler,What’s up?
dialogue,Ross,"Well this uh, this may be a little awkward."
dialogue,Chandler,"Listen, if you want to borrow money, its kind of a bad time. I’m buying dinner for 128 people tomorrow night."
dialogue,Ross,"No, its…Its not that. Umm, now what I’m going to say to you, I’m not saying as your friend. Okay? I’m-I’m saying as it as Monica’s older brother."
dialogue,Chandler,But you’re still my friend?
dialogue,Ross,Not for the next few minutes.
dialogue,Chandler,"During this time…are you, are you still my best man?"
dialogue,Ross,Nope.
dialogue,Chandler,Do I still call you Ross?
dialogue,Ross,"Okay! You guys are getting married tomorrow and-and I couldn’t be more thrilled for both of you, but as Monica’s older brother I-I have to tell you this. If you ever hurt my little sister, if you ever cause her any unhappiness of any kind, I will hunt you down, and kick your ass! (Chandler laughs.) What? I’m-I’m-I’m serious! (Chandler laughs harder.) Come—Hey! Dude! Stop it! Okay? I’m-I’m not kidding here!"
dialogue,Chandler,"(smiling) Hey, I hear what your saying, okay? And, thanks for the warning."
dialogue,Ross,No problem.
dialogue,Chandler,So are we…friends again?
dialogue,Ross,Yeah.
dialogue,Chandler,Okay. (Pause) You won’t believe what Monica’s older brother just said to me!
action,,Opening Credits
heading,,"[Scene: Monica and Chandler's, the girls are having breakfast.]"
dialogue,Rachel,What ‘cha doing Mon?
dialogue,Monica,"I’m making a list of all the things that are most likely to go wrong at the wedding. Now, that way I can be prepared."
dialogue,Phoebe,What are they?
dialogue,Monica,"Well, so far I have uh, my bride’s maids dresses won’t get picked up, my veil gets lost, or I don’t have my something blue."
dialogue,Rachel,Hey! Those are all the things I’m responsible for!
dialogue,Monica,I had to go with the odds Rach.
dialogue,Joey,(entering) Hey! You guys! Remember that audition I had a while ago and didn’t get the part?
dialogue,Rachel,The commercial?
dialogue,Joey,No!
dialogue,Phoebe,That play?
dialogue,Joey,No!
dialogue,Monica,That other play?
dialogue,Joey,Nooo!
dialogue,Phoebe,The movie?
dialogue,Joey,Yes!!
dialogue,Phoebe,Ohh!
dialogue,Joey,Yes that’s the one about the soldiers who fight in World War I!
dialogue,Phoebe,"Oh, yeah! Back then y’know, we called the Great War. It really was!"
dialogue,Joey,"Well anyway, the guy they wanted backed out and now they want me! I start shooting today!"
dialogue,Phoebe,Congratulations!
dialogue,Rachel,Oh that’s great!
dialogue,Monica,Wait! Wait! Wait! You can’t start today! Today’s the rehearsal dinner!
dialogue,Joey,"Oh no, I’ll be done by then."
dialogue,Monica,Oh. Well then way to go you big movie star!
dialogue,Joey,"I know! All right, I’ll see you guys over there! I’m off to fight the Nazis."
dialogue,Rachel,"Oh, wait Joey! We fought the Nazis in World War II, not World War I."
dialogue,Joey,"Whoa! Okay. Yeah well, who-who was in World War I? (Rachel pauses as she thinks.)"
dialogue,Phoebe,Go ahead.
dialogue,Rachel,You’re gonna be late! Go! Go! (He runs out.)
dialogue,Monica,Who did we fight in World War I?
dialogue,Rachel,Mexico?
dialogue,Phoebe,Yes! Very good.
heading,,"[Scene: Pier 59 Studios, Joey is in costume and standing at the craft services table. He checks his pockets and finds some prop coins in a pouch, which he replaces with some cookies.]"
dialogue,The Assistant Director,(approaching) Hey Joey! We’re ready.
dialogue,Joey,Yeah! Me too. (He pats his pocket.)
dialogue,The Assistant Director,(to another actor) Richard? We’re ready for you. (Richard approaches.) Joey Tribbiani? This is Richard Crosby he’s playing Vincent.
dialogue,Joey,I’m doing my scenes with you?
dialogue,Richard,Nice to meet you Joey.
dialogue,Joey,Wow! I can’t believe this! This is incredible. I mean you just won an Oscar!
dialogue,Richard,No I didn’t.
dialogue,Joey,I think you did.
dialogue,Richard,I think I lost. Three times.
dialogue,Joey,Uh…Cookie?
dialogue,The Director,"(approaching) Okay! We’re about an hour away from getting the scene lit. So uh, if you guys don’t mind, can we run it a couple of times?"
dialogue,Richard,"Yeah, sure."
dialogue,The Director,"Okay, all right. Let’s do it. (He walks off.) And…Action!"
dialogue,Joey,We have to find the rest of the platoon!
dialogue,Richard,Forget the platoon! The platoon is gone! (He is spitting on the hard Ps and Ts.)
dialogue,Joey,(wiping his face) What?!
dialogue,Richard,(still spitting) The platoon is dead! Face facts Tony!
dialogue,Joey,(wipes face) So what are we gonna do?! We have no reinforcements! No-no food!
dialogue,Richard,"No, we still have food in the basement! I saw potatoes and some dry pasta!"
action,,(Joey wipes his eye.)
dialogue,The Director,"Hang on a minute! Joey, you keep touching your face. Is something wrong?"
dialogue,Joey,"(glances at Richard) No. Nope, I uh…I th—I thought it might be kind of a cool character thing. Y’know? He’s uh, he’s a face toucher. (Behind his back, Richard is nodding no.)"
dialogue,The Director,I don’t think so. Let’s take it back to Richard’s last line. (Walks off.) Action!
dialogue,Richard,"We may not have any weapons, but we still have food. In the basement I saw potatoes and some dry pasta, and a few tins of tuna! (Joey backs away and wipes his face again.)"
heading,,"[Scene: Monica and Chandler's, Monica is standing in the kitchen ready to leave for the rehearsal dinner.]"
dialogue,Monica,"Honey, we gotta go!"
dialogue,Chandler,(entering from the bedroom) Okay. Here’s a question you never have to ask. My dad just called and wanted to know if he could borrow one of your pearl necklaces.
dialogue,Monica,"(laughs) I don’t have anything like that, but let me go see if Rachel does."
dialogue,Chandler,"Yes, include more people in this."
dialogue,Monica,"Hey, do you realize that at this time tomorrow we’ll be getting married?"
dialogue,Chandler,Wait a minute! I have a date tomorrow night.
dialogue,Monica,"I just, I can’t believe that we made it!"
dialogue,Chandler,Well you don’t have to sound so surprised.
dialogue,Monica,I’m sorry but…nothing.
dialogue,Chandler,What?
dialogue,Monica,"Well…honestly ever since we got engaged I have been waiting for something to, to flip you out."
dialogue,Chandler,Honestly? Me too.
dialogue,Monica,Really?
dialogue,Chandler,Yeah. Y’know I keep thinking that something stupid is gonna come up and I’ll go all…Chandler. But nothing has.
