script_element,character,text
heading,,"[Scene: Monica and Rachel's, Phoebe, Chandler, and Ross are there, Rachel is serving brownies.]"
dialogue,Rachel,Here you go Pheebs. Who else wants one of my special homemade brownies?
dialogue,Chandler,I will have one. (Ross and him both take one.)
action,,(Phoebe takes a bite and spits it out and screams.)
dialogue,Chandler,"Okay, I’m not gonna have one."
dialogue,Ross,Neither will I. (they both put back the brownies.)
dialogue,Phoebe,"No, no, it’s just my tooth."
dialogue,Chandler,"All right I’ll have one. (he and Ross take another brownie,)"
dialogue,Ross,"So what’s a matter, you need a dentist? I’ve got a good one."
dialogue,Phoebe,"No thanks, I have a good one too. I just, I, I can’t see him."
dialogue,Chandler,See that is the problem with invisible dentists.
dialogue,Ross,Why? Why can’t you go to him?
dialogue,Phoebe,"Because, every time I go to the dentist, somebody dies."
dialogue,Chandler,"That is so weird, because every time I go to the dentist, I look down the hygienist’s blouse."
dialogue,Rachel,"Phoebe, what? Umm...what?!"
dialogue,Phoebe,"Yeah, yeah, first there was my aunt Mary, and then there was umm, John, my mailman, and then my, my cowboy friend ‘Albino Bob’."
dialogue,Rachel,And all these people actually died?
dialogue,Phoebe,"Yes, while I was in the chair! That’s why I take such good care of my teeth now, y'know, it’s not about oral hygiene, I floss to save lives!"
dialogue,Ross,"Pheebs, come on, you didn’t kill anybody, these people just happened to die when you went to the dentist. It’s, it’s, it’s just ah, a coincidence."
dialogue,Phoebe,"Well tell that to them. Oh! You can’t, their dead."
action,,Opening Credits
heading,,"[Scene: Central Perk, Ross, Rachel, and Phoebe are there.]"
dialogue,Ross,"Thanks, Gunther. (takes the plate Gunther serves him and Rachel comes up and kisses him) (to Rachel) Hey! (to Gunther) Umm, can I get a napkin too?"
dialogue,Gunther,"Oh, like you don’t already have everything."
dialogue,Phoebe,(trying to bite into an apple) Ow! Ow! (drops the apple in disgust.)
dialogue,Rachel,"Phoebe, your in pain, would you just go to the dentist, just go."
dialogue,Phoebe,"All right, fine, fine, but if you’re my next victim, don’t come back as a poltergeist and like suck me into the TV set."
dialogue,Rachel,I promise.
dialogue,Phoebe,"Although, don’t feel like you can’t visit."
dialogue,Joey,"(entering with Monica) Hey, is, is, is Chandler here?"
dialogue,Ross,"(patting his clothes like he is looking for his wallet) No, no he’s not."
dialogue,Monica,"You guys, Joey just saw Janice kissing her ex-husband."
dialogue,Ross,"What? (to Joey) So what are you going to do? I mean how, how are you going to tell Chandler?"
dialogue,Joey,"Well, I was thinking about that and I, I think the best way would be, to not."
dialogue,Rachel,"Joey, you can’t keep this to yourself, if you know about this, you have to tell him."
dialogue,Joey,"It’ll kill him. I mean it’ll, it’ll just kill him."
dialogue,Phoebe,"Well, you could wait ‘til I go to the dentist, maybe I’ll kill him."
heading,,"[Scene: Monica and Rachel's, All are there except for Chandler.]"
dialogue,Joey,(looking out the window) Ewww! Ugly Naked Guy is using his new hammock. It’s like a Play-Doo Fat Factory.
dialogue,Phoebe,"Well, I’m going to the dentist, so listen, okay, just be on the look out for anything that, that, that you can fall into, or, or that can fall on you, or... All right, just look out! Okay, And um, I also just wanna, I just wanna tell you all that um...... (starts to cry and runs out)"
