script_element,character,text
heading,,"[Scene: Joey’s bedroom, he is asleep and snoring loudly. Chandler enters wondering who left their engine running.]"
dialogue,Chandler,Are you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!
dialogue,Joey,"(joining in, in his sleep) Joey. Joey. Joey. Joey! Joey!!"
action,,"(Chandler acts disgusted, but is happy that Joey has stopped snoring. However, just as he is about to leave, Joey starts snoring again. So to get him to stop, he slams the door shut, waking Joey.)"
dialogue,Chandler,"Oh. Oh, did-did-did I wake you?"
action,,Opening Credits
heading,,"[Scene: Central Perk, Chandler is getting another cup of coffee.]"
dialogue,Chandler,"Gunther, can I get another cup of coffee, please? (Gunther starts to pour him another cup.) So uh, what do you do when you’re not working here?"
dialogue,Gunther,You don’t need to fill these silences.
dialogue,Chandler,"Oh, okay, thanks. (He goes back to the couch and rejoins Monica, Joey, and Phoebe.)"
dialogue,Monica,"Chandler, that’s like your fourth cup of coffee!"
dialogue,Chandler,"Well, I am drinking lots of cups of coffee because I’m exhausted! Because Joey started snoring!"
dialogue,Monica,He’s in a different room! He’s really that loud?
dialogue,Joey,"(proudly) Oh, you should here me."
dialogue,Chandler,"It’s not something to be proud of, okay? You have to go to a sleep clinic!"
dialogue,Joey,"Look, I told ya, I’m not going to any clinic! I don’t have a problem, you’re the one with the problem! You should go to a ""Quit being a baby and leave me alone"" clinic!"
dialogue,Chandler,They don’t have those.
dialogue,Joey,"Yeah, they do! Quit being a baby and leave me alone! There, you’ve just had your first class!"
dialogue,Monica,"Y’know I used to go out with this guy that was a really light sleeper, and whenever I started to snore, he would just roll me over…"
dialogue,Joey,"Ohhh, yeah!"
dialogue,Monica,He would just roll me over and I would stop snoring.
dialogue,Chandler,"Next time you snore, I’m rolling ya over!"
dialogue,Joey,"I gotta do what I gotta do, you gotta do what you gotta do, you just do it."
dialogue,Ross,(entering) Hey guys!
dialogue,Chandler,"Hey, all right!"
dialogue,Phoebe,Hey!
action,,(Joey starts humming Here Come the Bride .)
dialogue,Phoebe,"Oh, the Olympics."
dialogue,Monica,Have you guys picked a date yet?
dialogue,Ross,"Oh no, not yet."
dialogue,Phoebe,I still cannot believe you’re engaged! (Ross looks at her) Just ‘cause its happening so fast; not ‘cause you’re such a loser.
dialogue,Ross,"Oh. Thanks. Uh, has anyone seen Rach?"
dialogue,Monica,"Ugh, she’s upstairs not doing the dishes! And I tell ya something! I’m not doing them this time! I don’t care if those dishes sit in the sink until they’re all covered with—I’ll do them when I get home!"
dialogue,Ross,"Yeah—oh! Hey listen umm, Emily found this wedding dress in London…"
dialogue,Phoebe,Already?!
dialogue,Ross,"Yeah, but it didn’t fit. Well, luckily there’s a store here that has one left in her size, but I’m the groom, I’m not supposed to see the dress…"
dialogue,Monica,I’ll pick it up for you!
dialogue,Ross,Thank you.
dialogue,Monica,Okay.
dialogue,Chandler,"Oh, she’s got you running errands, y’know, picking up wedding dresses… (Laughs and makes like Indiana Jones and his whip) Wah-pah!"
dialogue,Ross,What’s wah-pah?
dialogue,Chandler,"Y’know, whipped! Wah-pah!"
dialogue,Joey,That’s not whipped! Whipped is wh-tcssh!
dialogue,Chandler,That’s what I did. Wah-pah!
