script_element,character,text
heading,,"[Scene: Chandler and Joey's Bathroom, Chandler and Monica are sharing a candlelight bubble bath while drinking champagne and they clink their glasses.]"
dialogue,Monica,You look cute in bubbles.
dialogue,Chandler,"Ehh, you're just liquored up."
action,,(They move into kiss but are interrupted by Joey knocking on the door.)
dialogue,Joey,"Hey, it's me! I'm comin' in!"
action,,(Monica quickly dives under the water as Joey enters. He looks a little shocked at what Chandler's doing.)
dialogue,Chandler,"I've had a very long, hard day."
dialogue,Joey,"Ahh, I'm gonna go get some chicken. Want some?"
dialogue,Chandler,"Ahh, no thanks. No chicken, bye-bye then."
dialogue,Joey,Okay.
action,,(Joey turns to leave but stops at the door.)
dialogue,Joey,You sure? Some extra crispy? Dirty rice? Beans?
dialogue,Chandler,"For the last time no! Get out! Get out, Joey!"
dialogue,Joey,All right!
action,,(Joey leaves and Monica comes up for air.)
dialogue,Chandler,"Are you okay? I'm so sorry, he wouldn't leave. He kept asking me about chicken."
dialogue,Monica,Chicken? I could eat some chicken.
dialogue,Chandler,Hey Joe!
action,,(Monica goes back underwater as Joey re-enters.)
dialogue,Chandler,"Yeah, can I get a 3-piece, some cole slaw, some beans, and a Coke-(Yelps in"
action,,pain as Monica grabs him underwater)-Diet Coke.
action,,(Joey gives him a thumbs up and heads for the chicken.)
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, Chandler, Joey, and Monica are eating breakfast.]"
dialogue,Phoebe,(entering) Hey!
dialogue,Chandler,"Hey, Pheebs!"
dialogue,Joey,Mornin' Pheebs!
dialogue,Phoebe,"I have to tell you this story. Okay, I was coming over here and this driver…"
dialogue,Joey,(interrupting) Was his name Angus? (Monica and Chandler laugh.)
dialogue,Phoebe,What?
dialogue,Joey,"Oh, he was this cab driver we had in London."
dialogue,Phoebe,"Oh. Ha-ha-ha. All right, anyway…"
dialogue,Monica,"Wait, what that place, that pub he took us too?"
dialogue,Chandler,"Uh, The Wheatsheaf."
dialogue,Joey,"Yeah-yeah-yeah, and they had that beer! That uh…"
dialogue,Monica,Bodington's!
