script_element,character,text
heading,,[Scene: Chandler and Monica's]
dialogue,Chandler,Hey!
dialogue,Monica,"Good morning, Tiger! I'm making you a nice big breakfast so you can keep up your strength for tonight. You're gonna get me good and pregnant."
dialogue,Chandler,I've got nowhere to go this morning. I'm unemployed! I don't know what I'm gonna do with my life.
dialogue,Monica,"Well, I just lost my erection."
dialogue,Chandler,"I mean, what am I supposed to do with myself?"
dialogue,Monica,You're supposed to find your passion in life. You can be whatever you wanna be now. It's exciting.
dialogue,Chandler,But it's all so overwhelming. I don't know where to start.
dialogue,Monica,"Hey, wait a second. I can help you with this. You just need to be organized. We can make a list of your qualifications, and categorize jobs by industry. There could be folders and files!"
dialogue,Chandler,Hey! This is where your hyper-organized-pain-in-the-ass stuff pays off!
dialogue,Monica,I know!!! My erection is back!
action,,Opening Credits
heading,,[Scene: Central Perk]
dialogue,Joey,(To Gunther who comes over with coffee and a muffin) Thank you!
dialogue,Phoebe,"Joey, can I have a sip of your coffee and a bite of your muffin?"
dialogue,Joey,Okay.
dialogue,Phoebe,Thank you. (Pours his coffee in a thermos and puts his muffin in her purse.) Thank you!
dialogue,Joey,"Pheebs, have you ever been bitten by a hungry Italian?"
dialogue,Phoebe,"I'm sorry, it's just, I'm a little short on cash."
dialogue,Joey,If you want I could loan you some money?
dialogue,Phoebe,"Oh no, no, no. I learned never to borrow money from friends. No, that's why Richard Dreyfuss and I don't speak anymore."
dialogue,Joey,"Oh, hey, how about this? Wanna be an extra on my show?"
dialogue,Phoebe,You could do that?
dialogue,Joey,"Yeah, yeah. The pay is pretty good and you could do it for as long as you need."
dialogue,Phoebe,"Oh my god, I'm gonna be on TV!"
dialogue,Joey,"Okay, now. I gotta tell you, being on TV isn't as glamorous and exciting as you think."
dialogue,Phoebe,"Oh, really?"
dialogue,Joey,No it is awesome!
action,,(Rachel and Ross enter with Emma)
dialogue,Ross,Hi guys.
dialogue,All,(Adlib hellos)
dialogue,Phoebe,"Wow! Hey, why are you all dressed up?"
dialogue,Ross,Rachel and I are bringing Emma to Ralph Lauren today to introduce her to everyone. Doesn't she look cute?
dialogue,Joey,She sure does. Why does she have a pink bow taped to her head?
dialogue,Rachel,"Well, because if one more person says ""what a cute little boy"" I'm gonna whip them with a car antenna!"
dialogue,Ross,"I think she's gonna be the hit of the office, huh? She's gonna be hotter than peasant blouses and A-line skirts. Can I get a blue bow?"
heading,,[Scene: Chandler and Monica's]
dialogue,Monica,"(Flipping through bunch of folders as Chandler enters from bathroom) Okay, I have looked through a bunch of career guides, photocopied and highlighted key passages and put them into alphabetical folders so you can make an informed decision."
dialogue,Chandler,How long was I in there?
dialogue,Monica,Okay. Let us start with the A's. Advertising.
dialogue,Chandler,Wait. Advertising! That's a great idea!
dialogue,Monica,Don't you want to look through the rest?
dialogue,Chandler,"I don't think I have to hear the rest. Advertising makes perfect sense. Sorry you had to waste all this time, though."
dialogue,Monica,"You call eight hours alone with my label maker wasted time? Ooh, now I get to use my shredder!"
