script_element,character,text
heading,,[Scene: Rachel and Joey's apartment]
dialogue,Joey,"(talking to a pineapple in his hand) God, you're beautiful...why are we fighting this?You know you want it to happen as much as I do."
action,,(Rachel comes out of her room and starts staring at him unseen)
dialogue,Joey,I want you.I need you.Let me make love to you.
dialogue,Rachel,"I don't wanna stand in the way of true love or anything, but I think a cantaloupe might hurt less."
dialogue,Joey,"Oh, ehm...I'm...I'm rehearsing my lines.They gave me a big romantic story on Days Of Our Lives. It's the first time my character's got one. I'm so nervous, you know, I really want it to be good!"
dialogue,Rachel,Woow!I haven't seen you this worked up since you did that dog food commercial and you thought you were gonna be with a real talking dog!
dialogue,Joey,"Yeah, that was a disappointment...(pause) Oh, hey!D'you want to come down to the set and tell me if I'm doing ok?"
dialogue,Rachel,(excited) Are you serious?
dialogue,Joey,"Yeah!Hey, you just have to promise not to get yourself thrown out again."
dialogue,Rachel,"Hey, that was an honest mistake!"
dialogue,Joey,"Right!(he starts to ape her)""Oh my God, is this the men's room? Oh, I feel so foolish, have you always known you wanted to be an actor?"" (he inclines his head as if to look at a man's private parts)"
dialogue,Rachel,"Yeah, that was an awesome day!"
action,,Opening Credits
heading,,[Scene: Central Perk]
dialogue,Monica,Hey!
dialogue,Phoebe,Hey!
dialogue,Ross,Hi!
dialogue,Monica,"So, do you guys wanna come and eat dinner at the restaurant sometime in the next few weeks?"
dialogue,Phoebe,Sure!
dialogue,Ross,I'd love to!
dialogue,Monica,Well you can't ! We're booked solid for the next month!
dialogue,Phoebe,"Well, I can't give you a massage, because my licence has been revoked again!"
dialogue,Ross,"Phoebe, what happened?"
dialogue,Phoebe,"Well, it was an accident...You know, it's a lot of oil and sometimes the hand just slips!"
action,,(Chandler enters)
dialogue,Chandler,(To Monica) Have I got a surprise for you? Pack your bags!
dialogue,Phoebe,Oh no!You guys aren't supposed to get divorced for 7 years!
dialogue,Chandler,"What? No, I'm taking Monica to a romantic inn in Vermont (shows them a brochure)!"
dialogue,Phoebe,"Oh, good!Ok, good for you!Try to recapture the magic!"
dialogue,Chandler,"So, what do you say? Can you get out of work?"
dialogue,Monica,"Oh, honey!I can't. I was just telling these guys that things are crazy at the restaurant!"
dialogue,Chandler,Are you really that busy?
dialogue,Monica,"Yeah, I'm sorry. I really am."
dialogue,Chandler,"Oh, that's ok.I'll just try and reschedule. (on the phone) ""Hi, this is Chandler Bing. I made a reservation there and I need to change it (pause) Oh, what do you mean it's not refundable? Can I just come some other time? (pause) Oh, can't you make an exception?"""
dialogue,Monica,Tell them I'm a chef in a big New York restaurant!
dialogue,Phoebe,And tell them that in 2 weeks I will once again be a masseuse in good standing!
dialogue,Chandler,"(on the phone) ""Look, this is ridiculous! I'm not paying for that room! Ok?"" (pause) ""Oh, thank you very much!"" (hangs up) Yeah, I'm going to Vermont..."
dialogue,Ross,"Oh, don't worry about it! Just use your travel insurance."
dialogue,Chandler,I don't have travel insurance.
dialogue,Ross,"Well, this is what happens when people live on the edge!"
dialogue,Monica,Why don't you take Ross?
dialogue,Ross,"Uh, don't you think that would be a little weird? I mean, two guys in a romantic inn..."
dialogue,Monica,"No, not if their room has two beds!"
dialogue,Ross,(browsing the brochure) I guess...It still seems a little...(enthusiastically) moonlight boat ride !!
heading,,[Scene: Days of Our Lives' Studios]
dialogue,Rachel,"Hey Joey, is this the bed where Olivia lost her virginity?"
dialogue,Joey,"I don't know, but one of the extras sure did! (pause) Hey, listen Rach. Thanks again for coming down to watch my scenes!"
dialogue,Rachel,"Oh, please!Honey, just the fact that you want me here to support you, I'm...OH MY GOD!Is that Christian Sanders?He's so gorgeous !"
dialogue,Joey,Also so gay !
dialogue,Rachel,"Oh, in my head he's done some pretty ""not-gay-stuff""!"
dialogue,Joey,"Well, at the Christmas party him and Santa did some definitely gay stuff!"
dialogue,Director,"Joey, Joey! We're ready for you!"
dialogue,Joey,"Oh, wish me luck!"
dialogue,Rachel,"Ok, not that you need it but good...GOD!Is that Chase Lassiter?He's straight, right?"
dialogue,Joey,"Rach, I gotta say...if you weren't here wondering if these guys were gay I don't know if I could do this!"
dialogue,Rachel,"Oh, I'm sorry, you're right.I'm sorry, good luck! (they hug)"
dialogue,Director,On a bell please! Quietly.. and ACTION!
action,,(the scene starts.Joey enters and there's a girl wearing a wedding dress near a bed)
dialogue,Actress/Olivia,Drake! What are you doing in here?
dialogue,Joey/Drake,Stopping you from marrying the wrong man and making the biggest mistake of your life.
dialogue,Actress/Olivia,Get out!
dialogue,Joey/Drake,You don't love him!
dialogue,Actress/Olivia,What do you know about love?
dialogue,Joey/Drake,I know what I felt that night when we kissed under the bridge.
dialogue,Actress/Olivia,That kiss never happened.
dialogue,Joey/Drake,"Oh, what about this one."
action,,(the actress slaps him)
dialogue,Rachel,"(watching a television where the scene is shown, startled) OH!"
dialogue,Actress/Olivia,"No, I told you...get out!"
dialogue,Joey/Drake,Fine. I'll go. But let me ask you one question...
dialogue,Chase Lassiter,"(talking to Rachel) You look familiar, have we..."
dialogue,Rachel,SSSHHHHTTT!!He's asking her a question!!
dialogue,Joey/Drake,Can you really live the rest of your life never knowing what we could have been?
dialogue,Actress/Olivia,I don't have a choice...
dialogue,Joey/Drake,"Yes, you do.Yes...you do. I'm the one who doesn't have a choice because I...because I can't stop loving you."
dialogue,Actress/Olivia,Don't say that...
dialogue,Joey/Drake,"Tell me to stop, just...tell me to stop. (he's about to kiss her)"
dialogue,Director,CUT!
dialogue,Rachel,"NO! (pause) Or, cut!You know, that's your call!"
heading,,[Scene: Monica's restaurant]
dialogue,1st Customer,Everything was delicious!
dialogue,Monica,Thank you!
dialogue,2nd Customer,It was. The duck in particular was superb.
dialogue,Monica,Thank you!(she looks at the 3rd customer waiting for a compliment) You haven't said anything...
dialogue,3rd Customer,Actually I do have one small complaint.
dialogue,Monica,Oh..please!I-I welcome criticism.
dialogue,3rd Customer,The musician right outside the restaurant...it's kind of a mood-killer!
dialogue,Monica,What musician?
heading,,[Scene: Outside the restaurant]
dialogue,Phoebe,"(playing guitar and singing) And there's a country called Argentinaaaa, it's a place I've never seeeeen. But I'm told for fifty pesos you can buy a human spleen. Humaaan spleeeeen. Olè!"
dialogue,Monica,What are you doing here!
dialogue,Phoebe,"Well, you said that you had customers lined up in the street, so I am here to entertain!"
dialogue,Monica,Great!
dialogue,Phoebe,"Yeah! It really has been great too, you know, some of this people must have seen me play before because they were requesting a bunch of my songs! Yeah, ""You suck"" and ""shut up and go home""."
dialogue,Monica,Listen Phoebe...
dialogue,Phoebe,Yeah.
dialogue,Monica,"You know how much I love listening to your music, you know, but..."
dialogue,Phoebe,But what?
dialogue,Monica,This is kind of a classy place.
dialogue,Phoebe,"(pause) Ok, say no more."
action,,[Time lapse: Phoebe in front of restaurant again]
dialogue,Phoebe,"(with a fancy dress, still playing and singing): It wasn't just that she was fat, the woman smelled like garbage! Everyone! It wasn't just that she was fat the woman smelled like garbaaaaaage! (to Monica, showing her dress) Classy, uh?"
heading,,[Scene: hall of the romantic inn in Vermont]
dialogue,Chandler,"Hi, Chandler Bing, I have a reservation."
dialogue,Receptionist,"Welcome to the Chestnut Inn Mr. Bing, so where are you joining from?"
dialogue,Chandler,New York.
dialogue,Ross,(in a strange voice and eating candies) The big apple!
dialogue,Chandler,"I'm sorry, he's a little bit wound up, we had to stop at every maple candy stand on the way here."
dialogue,Ross,"Yeah, I ate all my gifts for everybody."
dialogue,Receptionist,"I am sorry Mr. Bing, there's no record of your reservation in the computer."
dialogue,Chandler,"Well, that's impossible, can you check again, please?"
dialogue,Ross,(high pitched voice) Check again please!
dialogue,Receptionist,"I'm sorry, it's not here."
dialogue,Ross,Not there.
dialogue,Chandler,"Let me get this straight. I called yesterday trying to cancel my reservation and I was told it was not refundable, then we drove six hours all the way up here and now you tell me that we don't have a reservation?"
dialogue,Receptionist,I don't know what to say.
dialogue,Ross,(mumbling) She doesn't know what to say!
dialogue,Chandler,Just give us the cheapest room you have.
dialogue,Receptionist,"Unfortunatly the only thing we have available is our deluxe suite, the rate is six hundred dollars."
dialogue,Chandler,That's insane!
dialogue,Ross,"Totally insane. Dude, let's drive home, we'll hit all the maple candy stores on the way back and if...if they're closed maybe we'll tap a tree and make some ourselves."
dialogue,Chandler,Does that room have a closet I can lock him in? (pause) We'll take it.
dialogue,Receptionist,Great.
dialogue,Chandler,"(aside, to Ross) What!? They are totally ripping us off!"
dialogue,Ross,"Dude, don't worry 'bout it! I know how we can make your money back! This is a nice hotel, you know, plenty of amenities, we just load up on those! Like those apples. Instead of taking one, I'm... I take six!"
dialogue,Chandler,"Great, at a hundred dollars an apple, we're there!"
dialogue,Ross,"C'mon, you get the idea, ow-ow-ow we'll make our money back in no time!"
dialogue,Chandler,"Dude, you're shaking!"
dialogue,Ross,"I think it's the sugar, could you hold the apple?"
heading,,[Scene: Joey's apartment]
dialogue,Rachel,Hi!
dialogue,Joey,Hey!
dialogue,Rachel,"Joey, I gotta tell ya, I've been thinking all day about that scene you did, I mean, you were amazing !"
dialogue,Joey,"Oh, you know, the writing was good, and the director is good, and... and my co-star's good but they're not as good as me !"
dialogue,Rachel,"God, you have to tell me what happens tomorrow!"
dialogue,Joey,"Ow, I'm just going over the script now! You wanna read lines with me?"
dialogue,Rachel,"Me? Oh, no, I am not an actress."
dialogue,Joey,"Oh, all right, I can ask Monica."
dialogue,Rachel,"Oh screw her, that part is mine!"
dialogue,Joey,"Right... (pause) ok, so just from the top of the page, right here."
dialogue,Rachel,"Okay. (pause).(acting) Hello Drake, I'm surprised to see you here."
dialogue,Joey/Drake,I can't believe you married him.
dialogue,Rachel/actress,But what choice did I have. He was keeping my sister in a dungeon !
dialogue,Joey/Drake,So what about us? Everything we feel for each other.
dialogue,Rachel/actress,It's over! You have to accept that.
dialogue,Joey/Drake,"How can I? Knowing I'll never hold you in my arms again, or touch your skin, or feel your lips, knowing I'll never make love to you? How can I accept that... I can never kiss you again when it's all I can do not to kiss you right now."
dialogue,Rachel,(pause) Kiss me.
dialogue,Joey,What?
dialogue,Rachel,Kiss me.
dialogue,Joey,"Ah, Rach, it doesn't say that!"
dialogue,Rachel,"No, I'm saying..."
dialogue,Joey,"but, but.."
dialogue,Rachel,just... don't talk... (she kisses him)
heading,,[Scene: Rachel's bedroom]
dialogue,Rachel,"(waking up) Ehhh, aw! (pause). Well, that's new!"
heading,,[Scene: Hotel's room]
