script_element,character,text
heading,,"[Scene: Central Perk, Ross and a beautiful blonde (Cheryl) are standing outside. The rest of the gang is watching from inside.]"
dialogue,Cheryl,"So, thank you for the delicious dinner."
dialogue,Ross,You're welcome for a delicious dinner.
action,,[inside]
dialogue,Phoebe,Hey what are you guys looking at?
dialogue,Chandler,Ross and the most beautiful girl in the world .
dialogue,Phoebe,"Yeah, come to papa."
action,,[Cheryl walks away and Ross walks inside. Everyone stares at him in disbelief.]
dialogue,Ross,I know!
dialogue,Monica,"Probably the only time I'll ever say this, but did you see the ass on her?"
dialogue,Chandler,"Where did you, when did you, how did you... (Joey hits the back of Chandler's head) How did you get a girl like that?"
dialogue,Rachel,"Yeah, so what is she, like a... like a spokesmodel, or an aerobics instructor, what?"
dialogue,Ross,"Actually she's a paleontology doctoral candidate, specializing in the centazoic era."
dialogue,Chandler,"Okay, but that's, like, the easiest era."
dialogue,Ross,"I've seen her at work, but I always figured, ah-huh? But, uh, I made her dinner. We had a great time. And we're going out again tomorrow."
dialogue,Rachel,Well maybe she and her friends are just having a contest to see who can bring home the biggest geek.
dialogue,Ross,Fine by me; hope she wins.
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's. Ross, Rachel, and Phoebe are there. Chandler enters.]"
dialogue,Chandler,Hi. You guys have any wrapping paper?
dialogue,Phoebe,Oo! Is it for my birthday present?
dialogue,Chandler,"Phebes, it was your birthday, like, months ago."
dialogue,Phoebe,"Yeah, but remember you said you ordered something special, and it just hasn't come yet?"
dialogue,Chandler,"Well, I have a call in about that."
dialogue,Phoebe,'Kay.
dialogue,Chandler,"Actually, this is for Kathy's birthday. It's an early edition of her favorite book."
dialogue,Rachel,"Oh, The Velveteen Rabbit ! Oh my God, when the boy's love makes the rabbit real!"
dialogue,Chandler,"Okay, but don't touch it, because you fingers have destructive oils."
dialogue,Rachel,"Huh. Well, then you'd better keep it away from Ross's hair. So this is pretty rare. How did you get that?"
dialogue,Chandler,"Oh, it wasn't a big deal. I just went to a couple of bookstores, talked to a couple of dealers... called a couple of the author's grandchildren."
dialogue,Rachel,"Oh, honey, that's so sweet."
