script_element,character,text
heading,,"[Scene: Central Perk, the whole gang is there including Janice.]"
dialogue,Janice,Janice has a question. Who of the six of you has sleep with the six of you?
dialogue,Phoebe,"Wow, it’s like a dirty math problem."
dialogue,Ross,I’m sorry the answer there would be...none of us.
dialogue,Janice,"Come on over the years none of you ever y'know, got drunk and stupid."
dialogue,Joey,"Well, that’s really a different question."
dialogue,Janice,I’m sorry I find it hard to believe that a group of people who spends as much time together as you guys do has never bumped uglies.
dialogue,Joey,"Well, there was that one time that Monica and Rachel got together."
dialogue,Monica and Rachel,What?!!
dialogue,Rachel,"Excuse me, there was no time!"
dialogue,Joey,"Okay, but let’s say there was. How might that go?"
dialogue,Janice,"Okay, okay, well then answer me this. Has any of you ever.... almost?"
dialogue,Rachel,Does anybody need more coffee?
dialogue,Ross,"Yeah, I’ll take some."
dialogue,Joey,"Hey, there’s a dog out there!"
action,,Opening Credits
heading,,"[Scene: Monica and Phoebe’s, three years earlier, Phoebe, Monica, and Ross are there]"
dialogue,Phoebe,"Oh, that is so unfortunate."
dialogue,Ross,What?
dialogue,Phoebe,Cute naked guy is really starting to put on weight.
dialogue,Monica,"(entering from bedroom) Okay, I’ll be back in just a minute. Oh, Phoebe I’m sorry that I left lipstick marks on the phone."
dialogue,Phoebe,You didn’t leave lipstick marks on the phone.
dialogue,Monica,"Oh, then it must’ve been you. Bye. (leaves)"
dialogue,Phoebe,(angrily) Bye-bye! (to Ross) That’s why I moved out.
dialogue,Ross,"Hey, y'know while we’re on that, when are you gonna tell my sister that you don’t live here anymore."
dialogue,Phoebe,I think on some levels she already knows.
dialogue,Ross,"Phoebe, she doesn’t know that you sneak out every night, she doesn’t know that you sneak back every morning, and she doesn’t know that you’ve been living with your Grandmother’s for a week now."
dialogue,Phoebe,"Okay, well maybe not on those levels."
dialogue,Chandler,"(entering, with a goatee) Hey."
dialogue,Ross,Hey.
dialogue,Chandler,"I’m never gonna find a roommate, ever."
dialogue,Phoebe,"Why, nobody good?"
dialogue,Chandler,"Well let’s see, there was the guy with the ferrets, that’s plural. The spitter. Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it. Nice to meet you, Chandler Bing Bing! Great apartment Chandler Bing, Bing!"
dialogue,Ross,So how many more do you have tomorrow?
dialogue,Chandler,"Two. This photographer, who seemed really dull. And this actor guy, who I’m not sure about, because when he called and I answered the phone ‘Chandler Bing,’ he said ‘Whoa-whoa, short message.’"
dialogue,Monica,"(entering) Ross (who has his foot on the coffee table), foot on the floor or come over no more!"
dialogue,Ross,"(to Phoebe) Sure, your dresser is missing but this she notices."
dialogue,Monica,What?
dialogue,Ross,"I have to go. Yeah, Carol should be home by now, soo..."
dialogue,Chandler,"Umm, how’s it going with you guys?"
dialogue,Ross,"Oh, better, actually. Y'know I-I-I think I finally figured out why we were having so much trouble lately."
dialogue,Phoebe,"Oh, really?"
dialogue,Ross,"Yeah, y'know how I have you guys, well she doesn’t really have any close friends that are just hers, but last week she meet this woman at the gym, Susan something, and they really hit it off, and I-I-I think it’s gonna make a difference"
heading,,"[Scene: Chandler’s, Chandler is interviewing a potential roommate.]"
dialogue,Chandler,"Soo, ah, Eric, what kind of photography do ya do?"
dialogue,Eric,"Oh, mostly fashion, so there may be models here from time to time, I hope that’s cool."
dialogue,Chandler,"Yes, that is cool. Because I have models here y'know......never."
dialogue,Eric,"Oh, yeah, during the summer, I spend most weekends at my sister’s beach house, which you are welcome to use by the way. Although, I should probably tell you, she’s a porn star. (Chandler breaks his pencil in half)"
