script_element,character,text
heading,,[Scene: Chandler's office in Tulsa. His assistant is showing him photographs.]
dialogue,Jo Lynn,"This kitty is Mittens and this one is Fitzhugh, and this little guy in the cat condo is Jinkies."
dialogue,Chandler,Yep. That's a lot of cats Jo Lynn. Single are ya?
action,,(Phone rings. Chandler answers using the speaker phone.)
dialogue,Chandler,Chandler Bing.
dialogue,Joey,Hey. How come you're answering your own phone? Where's your crazy assistant?
action,,(She frowns. Chandler picks up the hand set.)
dialogue,Chandler,What's up Joe?
dialogue,Joey,"Okay, what have we always wanted to do together?"
dialogue,Chandler,Braid each other's hair and ride horseback on the beach?
dialogue,Joey,"No, no, no. When you get home tomorrow night, you and I are going to be at the Wizzards-Knicks game . . . courtside!"
dialogue,Chandler,Courtside? Oh my God.
dialogue,Joey,Yeah. Maybe Michael Jordon will dive for the ball and break my jaw with his knee.
dialogue,Chandler,That's so cool. I'll let Monica know.
action,,(Chandler hangs up and calls Monica who is reading a book on their sofa as the phone rings.)
dialogue,Monica,Hello?
dialogue,Chandler,Joey just called. He's got courtside Knicks tickets for him and me tomorrow night.
dialogue,Monica,"Really? But tomorrow night is the only night I get off from the restaurant. If you go to the game, we won't have a night together for another week."
dialogue,Chandler,"But hey, it's courtside. The cheerleaders are going to be right in fr. . . (Pause) That's not the way to convince you."
dialogue,Monica,"Chandler look, I don't want to be one of those wives who says, ""You can't go to the game. You have to spend time with me."" So, if you could just realize it on your own . . ."
dialogue,Chandler,"I know. You're right. I want to see you too. I've just got to figure out a way to tell Joey, you know? He's really looking forward to this."
dialogue,Monica,Tell him that you haven't seen your wife in a long time. Tell him that having a long-distance relationship is really difficult. Tell him that what little time we have is precious.
dialogue,Chandler,"Yeah, ah, ah . . . I'll think of something."
action,,Opening Credits
heading,,[Scene: Ross and Rachel's apartment. Ross is in the living room covering Emma. Rachel enters wearing a sexy dress.]
dialogue,Ross,"Wow! (pause) Wow, You look . . . uh . . . It's just, ah . . . That dress . . . uh . . ."
dialogue,Rachel,"Well, I hope the ends of these sentences are good."
dialogue,Ross,"Well, well, they're good. It's been a while since I've seen you like this. You, you clean up good."
dialogue,Rachel,"Oh well, well thank you. (She laughs. He stares for a moment.) Okay, stop. Stop looking at me like that. The last time that happened, (points to Ross) that happened. (points to Emma.)"
dialogue,Ross,"Oh right, right. (They pause and exchange a glance. Then, Ross looks away.) So, are you . . . ah . . . you excited about your, your first night away from Emma?"
dialogue,Rachel,"Yeah, yeah. Phoebe and I are going to have so much fun. And thank you for watching the baby, by the way."
dialogue,Ross,"Oh, it's fine. Actually, I, I invited Mike over."
dialogue,Rachel,Phoebe's Mike?
dialogue,Ross,Yeah.
dialogue,Rachel,I didn't know you guys hung out.
dialogue,Ross,"We don't. But I thought it would be nice to get to know him. You know, maybe have a little dinner, drinks, conversation."
dialogue,Rachel,"Oh that's so cute: Ross and Mike's first date. Is that going to be awkward? I mean, what are you guys going to talk about?"
dialogue,Ross,"I don't know. But, you know, we, we have a lot in common, you know. He plays piano; I played keyboards in college. He's been divorced; I have some experience in that area."
action,,(Rachel nods. There is a knock on the door.)
dialogue,Rachel,Yeah.
action,,(Phoebe and Mike enter.)
dialogue,Phoebe,Hi
dialogue,Rachel,Hey.
dialogue,Phoebe,(spotting Rachel's dress) Oooh. Girl's night out indeed.
dialogue,Rachel,"(to Ross) Ok. So now, I think Emma is probably down for the night, but if you need anything Ross . . ."
dialogue,Ross,"Rach, Rach, we'll be fine, all right? You go have fun."
dialogue,Rachel,Okay. You too. And I hope you score. (to Mike) Bye.
dialogue,Mike,Bye.
dialogue,Ross,So . . . Welcome.
dialogue,Mike,(Holds up a six pack of Foster's Lager) I got beer.
dialogue,Ross,I got bottled breast milk.
dialogue,Mike,"Eh, why don't we start with the beer?"
dialogue,Ross,"Okay. (They sit.) So, um, Phoebe tells me you, ah, you play piano."
dialogue,Mike,Yeah.
dialogue,Ross,"You know, I, I used to, ah, play keyboards in college."
dialogue,Mike,Ah? (pause) Do you have one here?
dialogue,Ross,No.
dialogue,Mike,Okay. (pause)
action,,"(They clink beer bottles, and drink. Then, they stare uncomfortably at their bottles.)"
dialogue,Ross,"Um . . . ah . . . you know, I'm divorced. Um, Phoebe, ah . . . Phoebe said you . . . You've been divorced?"
dialogue,Mike,"Yeah. (pause) Yeah, I'm sorry. I don't . . . I don't really like to talk about it."
dialogue,Ross,(pause) That's okay. We'll talk about (pause) something else. (They pause. They drink.)
dialogue,Mike,"So, you're a paleontologist, right?"
dialogue,Ross,Yeah.
dialogue,Mike,My cousin's a paleontologist.
dialogue,Ross,"Ah? (Mike nods. Another pause.) Well, he and I would probably have a lot to talk about."
heading,,[Scene: Monica and Chandler's apartment. Monica is wearing a sexy negligee. She pours two glasses of wine as Chandler enters with a carry-on suitcase. He sets the case by the door.)]
dialogue,Monica,Hi.
dialogue,Chandler,Hey.
dialogue,Monica,Welcome home.
dialogue,Chandler,"(Hangs his jacket over the suitcase, locks the door, then turns to Monica.) Oh well, look at you."
dialogue,Monica,Yeah. What do you think?
dialogue,Chandler,"Well, it looks great. It's just that . . . well, I'm wearing the same thing underneath. So . . ."
dialogue,Monica,Oh.
dialogue,Chandler,See what I mean . . . (They kiss.)
action,,(There is a loud thud at the door.)
dialogue,Joey,Hey! How come the door's locked?
dialogue,Monica,Just a second.
dialogue,Chandler,"(hushed) No, no, no, no, no. Joey can't know that I'm here."
dialogue,Monica,Why not?
dialogue,Chandler,"Because I didn't know how to tell him that I couldn't go to the Knicks game. So, I just told him that I had to stay in Tulsa."
dialogue,Monica,"So, you lied to him?"
dialogue,Chandler,Achhh. It's always better to lie than to have the complicated discussion. (pause) Except with you.
dialogue,Joey,Hey! Open the door. What's going on? (He knocks.)
action,,(Monica goes to the door. Chandler slides behind it as she opens it slightly.)
dialogue,Joey,What are you . .. (He sees her in her negligee.) Why are you dressed like that?
dialogue,Monica,"Oh, because, um . . . well, Chandler's going to be home in a couple of days. So, I thought I would, you know, practice the art of seduction."
dialogue,Joey,"Oh, I thought I heard a man's voice before."
dialogue,Monica,"Oh I was just doing Chandler's side of the conversation. You know, like, ""Hi, How do I look?"" (As Chandler) ""Really sexy. Could I BE any more turned on?"""
dialogue,Joey,"Okay. (pause. He looks over her shoulder at the table with the wine.) Whoa, whoa. Why are there two glasses of wine out?"
dialogue,Monica,Because. . . one of them is for you.
action,,"(Monica turns to get the wine. Chandler peeps through the peephole. Joey, seeing something, peeps back. Chandler ducks. Monica returns with two glasses of wine. She gives one to Joey.)"
dialogue,Monica,"Cheers. (She clinks his glass and pulls back.) Okay, buh-bye. (She closes the door.)"
dialogue,Chandler,"You know, it's funny. I've been, ah, practicing the art of seduction myself. (He raises his hands in front of himself, sticks out his behind, and wiggles it.) Hi ya."
dialogue,Monica,You might want to keep practicing.
dialogue,Chandler,Yah.
action,,(Chandler's cell phone rings. He looks at it.)
dialogue,Chandler,"It's Joey. (He answers it, holding it out so that Monica can hear too.) Hey Joe."
dialogue,Joey,"Dude, come home!"
dialogue,Chandler,What? Why?
dialogue,Joey,COME . . . HOME.
dialogue,Chandler,"Look I, I can't. What's going on?"
dialogue,Joey,"I don't know how to tell you this but, uh . . . I think Monica's cheatin' on ya. I told you shouldn't have married someone so much hotter than you."
action,,(Chandler and Monica look at each other. Chandler nods.)
dialogue,Joey,"All right look. (He walks to the hallway.) If you can't come home and deal with this, then I'm gonna."
dialogue,Chandler,NO!
dialogue,Joey,(outside the apartment door) I just heard him!
dialogue,Chandler,(softly) Can you . . . hear him . . . now?
dialogue,Joey,"(listens at the door.) No. (pause) All right, I'm going in."
dialogue,Chandler,No! Wait!
dialogue,Joey,I heard him again!
dialogue,Chandler,"(writhes as if in agony) All right, look. Just stay there. I'm coming home."
dialogue,Joey,Okay. Great. I'll see you when you get here. I'm gonna wait out in the hall in case the dude comes out.
dialogue,Chandler,Is that really necessary?
dialogue,Joey,Absolutely. You'd do it for me. Not that you ever have to because I know how to keep my women satisfied.
heading,,[Scene: Ross and Rachel's apartment. Mike is blowing a note from his beer bottle. Ross stares off to the side.)]
dialogue,Ross,"Shouldn't the pizza be here by now? I mean, they said thirty minutes or less. Well, how long has it been?"
dialogue,Mike,"(looking at his watch) Eleven minutes. (long pause) And now twelve. So, do you like the beer?"
dialogue,Ross,"I do. I do. Although, it's actually a lager."
dialogue,Mike,huh. (pause) What's the difference between beer and lager?
dialogue,Ross,I don't know. We could look it up.
dialogue,Mike,(nods) Things are about to get wild.
heading,,[Scene: A bar. Rachel and Phoebe are bringing their drinks from the bar to a sofa.]
dialogue,Phoebe,Oh God. Remember the girls' nights we used to have sitting around talking about you and Ross?
dialogue,Rachel,Oh God. It seems like forever ago.
dialogue,Phoebe,"I know. (sighs) So, what's going on with you and Ross?"
dialogue,Rachel,"Well, um . . . I don't know. I mean, for a long time nothing. But you know, actually right before you picked me up, Ross and I had a . . . ah . . . little thing."
dialogue,Phoebe,Oh my God! I love things. What happened?
dialogue,Rachel,"Well, um, first he told me he liked how I looked. And, ah, then we had a little . . . um . . . eye-contact."
dialogue,Phoebe,Eye-contact?
dialogue,Rachel,Mm-hmm.
dialogue,Phoebe,I hope you were using protection.
dialogue,Waiter,"(with tray and two drinks) Excuse me. Um, these are from the two gentlemen at the end of the bar."
dialogue,Rachel,Oh. (to Phoebe) Should we send them something back?
dialogue,Phoebe,Oooh. Let's do. Let's send them mashed potatoes.
dialogue,Rachel,"No! Wait! No, no. Don't do that! That's going to make them think they can come over here."
dialogue,Phoebe,So? What if they do?
dialogue,Rachel,"Well, we're not here to meet guys. You have a boyfriend, I have a b. . . baby and a Ross."
dialogue,Phoebe,"Yeah, but, ah, ah, nothing has to happen. We're just having fun. You know, not everything had to go as far as ""eye-contact."""
heading,,[Scene: Monica and Chandler's apartment. Chandler is seated in the chair and Monica stands behind the sofa.]
dialogue,Monica,"Chandler, you have to tell Joey that you're not in Tulsa."
dialogue,Chandler,"Don't you think it's better for him to think that you're cheating on me, than for him to think that I'm cheating on him? (Monica tips her head slightly as if asking ""Did you hear yourself?"") I heard it."
dialogue,Monica,I don't want him to think that I'm having an affair.
dialogue,Chandler,All right. I've got a plan. I'll go down the fire escape.
dialogue,Monica,"Yes, because all good plans start with, ""I'll go down the fire escape."""
dialogue,Chandler,"Hear me out woman. I'll go down the fire escape. Then, I'll wait for a while. Then, when I come up the stairs, it'll be just like I just got back from Tulsa. Then, Joey and I will come in and see that there's no guy in here."
dialogue,Monica,Aren't you afraid that Joey's going to figure all of this out? (pause) I heard it.
action,,"(Chandler runs to the window, opens it, starts out, but returns, casually walking back to his chair.)"
dialogue,Chandler,I'm just going to wait for a little while.
dialogue,Monica,Scary pigeon's back?
dialogue,Chandler,It's huge.
heading,,"[Scene: Ross and Rachel's apartment. Three pizza crusts, two bottle caps and the plastic tripod are left in the otherwise empty pizza box. Mike is making hollow popping noises with his mouth. He begins to speak, but stops and pops his lips a few more times and takes a drink. Ross smiles as if he has thought of something to say, but then he stops and sinks back in a slump on the sofa.]"
heading,,[Scene: The bar. Two men are chatting with Rachel and Phoebe.]
dialogue,Rachel,Oh my God. I can't believe you live in that building. My grandmother lives in that building. Ida Green? No sense of personal space? Kind of smells like chicken? Looks like a potato.
dialogue,Bill,"""Spuds"" is your grandmother?"
dialogue,Rachel,That's my bubby!
dialogue,Kevin,"So, we're on our way to a couple of parties. Um. . . maybe we can get your numbers and give you guys a call if we find something fun."
dialogue,Phoebe,"Yeah. . . I'm sorry. We weren't really looking for anything to happen with you guys. I, I have a boyfriend."
dialogue,Kevin,All right. It's no big deal.
dialogue,Bill,"So, she has a boyfriend. What is your situation?"
dialogue,Rachel,"Oh, well, it's complicated. I don't actually have a boyfriend. But um. . ."
dialogue,Bill,"Then, can I have your number?"
dialogue,Rachel,"(pause) I'm sorry, no."
dialogue,Bill,Okay. (They start to walk away.)
dialogue,Rachel,Oh sure. (She pulls a business card from her purse and writes on it.)
dialogue,Phoebe,"(Reading the card.) Oh my God, you're giving your real number."
dialogue,Bill,"Okay, thanks. I'll give you a call later tonight."
dialogue,Rachel,Great.
dialogue,Bill,Bye
dialogue,Phoebe,"Bye. (The guys leave.) Wow. So, that's great. You, Bill, Ross, and Emma are going to be so happy together. What were you thinking?"
dialogue,Rachel,"I don't know. He was cute, and he liked me. It was an impulse."
dialogue,Phoebe,What about Ross? What about your moment? Don't you want to talk to Ross about it?
dialogue,Rachel,"No. No, because I know exactly how the conversation's gonna go. ""Hey Ross, you know, I think we had a moment before."""
dialogue,Rachel,"(lowers voice to imitate Ross) ""Yeah."" (Clears throat.) ""Me too."""
dialogue,Rachel,"(as herself) ""Well, but I'm not sure I really want to do anything about it."""
dialogue,Rachel,"(as Ross) ""Yeah."" (Clears throat twice.) ""Me neither."" (Clears throat again.)"
dialogue,Rachel,"(as herself) ""Well, should we just continue to live together and not really tell each other how we're really feeling?"""
dialogue,Rachel,"(as Ross) ""Yeah. That works for me."" (Clears throat twice more.)"
dialogue,Phoebe,"Yeah, I see what you mean. By the way, nice Ross imitation."
dialogue,Rachel,"Oh, thanks."
dialogue,Phoebe,"But, your Rachel wasn't whiny enough."
dialogue,Rachel,(whining) Wha. . . hey!
dialogue,Phoebe,(pointing) Better!
dialogue,Rachel,"Well, the point is, maybe I should just stop waiting around for moments with Ross, you know? I should just . . . move on with my life."
dialogue,Phoebe,Really? You're moving on from Ross?
dialogue,Rachel,I don't know. Do I have to decide right now?
dialogue,Phoebe,"Well, you kind of just did. That guy is going to call you tonight. Ross is going to pick up the phone and that's a pretty clear message."
dialogue,Rachel,"Oh God, Ross. Ross is going to pick up the phone. Oh, I have to get my number back. (She turns to find Bill, but they have gone.) Oh my God. He's gone."
dialogue,Phoebe,"(imitating Rachel) ""Oh, I have to get my number back. Oh my God. He's gone."" (smiles) Dead on."
heading,,[Scene: Ross and Rachel's apartment. Ross and Mike are sitting on the sofa. Ross is fidgeting with the cuff of his sweater while Mike blows his cheeks out. Ross blows a piece of fuzz from his finger.)]
dialogue,Mike,"(releases a whoosh of air) Ya know, I'm going to take off."
dialogue,Ross,So soon?
dialogue,Mike,"Well, yeah."
dialogue,Ross,"Okay. Well, thanks, ah, thanks for the beer."
dialogue,Mike,"Ah, you mean lager."
dialogue,Ross,Ah yeah. Good times.
action,,(Mike leaves. Ross closes the door behind him.)
dialogue,Mike,"(In the hall, relieved) Oh."
action,,"(Ross, inside the door, releases a sign of relief. Back in the hall, Mike's cell phone rings.)"
dialogue,Mike,Hello?
dialogue,Phoebe,"(calling from the bar on her cell phone.) Hey, Mike, it's me. Listen, is um, is Ross near you?"
dialogue,Mike,"Uh, no. I just left."
dialogue,Phoebe,"Well, you have to go back in."
dialogue,Mike,"Wha . . .? Go back? To the ""land where time stands still""?"
dialogue,Phoebe,"I'm so sorry honey, but, okay, Rachel gave this guy her number and, um, she doesn't want Ross to answer the phone. So, you have to intercept all his calls."
dialogue,Mike,I can't do that!
dialogue,Phoebe,(to Rachel) He says he can't do that.
dialogue,Rachel,"Oh give me , , , (Phoebe gives Rachel the phone.) Hi, Mike? Hi. Listen. I know this is a lot to ask, but you know what? If you do this I . . . Phoebe will . . . do anything you want. Seriously, I'm talking dirty stuff."
