script_element,character,text
heading,,"[Scene: Central Perk, everyone is there as Rachel enters, happily.]"
dialogue,Rachel,"Good, you guys are all here!"
dialogue,Ross,Hey! What's up?
dialogue,Rachel,"Well, I have a job interview at Ralph Lauren tomorrow!"
dialogue,All,"Congratulations! Ohh, that's great!"
dialogue,Rachel,I know!
dialogue,Joey,"Boy, that guy's underwear sucks!"
dialogue,Rachel,Wh-what?!
dialogue,Joey,"I got this pair marked excess, I gotta tell ya, there was no room for excess anything in there."
dialogue,Rachel,"Anyway, I'm going to be the coordinator of the woman's collection, I'll work right under the director, it's the perfect, perfect job for me!"
dialogue,Phoebe,"Wow! Well, if you nail the interview, you'll get it!"
dialogue,Rachel,Yeah.
dialogue,Phoebe,You wanna work on your interview skills?
dialogue,Rachel,O-okay!
dialogue,Phoebe,"Okay! All right, let's start with the handshake. Hi."
dialogue,Rachel,Hi.
action,,(They shake hands.)
dialogue,Phoebe,"Very good handshake, good wrist action."
dialogue,Monica,Let me try. (Gets up to join them.)
dialogue,Phoebe,Okay. (They shake hands and she pulls away suddenly) Oh my God! What did I ever do to you?! (Rubbing her hand.)
dialogue,Monica,Did I squeeze it too hard?
dialogue,Phoebe,"Let's just say, I'm glad I'm not Chandler."
action,,(Chandler tries to comprehend that remark.)
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, Joey is standing at the window waving at Ross.]"
dialogue,Joey,"That's right Ross, I can see you in your new apartment! And you can see me! Same as yesterday, (To Monica) same as the day before."
dialogue,Monica,Is he doing his shark attack bit yet?
dialogue,Joey,"Nope. Op, wait! There he goes."
action,,"(We see Ross through the window and he acts like a swimmer that gets attacked by a shark, picture one of the many, many, many Jaws movies they made and you get the idea.)"
dialogue,Joey,"(waving) Very funny Ross! Very life-like and funny. Okay. (Notices that a woman is waving back.) Oh no-no-no, I wasn't waving at you lady. (She just stares at him.) (Joey sees how beautiful she is.) Whoa, maybe I was! Hey, Monica, this totally hot girl in Ross's building is flirting with me."
dialogue,Monica,"Get in there man! Flirt back, mix it up!"
dialogue,Joey,"Yeah, I-I-I'm down with that. (He turns back to the woman.) Okay, here goes. (Thinks.) How (Holds up his hand like an Indian) you (Points at her) a-doin'? (Does a little twisting motion with both hands and ends up pointing at her, he then winks. She smiles and waves again.) (To Monica) It worked! She's waving me over. (Towards the woman.) Okay, I-I-I'll be right over. Let's see, she's on the third floor…"
dialogue,Monica,"(joining him) Wow! She is pretty, huh?"
dialogue,Joey,"Tell me about it, huh? (Realizes that she can see Monica.) Oh no-no-no, I'm not with her, she's just Monica! (He pantomimes that out.) Ewwuck! (He pushes Monica away and makes a disgusted face.)"
heading,,"[Scene: Ross's Building, Joey is trying to find the hot girl's apartment. So he's walking up the hallway counting doors. He comes to what he thinks is the right one and knocks on it. Ross opens the door, it's his apartment.]"
dialogue,Ross,Hey Joey! Great stuff huh?
dialogue,Joey,This is your place?
dialogue,Ross,"Of course it is. Yeah, come on in. Ooh-ooh, go by the window you can pretend to be surfing. (He pretends he's surfing by the window.)"
dialogue,Joey,"But I counted, you're not supposed to live here! Oh man! (Runs away.)"
heading,,"[Scene: Monica and Rachel's, Joey is entering again.]"
dialogue,Joey,Ugh!!
dialogue,Monica,What happened?
dialogue,Joey,"I ended up at Ross's place. Oh, I musta missed counted or something. (Looks out the window.) Damn! She's not there anymore. Oh, l-l-look, Ross is doing his 'Watching TV' bit. (We see Ross sitting on the couch and flipping through the channels on his remote.)"
dialogue,Monica,"No Joey, I think he's just watchin' TV."
action,,(It's only when the camera cuts to Ross's apartment that we see that the TV is turned off and Ross is indeed doing a bit. He then tries to hide his smirk.)
heading,,"[Scene: Monica and Rachel's, later that day, Gary is kissing Phoebe good-bye.]"
dialogue,Gary's Radio,We've lost visual contact with the suspect.
dialogue,Gary,"Okay, now I've really have to go!"
dialogue,Phoebe,But it's just so unfair that our date has to get cut short just 'cause some guy shot at a store clerk.
dialogue,Gary,"I know, but it's my job, sweethart!"
dialogue,Phoebe,"Okay, then maybe I can come too!"
dialogue,Gary's Radio,Suspect has just emerged naked from the sewer.
dialogue,Phoebe,"All right, you go. (They kiss.)"
dialogue,Gary,Bye-bye.
dialogue,Phoebe,"'Kay, bye!"
action,,(Gary closes the door behind him.)
dialogue,Phoebe,Oh God!
dialogue,Monica,What?
dialogue,Phoebe,Oh I just miss him so much!
dialogue,Monica,"Wow! For just a week you guys are really close, huh?"
dialogue,Phoebe,"Yeah, it's weird. I can't help it though he's so sweet, he's like this little puppy dog, y'know? But like a really tough one that shots bad guys. Ohh, I just love beginning parts of relationships, y'know?! You just like can't keep your hands off each other."
dialogue,Monica,I know it is the best.
dialogue,Phoebe,So-so how long did that last for you and Chandler?
dialogue,Monica,What? It's still going on.
dialogue,Phoebe,"Come on, seriously! When did it end?"
dialogue,Monica,"I-I am serious, I mean, we're, we're all over each other all the time."
dialogue,Phoebe,"Okay, you know where you are better than I do. I was just curious."
dialogue,Monica,(Start annoying hyper-competitive mode now.) (Jumping up) What don't you just calm down Phoebe! All right?! Why don’t you just get all your facts before you run around telling everybody that you're the only hot couple!!
dialogue,Phoebe,"(Under her breath) God, I woke the beast. Sorry. (To Monica) I was wrong obviously, I just—I misspoke. It's okay."
dialogue,Monica,"Oh no, it is okay, I mean as long as you know that Chandler and I are also very hot and fiery, just as hot as you! I mean our flame, whew, is on fire!"
dialogue,Chandler,"(entering) Hey Monica, here's your broom back."
dialogue,Monica,You are so cute. (She goes over and kisses him passionately.)
heading,,"[Scene: Monica and Rachel's, the next day, Chandler and Joey are there as Rachel returns from her interview.]"
dialogue,Chandler,"Oh hey, how'd the interview go?"
dialogue,Rachel,"Ugh, horrible! I did the stupidest, most embarrassing thing!"
dialogue,Joey,Did you tell the guy you wanted to have sex with his wife and then fall right out of your chair?
dialogue,Rachel,No!
dialogue,Chandler,So what happened?
dialogue,Rachel,"Ugh, it was horrible! And-and the interview part went so well, y'know? I even made him laugh. He said something about a boat and I was like, ""Well, yeah! If you've got enough life jackets!"" (She starts laughing; Chandler and Joey are not amused.) Trust me, it was actually, it was very funny. Anyway, so we were saying good-bye and ugh!"
dialogue,Joey,What happened?
dialogue,Rachel,"(We see a flashback as Rachel describes what happened.) All right, we were shaking hands and he kinda leaned toward me… Y'know maybe he was going to open the door, but I totally miss read him and I uhhh… (The flashback shows that she kissed him on the cheek.)"
dialogue,Joey,You kissed him?!
dialogue,Rachel,"Well, I didn't know what else to do!"
dialogue,Chandler,"Well you coulda tried, not kissing him."
dialogue,Rachel,Thanks Chandler.
dialogue,Monica,"(entering from the bathroom) Hey Rach, a guy from Ralph Lauren called, you got a second interview!"
dialogue,Rachel,I can't believe it! I got a second interview!
dialogue,Monica,Yes!
dialogue,Joey,"I bet that kiss isn't looking like such a big mistake now, is it?"
dialogue,Rachel,"What-what, wait a minute, you don't think that's why he wants me back?"
dialogue,Joey,Yeah! (Chandler makes a noise) No?
dialogue,Monica,A kiss? What are you talking about?
dialogue,Rachel,"I accidentally kissed him in the interview, and now he wants me back y'know of course, 'cause ""Let's bring the girl back who kisses everybody!"""
dialogue,Chandler,"Come on, Rach."
dialogue,Rachel,Oh my God! What if he thinks I'm the kind of girl that-that would just sleep with him?
dialogue,Monica,He probably wants you back because you're right for the job.
dialogue,Rachel,"Maybe. I-I don't know—Oh God, how could I be so stupid?!"
dialogue,Joey,"Oh Rachel look, don't say that, I think you just need a hug from Joey. Come on. Come on. (She hugs him and Joey looks out the window.) She's back! Hot girl's back!"
dialogue,Rachel,"Ohh, well I'm not totally back yet, but thank you."
dialogue,Joey,"No, in Ross's building! (He throws Rachel onto the chair and heads to the window.) She's back! She's back! (Pantomimes) Okay, wait there, I'll be over in a second. (He counts where she is again.) Got it! (Runs out and does a little hot over a chair.)"
dialogue,Chandler,"I gotta check out this hot girl! (He heads to the window but realizes something, stops, turns and points at Monica.) There she is! (He dances over to her and kisses her.)"
heading,,"[Scene: Ross's building, Joey is knocking on a door again. It's again answered by Ross.]"
dialogue,Joey,Damnit!! Did you move?!
dialogue,Ross,Yes. I lived with you guys for a while and then I found this place. (Joey just stares at him) I'm Ross.
action,,(Joey makes a frustrated face and noise and walks away. He knocks on the next door and it's answered by an old man.)
dialogue,The Old Man,Yes?
dialogue,Joey,(Looking around) Uhh do you happen to have a hot girl in there?
dialogue,The Old Man,No. I'm all alone.
dialogue,Joey,"Yeah. Sorry about that. (He walks away and knocks on the next door which is answered by a little girl.) Oh, hey little girl. Uhh, is-is your mommy, or sister, or babysitter by any chance a hot girl?"
dialogue,The Little Girl,Daddy!!
dialogue,Joey,Later! (He runs away down the hall and hides behind a corner to a whole other corridor.) Oh man! (Walks down the hallway in desperation.) Hot girl! Hot girl!!
heading,,"[Scene: Rachel's job interview, she is waiting outside Mr. Zelner's (the interviewer) office banging her pen between her teeth.]"
dialogue,Mr. Zelner,Hi Rachel!
dialogue,Rachel,Hi!
dialogue,Mr. Zelner,Come on in.
action,,(They go inside.)
dialogue,Mr. Zelner,It's really nice to see you again.
dialogue,Rachel,Thank you.
dialogue,Mr. Zelner,"(Sees that she has some ink on her lip from her pen.) Oh Rachel, uhh… (He points to his lip to get her to notice the ink on hers.)"
dialogue,Rachel,What?
dialogue,Mr. Zelner,Just ah… (He points again.)
dialogue,Rachel,Excuse me?
dialogue,Mr. Zelner,Here let me… (He goes to wipe it off himself.)
dialogue,Rachel,"(stopping him) Wh-whoa! All right, okay-okay, I see, I see what's going on here! Now listen, look-look, I'm sorry if I gave you the wrong impression, but I am not some hussy who will just sleep around to get ahead! Now even though I (He tries to interrupt and tell her about the ink), hey-hey-hey, even though I kissed you, that does not give you the right to demand sex from me. I do not want, this job that bad. Good day, sir. (She storms out of his office.)"
heading,,"[Scene: Monica and Rachel's, Rachel is returning from her interview attempt.]"
dialogue,Rachel,"(entering) Ugh, you will not believe what that sleaze-ball from Ralph Lauren did too me!"
action,,"(Joey, Monica, and Ross all point to their lips to get Rachel to once again notice the ink on her lip.)"
dialogue,Rachel,Okay-okay that-that's amazing. How did you know that?
dialogue,Ross,You got ink on your lip.
dialogue,Rachel,Oh. (Realizes.) Ohhhhhhhhh….
heading,,"[Scene: Central Perk, Phoebe and Gary and Chandler and Monica are all there.]"
dialogue,Chandler,"(To Gary) So what do you say, maybe sometime I hold your gun?"
dialogue,Gary,"I don't know man, we're really not supposed to do that."
