script_element,character,text
heading,,"[Scene: Monica and Rachel's, Joey is taking a jar of olives out of the fridge.]"
dialogue,Joey,"(to Monica) Hey, how much will you give me to eat this whole jar of olives?"
dialogue,Monica,"I won’t give you anything, but you’ll owe me 2.95."
dialogue,Joey,Done.
dialogue,Phoebe,(entering) Hey. I need an atlas! I need an atlas!
dialogue,Monica,Why? (in a motherlike tone) Do you have a report due?
dialogue,Phoebe,"I have a date with this diplomat I met while I was giving free massages outside the UN and, I don’t know where his country is."
dialogue,Monica,"Okay, let’s start with the free messages outside the UN."
dialogue,Phoebe,"Oh!! That’s my new thing. I figure bodies at peace, make peace."
dialogue,Monica,Wow! You might just get the first Nobel prize in rubbing. So what country is this guy from?
dialogue,Phoebe,Ick-neck-tree-anis..... There’s a ‘g’ in there.
dialogue,Monica,Where’s that?
dialogue,Phoebe,In your atlas!
dialogue,Monica,I don’t have an atlas.
dialogue,Phoebe,Oh.
dialogue,Monica,"Oh, but wait I do have a globe."
dialogue,Phoebe,Oh.
dialogue,Monica,Hold on.
dialogue,Joey,So Pheebs what’s this guy like?
dialogue,Phoebe,"Umm, well he’s very dashing, y'know, and umm, very, very sophisticated, and he doesn’t speak any English, but according to his translator, he totally gets me."
dialogue,Monica,"‘Kay, here you go. (Hands her this tiny little globe.)"
dialogue,Phoebe,What is this?
dialogue,Monica,"It’s a globe and, a pencil sharpener."
action,,(Phoebe puts the globe right up next to her eye to try and find the country.)
dialogue,Chandler,"(entering) Hey, does anybody need anything copied? I’m going down to the Xerox place."
dialogue,Monica,"Oh, no thanks."
dialogue,Chandler,"Okay listen, just give me anything I can make two of."
dialogue,Monica,"Well, if you don’t have anything to copy, why are you going down there?"
dialogue,Joey,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?"
dialogue,Chandler,Yeah! You wanna come?
dialogue,Joey,Yeah!
action,,Opening Credits
heading,,"[Scene: The Xerox place, Chandler and Joey are waiting in line.]"
dialogue,Chandler,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!
dialogue,Issac,(to Chandler and Joey) Can I help you?
dialogue,Chandler,Uh-oh.
dialogue,Joey,"Uh, y'know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it."
dialogue,Issac,"Chloe, switch with me, there’s some guys here that got a crush on you."
dialogue,Chandler,"(to Joey) Okay, that hurt us."
dialogue,Chloe,Hi guys. I haven’t seen you since this morning.
dialogue,Chandler,"Well ah, ........y'know."
dialogue,Chloe,"Hey, what are you guys doing tomorrow night?"
