script_element,character,text
heading,,"[Scene: Monica and Chandler’s apartment, everyone except Ross is decorating the tree.]"
dialogue,Chandler,"Let me ask you, why is everybody using these tiny lights nowadays? I remember when people used to use big lights."
dialogue,Rachel,"That’s a good story, Grandpa."
action,,(Ross enters)
dialogue,Ross,Hey
dialogue,All,Hey
dialogue,Ross,"Wow, Monica’s letting other people help decorate her tree! Did someone get her drunk again or?"
dialogue,Monica,Having a perfectly decorated tree is not what Christmas is about. It’s about being with the people that you love.
dialogue,Phoebe,That is nice and we’re done. TADA!
action,,(Her side of the tree looks a complete mess)
dialogue,Chandler,"I dunno what it is, it just doesn’t quite feel like Christmas to me."
dialogue,Monica,"Oh, here."
action,,"(She turns the tree around so that her side, which is perfectly decorated, is showing)"
dialogue,Chandler,See now it feels like Christmas!
action,,Opening Credits
heading,,"[Scene: Central Perk, everyone except Phoebe and Joey are there.]"
dialogue,Ross,"… and that’s the story of the dreidle. Now, some people trace the Christmas tree back to the Egyptians, who used to bring green palm branches into their huts on the shortest day of the year, symbolising life’s triumph over death. And that was like 4000 years ago."
dialogue,Rachel,"So, pretty much around the same time that you started telling this story."
action,,(Joey enters)
dialogue,Joey,Hey you guys.
dialogue,Chandler,Hey Joe what’s up?
dialogue,Joey,"I had to get out of the apartment. Janine is like stretching all over the place. Y’know, everywhere I look she’s like… (He imitates her stretching)"
dialogue,Chandler,I can see why that’s hard to resist.
dialogue,Joey,I like her so much!
dialogue,Monica,"Aw, I’m sorry sweetie that she doesn’t feel the same way."
dialogue,Joey,I know. And she’s so sweet. I just wanna feed her grapes and brush her hair.
dialogue,Chandler,"You are aware that she’s not a monkey, right?"
dialogue,Ross,"I am so over Janine. I mean, yeah, at first I thought she was hot, but now she’s like OLD NEWS!"
action,,(Janine enters)
dialogue,Janine,Hey guys!
dialogue,Ross,Hi Janine!
dialogue,Janine,I just got a call to be a dancer on a television special for New Year’s Eve. It’s called some sort of Dick’n Rock’n Dickie Eve.
dialogue,Monica,Hold it! Are you talking about Dick Clark’s New Year’s Rocking Eve ?
dialogue,Janine,"Yeah, that’s what I said."
dialogue,Monica,Oh my God! We love that show! I mean Ross and I have been watching it since I can remember!
dialogue,Chandler,"Ah, you’re still just a little fat girl inside aren’t you? (He kisses her on the cheek)"
dialogue,Janine,Well I’m gonna be on it this year. I’m gonna be one of the party people.
dialogue,Ross,You’re gonna be a party person! Those guys rock the most!
dialogue,Janine,Well they said I should bring someone. (To Joey) Do you wanna be my dance partner?
dialogue,Joey,Totally! I would love to spend New Year’s with you.
dialogue,Janine,Well actually they’re taping tomorrow. I don’t really understand why.
dialogue,Ross,"Oh, well you see how it works is, the part with Dick Clark in Times Square is actually live, but they tape some of the party stuff ahead of time. Yeah, not a lot of people know that."
dialogue,Janine,"Yeah well, do you guys wanna come too?"
dialogue,Ross,Are you serious?
dialogue,Monica,We are there!
action,,(Rachel laughs)
dialogue,Chandler,"What, what are you laughing at?"
dialogue,Rachel,"Well, I used to date him, but you’re still going out with her!"
action,,(Gunther brings Janine a coffee)
dialogue,Janine,Thanks. (To Monica and Ross) Great so we can all go together! I gotta run. Catch you later!
action,,(Janine leaves)
dialogue,All,Bye!
dialogue,Ross,Bye Janine!
dialogue,Joey,Did she just ask me out on a date?
dialogue,Chandler,I don’t think so.
dialogue,Monica,What are you talking about? She just invited him to the biggest party of the millennium!
dialogue,Rachel,"Yeah, but she also invited you and Ross. Yeah, honey, I’m sorry, but I don’t think that was a romantic thing."
dialogue,Joey,"Oh. Maybe. But hey I know how I can find out. We’re going to a New Year’s Eve party, right? So at midnight, I can kiss her. And if she kisses me back, great! Y’know? But if she says ‘Dude, what the hell are you doing?’ I can say ‘It wasn’t me, it was New Years!’"
dialogue,Rachel,"Well, that’s a lot better than Ross trying to kiss me in High School, and saying that he did it because he needed chapstick."
dialogue,Ross,It was a dry day.
dialogue,Monica,We are going to Dick Clark’s New Year’s Rocking Eve !
dialogue,Ross,Oh my God!
dialogue,Monica,Oh my God!
dialogue,Chandler,(To Rachel) Oh my God!
heading,,"[Scene: The Set, Joey, Janine, Ross and Monica are walking in.]"
dialogue,Joey,"OK, listen I’ve been on sets before, so let me give you a little advice, alright? It’s a show, but we’re just dancing, OK? It’s no big deal. The important thing to remember – stay cool."
dialogue,Ross,Got it!
action,,(They get to the main stage)
dialogue,Ross,Oh my God it’s just like I dreamed it!
dialogue,Director,"OK, everyone gather up."
action,,(Monica and Ross push to the front)
dialogue,Monica and Ross,‘Scuse us
dialogue,Director,"Here’s what’s gonna happen. The music’s gonna start, you’re gonna dance, we’re gonna tape, you don’t look at the camera. Any questions?"
dialogue,Ross,"Yeah, I have a question. When is this gonna air?"
action,,(He and Monica laugh)
dialogue,Director,"Uh, yeah. Now you guys dance over there, you guys over there, and I want you two right around here, and everyone else spread out."
dialogue,Joey,Ross! So when is it gonna air?
heading,,"[Scene: Monica and Chandler’s apartment, Chandler is there. Phoebe and Rachel enter.]"
dialogue,Rachel,"Okay, you look in the kitchen, I will look in the back closet."
dialogue,Chandler,"I can save you time ladies, I’m right here."
dialogue,Phoebe,"Yeah, Chandler why don’t you take a walk? This doesn’t concern you."
dialogue,Rachel,We are looking for our Christmas presents from Monica.
dialogue,Chandler,What? That’s terrible!
dialogue,Phoebe,"No-no, we do it every year!"
dialogue,Chandler,"Oh well, that makes it not terrible."
dialogue,Phoebe,"No, yeah, we never find them! She’s always best at us that wily minx."
dialogue,Rachel,"Don’t worry, we’re just gonna search here for an hour, them we’re gonna go over to Joey’s and search, OK?"
dialogue,Chandler,"No not okay, you can’t look for Monica’s presents!"
dialogue,Phoebe,But we have to!
dialogue,Chandler,"No, you don’t have to, and you can’t because I live here too."
dialogue,Phoebe,"Well then, you should look with us."
dialogue,Chandler,Why?
dialogue,Rachel,"Chandler, aren’t you worried about what to get Monica for Christmas?"
dialogue,Chandler,"No, I have a great idea for a present for her."
dialogue,Phoebe,"Oh, that’s it? (Mimics Chandler) A great idea!"
dialogue,Rachel,"Chandler, that’s not enough. I mean what if she gets you a great present, two medium presents, and a bunch of little presents? And you’ve just gotten her one great present? I mean that’s just gonna make her feel bad. Why would you do that to her Chandler? Why? Why?"
dialogue,Chandler,"If I help, we can find ‘em faster!"
dialogue,Rachel,That’s right!
action,,(Phoebe looks under the couch)
dialogue,Phoebe,"Ooh ooh, we have a live one!"
dialogue,Rachel,"Oh, it’s a Macy’s bag!"
action,,"(Phoebe tips it upside down, and a shoe falls out)"
dialogue,Phoebe,"Ooh, who’s it for?"
dialogue,Rachel,"(Reading) Dear losers, do you really think I’d hide presents under the couch? P.S. Chandler, I knew they’d break you."
dialogue,Phoebe,Uh-oh. She may be onto us.
dialogue,Rachel,We are so gonna find them this year.
dialogue,Chandler,"Y’know when you guys said you were gonna go across the hall and look, you don’t, you don’t do that every year do you?"
dialogue,Rachel,Yeah.
dialogue,Chandler,"You don’t, like go into the back of my closet, and look under my gym bag or anything?"
dialogue,Phoebe and Rachel,"No, we never do that"
action,,(They turn away.)
dialogue,Chandler,"Because that’s where Joey gave me some stuff to store that I’ve never seen before in my life! Okay, that did not just happen! (He does a weird clicky motion with his fingers, that kinda hard to describe.)"
heading,,"[Scene: The Set, everyone is dancing.]"
dialogue,Monica,"Okay, here comes another camera."
dialogue,Ross,Right. No biggie. Stay loose.
action,,"(As the camera passes by, they start to dance really rigid, but the camera is facing the other way.)"
dialogue,Ross,Why do they keep doing that?
dialogue,Monica,"If we wanna get on camera, I think we have to get up on one of those platforms. They’ve been taping those people up there all day."
