script_element,character,text
heading,,"[Scene: Central Perk, the whole gang minus Monica is there.]"
dialogue,Chandler,"Do you think that there’s a town in Missouri or some place called Sample? And ah, as you’re driving into town there’s-there’s like a sign, and it says “You’re in Sample.” (He says it like urine sample.)"
dialogue,Monica,(entering) Hey.
dialogue,All,Hey!
dialogue,Rachel,How’d it go with Pete?!
dialogue,Joey,Tell us!
dialogue,Monica,"You’re not gonna believe this. Okay, so I go over..."
action,,"[Two guys walk over and interrupt her. They’re both names you’ve already heard. One’s Billy Crystal. Yes, that Billy Crystal from City Slickers . The other one is Robin Williams. Yes, that Robin Williams from Mrs. Doubtfire .]"
dialogue,Billy Crystal,"I’m sorry. Ex-excuse us. I’m sorry, it’s a little crowded. Do you mind if we... (motions to the couch)"
dialogue,Robin Williams,"Yeah, could you scooch?"
dialogue,Billy,"Yeah, move over just a little bit."
action,,"(Rachel, Chandler, Phoebe, and Joey all scooch over to let them sit down.)"
dialogue,Robin Williams,Keep on scooching.
action,,[cut to Monica telling the gang about what happened at Pete’s]
dialogue,Monica,"So guys, listen, I go over there, and umm..."
action,,(Robin interrupts her again by complaining loudly to Billy as the camera cuts to them.)
dialogue,Robin Williams,Why? Why?! What’s wrong with me?!
dialogue,Billy,What’s the matter?
dialogue,Robin Williams,"I have a feelin’... I, my wife is sleeping with her gynaecologist."
action,,"(The gang is now eaves dropping in on the conversation, and is shocked.)"
dialogue,Billy,How do you know?
dialogue,Robin Williams,"Well y'know, he’s got access."
dialogue,Billy,Yeah.
dialogue,Robin Williams,"Y'know it’s that feeling you get, y'know?"
dialogue,Billy,Like when you go bowling and you know you’re in somebody else’s shoes?
dialogue,Robin Williams,That’s the one.
action,,[cut back to the gang.]
dialogue,Phoebe,"All right, so, so you went to Pete’s..."
dialogue,Ross,What happened?
dialogue,Monica,(Robin is speaking loudly again) I...
action,,[cut to Billy and Robin]
dialogue,Robin Williams,"Why is this happening to me?! I don’t know, maybe it’s my wound."
action,,[cut to the gang]
dialogue,Monica,Forget it. (they all turn and listen to Billy and Robin)
dialogue,Billy,So it’s-it’s not heeled yet?
dialogue,Robin Williams,"No-no, it’s ooozing, oozing. (to Rachel) Could you pass me the cream? Is there any—Oh, there’s the cream."
dialogue,Billy,"Thomas, this is gonna be hard, but I wanted it to come from me, and nobody else."
dialogue,Robin Williams,"What is it, Tim?"
dialogue,Billy,"It’s me, I’ve been sleeping with your wife."
dialogue,Joey,(to Billy) So you’re the gynaecologist?
dialogue,Billy,"(to Joey) Hey, I’m trying to have a private conversation! Is that okay?!"
dialogue,Robin Williams,"(starting to cry) Ooh, (to Rachel) Can I have a napkin, please? Could you please hand me a napkin? (Rachel tries to grab one, but is to slow for his tastes.) Would you--Give me this thing (grabs the napkin holder from her.) all right!! Enough! (to Billy) And you are no longer my friend! We are finished! (gets up to leave) Nada!! No more! You are a bastard for doing this!! (Billy follows him) Get away from me!!"
dialogue,Billy,"Thomas, come back here! (they both leave)"
action,,"[cut to the gang, they’re all stunned]"
dialogue,Phoebe,"So Monica, what were you gonna tell us?"
dialogue,Monica,(pause) I have no idea.
action,,Opening Credits
heading,,"[Scene: Central Perk, continued from earlier.]"
dialogue,Rachel,"So, come on, what was the big news Pete wanted to tell you Mon?! Or should I say Mrs. Monica Becker?"
dialogue,Phoebe,"No-no-no oh, keep your name, don’t take his name."
dialogue,Monica,He didn’t ask me to marry him.
dialogue,All,Ohh.
dialogue,Phoebe,Well then definately don’t take his name.
dialogue,Monica,He wanted to tell me he’s gonna compete is some ultimate fighting competition thingy.
dialogue,The Guys,Pete?!
dialogue,Rachel,Why?! What is it?
dialogue,Monica,I don’t know exactly. It’s-it’s sorta like wrestling.
dialogue,Phoebe,(intrigued) Oh?!
dialogue,Monica,"Yeah, but without the costumes."
dialogue,Phoebe,(disappointed) Oh.
dialogue,Joey,"And it’s not fake, it’s totally brutal."
dialogue,Chandler,"Yeah, it’s two guys in a ring, and the rules are: “They’re are no rules.”"
dialogue,Monica,"So you can like, bite, and pull people’s hair and stuff?"
dialogue,Ross,"Yeah, anything goes, except ah, eye gouging and fish hooking."
dialogue,Monica,What’s fish hooking?
dialogue,Ross,"Huh, what’s fish hooking... (Joey sticks his finger in Ross’s mouth and pulls on his cheek, y'know like when you hook a fish.) (to Joey, sarcastic) Thanks man, that would have been really hard to describe. What is that taste?"
dialogue,Joey,"What? My hands are totally clean, I just gave the duck a bath."
heading,,"[Scene: Chandler’s office, he is just finishing a meeting with his boss.]"
dialogue,Doug,"So thanks for the warm welcome. It’s good to have you guys on my team, and I come to play. I hope you do too. Now, let’s go out there and get ‘em! Huh? And remember, there is no ‘I’ in team."
dialogue,Chandler,"Yes, but there’s two in martini, soo everybody back to my office."
dialogue,Doug,(to Chandler) You! Chuckles! What’s your name?
dialogue,Chandler,"Oh it’s Bing, sir. I’m sorry , I was just ah..."
dialogue,Doug,"No-no, I heard what you said, funny. I like funny. (Chandler starts to leave) This team is about hard work, but it’s also about having fun. Good to have you aboard Bing! (smacks him on the butt, and Chandler leaves shocked.)"
heading,,"[Scene: Monica and Rachel's, Ross is making reservations.]"
