script_element,character,text
heading,,"[Scene: The Hospital, Ross and Rachel, who’s in a wheelchair, are arriving in the waiting room for the maternity ward.]"
dialogue,Ross,All right! (Checking his watch) Yes!! From home to the hospital in under seven minutes! We did it!!
dialogue,Rachel,"(deadpan) Yes, the hard part is truly over."
dialogue,Ross,"No, but come on, we’re off to a great start aren’t we? I knew I’d get you here fast, but this has got to be some kind of a record!"
action,,(Phoebe and Monica walk in from getting some coffee.)
dialogue,Phoebe,Oh you made it!
dialogue,Rachel,Hi! (Ross is stunned.)
dialogue,Monica,How are you doing?
dialogue,Ross,Wait a minute! How-how the hell did you beat us here?
dialogue,Monica,We took a cab. Did you guys walk?
dialogue,Ross,"N… No! We took a cab too, but I did test runs!"
action,,(Chandler and Joey enter from the vending machines carrying sodas.)
dialogue,Chandler,Hi!
dialogue,Joey,Hey! You made it!
dialogue,Ross,Okay is there…some kind of magic tunnel to this hospital?!
dialogue,Rachel,"Ross, you stay here and talk, I’m gonna go have a baby."
dialogue,Ross,"Okay. Okay. (To the nurse behind the desk.) Umm hi, this is Rachel Green. I’m Ross Geller. We-we called from the car."
dialogue,Nurse,Right! We have a semi-private labor room waiting for you. So in just a minute…
dialogue,Rachel,"(interrupting her) Whoa-whoa-whoa-whoa! I’m sorry, semi-private? We (Laughs), we asked for a private room."
dialogue,Nurse,"Yes, I see that here. Unfortunately we can’t guarantee a private room and currently they’re all unavailable."
dialogue,Chandler,"Man, if only you’d gotten here sooner. (Ross turns and glares at him.)"
dialogue,Nurse,I’m sorry. Semi-private rooms are all we have.
dialogue,Rachel,Okay. Just give us a second. Ross! (They walk away from the desk.)
dialogue,Ross,Yeah?
dialogue,Rachel,Give her some money.
dialogue,Ross,I really think they’re out of rooms.
dialogue,Rachel,"They’re not!! Ross, they’re just saving them for the important people!! Okay?! What-what if I was the president?!"
dialogue,Ross,"Well then we’d be in a lot of trouble, you don’t know where any countries are. (Rachel glares at him.) Okay. (He goes over to the desk followed by Rachel.) Uh, say would you umm… Would you mind checking again to see if any umm, private rooms may have (Handing her some money) opened up?"
dialogue,Nurse,This is a hospital.
dialogue,Rachel,(standing up) Okay. Y’know what? I’d have to say I really don’t care for your tone. And this is not the only hospital in this city and we have no problem to—Whoa! (She starts a contraction) Oh gosh! Whoa!
dialogue,Ross,What-what?
dialogue,Rachel,Ow! Ow! Contraction. (Sits back down.) Ow-ow! Ow-ow! (Starts breathing heavily.)
dialogue,Nurse,Would you like to see a semi-private room?
dialogue,Rachel,"Yeah, it couldn’t hurt to look."
action,,Opening Credits
heading,,"[Scene: The Semi-Private Labor Room, Rachel is in bed, Ross is fooling around, and Dr. Long is checking on Rachel.]"
dialogue,Dr. Long,Well you’re only two centimeters dilated and we need to get to ten. It’ll be a while.
dialogue,Rachel,"Oh, okay."
dialogue,Dr. Long,I’ll be back in an hour to check you again.
dialogue,Ross,Thank you.
dialogue,Rachel,"Thank you. (Dr. Long exits.) Well, I guess we have some time to kill."
dialogue,Ross,"Yeah, guess so. Whew! Check these out! (He’s looking at the stirrups on the other bed in the room and Rachel groans. Ross then hops into the bed and puts his legs into the stirrups.) Never done this before."
dialogue,Rachel,Yeah well it looks great!
action,,(A nurse shows another couple into the room.)
dialogue,Man,Thank you very much.
dialogue,Woman,Thanks.
action,,(They stop when they see Ross who has to struggle to get out of the bed.)
dialogue,Ross,"Hi! Hi, I’m uh Ross. I’m here to ruin this magical day for you."
dialogue,Man,"Oh no-no, not at all."
dialogue,Woman,Don’t worry about it.
dialogue,Man,"Marc Coreger, this is my wife Julie."
dialogue,Ross,Hi Julie.
dialogue,Julie,Hi.
dialogue,Ross,This is Rachel. (Points at her.)
dialogue,Rachel,Hi!
dialogue,Marc,Oh hi Rachel.
dialogue,Rachel,How are you?
dialogue,Julie,Hi. Is this your first?
dialogue,Rachel,Yeah it is.
dialogue,Julie,"Well, little Jamie here is our third. So, if you have questions or you need anything at all, just holler."
dialogue,Rachel,That’s so sweet.
dialogue,Ross,Yeah.
dialogue,Rachel,Oh.
dialogue,Ross,"Umm say, I-I opened this earlier (The privacy screen) but let me give you guys some privacy."
dialogue,Marc,No nonsense! We’re all in this together.
dialogue,Julie,"Yeah, we are going to share every moment of this with you. And I think we’re gonna have some fun."
dialogue,Marc,Yeah.
dialogue,Ross,"Oh, okay."
dialogue,Marc,Hey! Smile! (Points his camera at Ross and Rachel.)
dialogue,Rachel,"Oh no, I really don’t want any—(He takes the picture)—Oh! Thank you. Oh. Oh Ross…"
dialogue,Ross,What?
dialogue,Rachel,Here comes another contraction.
dialogue,Ross,"Oh. Okay, just breathe."
dialogue,Julie,"Oh honey, I think I’m having one too!"
action,,(During the mutual contraction Julie takes a moment to point out they’re having a contraction at the same time.)
dialogue,Marc,Look at this! (Takes another picture) There we go!
heading,,"[Scene: The Waiting Room, the rest of the gang is lounging around.]"
dialogue,Phoebe,"(looking at the clock) Oh wow, three hours and still no baby. Ugh, the miracle of birth sure is a snooze fest."
dialogue,Monica,"Hey, you wanna see something?"
dialogue,Phoebe,Sure! What?
dialogue,Monica,"Umm, this is going to be fun. Watch me freak out Chandler. Honey?"
dialogue,Chandler,Yeah?
dialogue,Monica,"Listen uh, I-I’ve been doing some thinking, and I don’t know whether it’s because we’re here or Rachel’s giving birth but umm, I think we should try to have a baby."
dialogue,Chandler,Okay.
dialogue,Monica,(freaking out) What-what-what’s that now?!
dialogue,Chandler,"Okay. I’ve been thinking about it too, and I, I think we’re ready."
dialogue,Monica,What?! Are you kidding me?! You-you-you think we’re ready to have a baby now?!
dialogue,Phoebe,"Oh, this is fun."
dialogue,Joey,You’re ready to have a baby? My boy’s all grown up!
dialogue,Chandler,But you said you were ready too.
dialogue,Monica,Yeah but I was just screwing with you to try to get your voice all high and weird like mine is now!
dialogue,Chandler,"Yes, but haven’t you wanted a kid like forever?"
dialogue,Monica,"Okay, just back off mister! Whoa. (Pause) ‘Cause I am ready to have a baby. I just want Joey to be the father."
dialogue,Joey,(voice all high and weird) What?! Are you crazy?!
dialogue,Monica,That’s it! Right there! Is all I wanted!
heading,,"[Scene: The Semi-Private Labor Room, time lapse, Ross is massaging out a cramp on Rachel’s hip as Marc opens up the privacy screen.]"
dialogue,Marc,I am so sorry. The doctor insisted on closing the curtain for the exam.
dialogue,Rachel,"Oh, that’s very—Really very-very okay."
dialogue,Marc,"Julie’s cervix is dilated a seven centimeters, that’s about four fingers. The doctor let me feel it myself."
dialogue,Julie,Have you felt Rachel’s cervix Ross?
dialogue,Rachel,"(simultaneously as Ross) No, I don’t think we’ll be doing that."
dialogue,Ross,(simultaneously as Rachel) We’re not gonna do that.
dialogue,Julie,"Well, if you like you can feel Rachel’s and then feel mine to compare."
dialogue,Mrs. Geller,(entering) Am I interrupting?
dialogue,Ross,Uh yes! Thank you.
dialogue,Rachel,Oh. Oh wait no.
dialogue,Ross,Later.
dialogue,Rachel,No-no-don’t! Don’t leave me here with these people.
dialogue,Ross,"Oh uh, I’m sorry. (Runs out.)"
dialogue,Rachel,No Ross! Ross! Ross! My child has no father!
heading,,"[Scene: The Hallway, Ross comes out and hugs Mrs. Geller.]"
dialogue,Ross,"Hi! I’m so glad you’re here, but it’s gonna be a while. I-I wished you’d called first."
dialogue,Mrs. Geller,"Oh that’s all right, I’m coming back later with your father."
dialogue,Ross,Oh good.
dialogue,Mrs. Geller,I actually needed to talk to you before the birth.
dialogue,Ross,"Okay, what’s up?"
dialogue,Mrs. Geller,"I brought something that I want to give you, assuming of course that you want it. (She holds up an engagement ring.)"
dialogue,Ross,"Ma, you’re asking me to marry you?"
dialogue,Mrs. Geller,"This is your grandmother’s engagement ring, I want you to give it to Rachel."
dialogue,Ross,"Mom no, come on! Thank you."
dialogue,Mrs. Geller,Just hear me out!
dialogue,Ross,"N-no! Okay? We’ve been through this! We’re not gonna get married just because she’s pregnant, okay?"
dialogue,Mrs. Geller,"Honestly! Ross, this isn’t just some girl you picked up in a bar and humped. A child should have a family."
dialogue,Ross,"Mom, y’know what? I-I can’t deal with this right now. I’m sorry…"
dialogue,Mrs. Geller,"Just…think about it. If you don’t, I’ll talk more about humping."
dialogue,Ross,Gimmie! (Takes the ring and puts it in his coat pocket as Rachel enters the hallway.)
dialogue,Rachel,Hi!
dialogue,Mrs. Geller,Oh hi dear!
dialogue,Rachel,"Oh, thank you so much for coming. Ross, get in here!"
action,,(Mrs. Geller leaves as Ross re-enters the room.)
heading,,"[Scene: The Waiting Room, Ross is explaining to the gang what happened with his mother.]"
dialogue,Ross,…she came and dragged me out of the labor room to ask me why I’m not with Rachel.
dialogue,Phoebe,Yeah. (Pause) Why aren’t you with Rachel?
dialogue,Ross,"Are you kidding? Look, we’re not gonna be together just because we’re having a baby. Okay?"
dialogue,Phoebe,But y’know what? It just seems that you two belong together.
dialogue,Ross,"Okay, stop it! I can’t deal with this right now. I have to go have a baby."
dialogue,Phoebe,Right. And with who again? (Ross exits.)
dialogue,Joey,God. He’s crazy! Why doesn’t he want to be with Rachel?
dialogue,Phoebe,I know!
