script_element,character,text
heading,,"[Scene: Central Perk, everyone but Phoebe are there reading. Rachel is sitting on the couch flanked by Ross and Monica. She suddenly stops reading and starts blinking her left eye as if it's bothering her. The problem is that Joey is on her left and thinks she's winking at him and winks back. Ross is watching this and isn't quite sure of what to make of it.]"
dialogue,Ross,What's going on?
dialogue,Rachel,"Well, my eye is a little itchy."
action,,(Ross turns to look at Joey.)
dialogue,Joey,"Uhhh, mine too! Yeah."
dialogue,Monica,(To Rachel) Wow! It's really red! You should go see my eye doctor.
dialogue,Rachel,Richard? I'm not gonna go see your ex-boyfriend!
dialogue,Chandler,"Oh, Richard. That's all I ever hear, Richard, Richard, Richard!"
dialogue,Monica,"Since we've been going out, I think I've mentioned his name twice!"
dialogue,Chandler,"Okay, so Richard, Richard!"
dialogue,Monica,It's not Richard! Okay? It's this new guy and he's really good.
dialogue,Rachel,"Well, I'm sorry I'm not going to an eye doctor!"
dialogue,Ross,"Oh God, here we go!"
dialogue,Chandler,What?
dialogue,Ross,Anytime anything comes close to touching her eye or anyone else's she like freaks out. Watch! Watch! (He takes his finger and moves it towards his eye.)
dialogue,Rachel,"(flinches) Ross! Come on! That's all right! Fine--Okay, I have a weird thing about my eye. Can we not talk about it please?"
dialogue,All,"All right, fine."
dialogue,Monica,"Hey Rach, remember that great song, Me, Myself, and I ? (And on the ""I"" part she mimics poking her eye.)"
dialogue,Rachel,(flinches again) Monica! Come on!
dialogue,Ross,"Hey, does anybody want to get some lunch? All those in favor say I? (Pokes his eye)"
dialogue,Rachel,(freaks) Ross! Stop it! Come on!
dialogue,Chandler,"How much did I love The King and I ? (Oh, you get the point by now.)"
dialogue,Rachel,Chandler!
dialogue,Joey,"Me too! Me too! Me too! (Yeah, he does the same thing.)"
dialogue,Rachel,Just stop it! Come on!
action,,(Joey howls in pain and holds his eye.)
dialogue,Chandler,You okay there man?
dialogue,Joey,"Yeah, I got too excited!"
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, Ross, Chandler, Monica, and Phoebe are eating breakfast.]"
dialogue,Ross,"All right, I gotta go. I'm taking Ben to the park."
dialogue,Phoebe,"Ohh, give him a kiss for me!"
dialogue,Ross,"All right, bye!"
dialogue,Monica,Bye!
dialogue,Phoebe,Bye!
dialogue,Ross,Later! (Exits.)
dialogue,Phoebe,(after he's gone) I am so sorry you got caught in the middle of that. I didn't mean to be so out there. I am furious with him!
dialogue,Chandler,"Wow umm, calm down."
dialogue,Phoebe,"I'm trying, but man that guy can push my buttons!"
dialogue,Monica,Why are so mad at him?
dialogue,Phoebe,"Look, I don't wanna talk about it. Okay?"
dialogue,Monica,"Well, it just seems that…"
dialogue,Phoebe,You wanna be on my list too? Keep talking! Has anyone seem my list by the way?
dialogue,Chandler,"Uh, no Pheebs. What's it look like?"
dialogue,Phoebe,"Uh, it's a piece of paper and it says, ""Ross"" on it."
dialogue,Joey,"(entering, depressed) Hey. I just got off the phone with Estelle and guess what. (Pause, then very excitedly) I GOT THE LEAD IN A MOVIE!!!!!!"
dialogue,Chandler,You got the lead in a movie? That's amazing! What's the movie about?!
dialogue,Joey,"It's called Shutter Speed, it's really cool! Yeah, umm, I meet this girl in the subway and we fall in love in like a day, right? And then , she disappears… But I find out where she lives and when I get there this like old lady answers the door and I say, ""Where's Betsy?"" Right? And she says, ""Betsy's been dead for 10 years."""
dialogue,Phoebe,"Ohh-oh, chilling!"
dialogue,Joey,"And the best part is, we're filming in the desert outside Vegas! (To Chandler) And you know what that means buddy!"
dialogue,Chandler,"Yeah, I know that means buddy!"
dialogue,Joey,"Road trip! Yeah, we can rent a car! I just have to be there by Tuesday!"
dialogue,Phoebe,"Oh wait, my grandmother's dead."
dialogue,Chandler,"Well, uh, we can talk about that too Pheebs."
dialogue,Phoebe,"No! No, her cab! She probably won't be using it; you can drive it to Las Vegas."
dialogue,Joey,All right! Thanks Pheebs!
