script_element,character,text
heading,,"[Scene: A Theatre, Chandler and Ross are there to watch the premiere of Kathy’s play.]"
dialogue,Chandler,"Okay, she is the star of the play. And she is my girlfriend! I get to have sex with the star of the play!"
dialogue,Ross,People can hear you.
dialogue,Chandler,I know!!
action,,(The play starts.)
dialogue,Chandler,Wow! She looks great. Doesn’t she?
dialogue,Ross,Yeah.
action,,"(Onstage there’s a knock on the door and Kathy opens it. We don’t see what’s going on, only hear it.)"
dialogue,Kathy's Co-Star,Hi!
dialogue,Kathy,Hi!
dialogue,Ross,That is one good looking man!
dialogue,Chandler,"Is it just me, or can you actually see his abs through his overcoat?!"
dialogue,Kathy's Co-Star,"Sooo, you’ve been doing this long?"
dialogue,Kathy,"No, you’re my first. Put the money on the table."
action,,(Ross and Chandler have stunned looks on their faces as Kathy and her co-star start making out.)
dialogue,Kathy's Co-Star,"Oh, yeah! Ooh, that’s nice. (They start making out harder.)"
dialogue,Ross,Dude!
dialogue,Kathy's Co-Star,Is that an expensive blouse?
dialogue,Kathy,If you want it to be.
action,,"(Kathy’s co-star rips her blouse off and buttons go flying into the audience, and one hits Ross. Chandler’s mouth is on the floor.)"
dialogue,Ross,Here’s your girlfriend’s button. (Holding the button.)
action,,Opening Credits
heading,,"[Scene: Chandler and Joey's, erm, Monica and Rachel's, Monica is still unpacking after the move, and Phoebe is their also.]"
dialogue,Phoebe,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?"
dialogue,Monica,"Yeah, I think I have some around here somewhere. Why?"
dialogue,Phoebe,"Well, it’s just that maternity clothes are so expensive."
action,,(Rachel enters)
dialogue,Monica,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just…(Rachel grunts and throws her purse at it)…throw your purses at it."
dialogue,Rachel,Bloomingdale’s eliminated my department. (Phoebe gasps)
dialogue,Monica,"Oh my God, are you out of a job?"
dialogue,Rachel,"No, but they stuck me in personal shopping. Which is just a huge step down!"
dialogue,Phoebe,Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?
dialogue,Rachel,Uh-huh.
dialogue,Phoebe,That sounds great!
dialogue,Joey,(entering) Hey! (Goes to the fridge.)
dialogue,Monica,"Umm, excuse me, we switched apartments. You can’t eat are food anymore, that-that gravy train had ended."
dialogue,Joey,(Holding a turkey leg) There’s gravy?
dialogue,Monica,"If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that’s your department now. (She takes back the turkey leg)"
action,,(Joey climbs up on the counter and starts looking at the top of the cabinets.)
dialogue,Monica,What are you doing?
dialogue,Joey,I think I left a donut up here.
heading,,"[Scene: Central Perk, Ross and Chandler are entering after the play. Phoebe and Joey are already there.]"
dialogue,Ross,Hey!
dialogue,Phoebe,Hey!
dialogue,Joey,Hey!
dialogue,Phoebe,Ooh! How was Kathy’s play?
dialogue,Ross,"Well, Kathy gets half-naked and simulates sex with a real good lookin’ guy."
dialogue,Chandler,"Yeah, it’s like someone literally wrote down my worst nightmare and then charged me $32 to see it!"
dialogue,Phoebe,That’s a good idea for a business!
dialogue,Chandler,"I’m totally screwed. Okay, they are gonna be hot and heavy on stage every night, and then they’re gonna go to their cast parties and he’s gonna try to undermine me. Y'know it’ll be like, ""So where’s your boyfriend, what’s-his-name, Chester?"" And she’ll go, ""No-no-no, it’s Chandler."" And he’ll go, ""Whatever. Ha-ha-ha-ha!"""
dialogue,Joey,(to Ross) That-that is a good trick.
dialogue,Chandler,"All right, look, look, what am I gonna do?"
dialogue,Joey,"Chandler, look they’re actors. They’re there to do a job, just ‘cause they work together, doesn’t mean they’re gonna get together. I mean just ‘cause it happened with Susan Sarandon and Tim Robbins, it doesn’t mean it’s gonna happen with them."
dialogue,Ross,"Oh-oh, Alec Baldwin and Kim Basinger."
dialogue,Joey,Tom Cruise and Nicole Kidman.
dialogue,Ross,Yeah.
dialogue,Phoebe,"Hey, Mel Gibson and Clint Eastwood."
dialogue,Ross,They’re not a couple!
dialogue,Phoebe,"Oh-okay, I get the game now."
