script_element,character,text
heading,,"[Scene: Central Perk, everyone except Phoebe is there. Bonnie is telling them of her sex-capades.]"
dialogue,Chandler,"(to Bonnie) So ah, your first sexual experience was with a woman?!"
dialogue,Bonnie,"All right, I was 15, it was my best friend, Ruth, and we got drunk on that hard cider, and then suddenly, I don’t know, we were, we were making out."
dialogue,Chandler,"Tell it again. (pause, we see Rachel is not amused.) Seriously."
action,,[cut to Rachel and Monica at the counter.]
dialogue,Rachel,(to Monica) I mean is that woman capable of talking about anything else but sex?
dialogue,Joey,"Yeah, sure. Well y'know, earlier she was talking about geography."
dialogue,Monica,"Joey, she was listing the countries she’s done it in."
dialogue,Joey,"Well, I think we all learned something."
dialogue,Phoebe,"(entering, hurridly) Hey, you guys! Look what I found! Look at this! (She hands Chandler a picture) That’s my Mom’s writing! Look."
dialogue,Chandler,"(reading the back of the picture) Me and Frank and Phoebe, Graduation 1965."
dialogue,Phoebe,Y'know what that means?
dialogue,Joey,That you’re actually 50?
dialogue,Phoebe,"No-no, that’s not, that’s not me Phoebe, that’s her pal Phoebe. According to her high school yearbook, they were like B.F.F. (Ross and Bonnie look at her quizzically) Best Friends Forever."
dialogue,All,Oh!
dialogue,Rachel,That is so cool.
dialogue,Phoebe,"I know! So this woman probably could like have all kinds of stories about my parents, and she might even know like where my Dad is. So I looked her up, and she lives out by the beach. So maybe this weekend we could go to the beach?"
dialogue,All,"Yeah! Yeah, we can!"
dialogue,Bonnie,"(to Ross) Shoot! I can’t go, I have to work!"
dialogue,Ross,That’s too bad.
dialogue,Rachel,"(sarcastic) Ohh, big, fat bummerrr."
dialogue,Phoebe,So great! Okay! Tomorrow we’re gonna drive out to Montauk.
dialogue,Joey,"Hey, Bonnie had sex there!"
action,,"(Rachel turns and gives him a look, and Joey quickly apologises.)"
action,,Opening Credits
heading,,"[Scene: Outside Central Perk, Chandler and Monica are waiting for Phoebe to arrive with the cab.]"
dialogue,Monica,"(watching a happy couple walk by, arm in arm) Would you look at them. Am I ever gonna find a boyfriend again? I gonna die an old maid."
dialogue,Chandler,"You’re not gonna die an old maid, maybe an old spinster cook."
dialogue,Monica,(sarcastic) Thanks!
dialogue,Chandler,"Hey now besides, if worst comes to worst, I’ll be your boyfriend."
action,,(At that suggestion Monica starts laughing.)
dialogue,Monica,Yeah right.
dialogue,Chandler,Why is that so funny?
dialogue,Monica,You made a joke right? So I laughed.
dialogue,Chandler,"Ha-ha-ha. A little to hard. What am I not ah, boyfriend material?"
dialogue,Monica,"Well, no. You’re Chandler. Y'know, Chandler! (hits him on the arm)"
dialogue,Chandler,"Okay, so we’ve established my name, and hit me. But theoretically y'know, I mean say we weren’t friends, say it’s a blind date. I show up at your door, and I’m like (in a fake voice) “Hey, nice to meet, ya. Hey, oh-hey.”"
dialogue,Monica,Well I’d probably be scared of a guy using a fake voice.
dialogue,Joey,(walking up carrying a brown paper bag) Hey!
dialogue,Monica,"Oh, hey! Oh good, you brought food!"
dialogue,Joey,"No, it’s just my luggage."
action,,(Phoebe drives up.)
dialogue,"Chandler, Monica, and Joey",Hey!!
dialogue,Joey,Woo-hoo! All right! Yeah!
dialogue,Phoebe,"Oh, I am having the best karma this week. First, I find this woman who knew my parents, and then my client with the fuzzy back gives me his beach house."
dialogue,Ross,"Yeah? What about ah, that bike messenger you hit?"
dialogue,Phoebe,"Oh, I wasn’t talking about his karma."
dialogue,Rachel,(approaching) Hey!
dialogue,Chandler,Hey!
dialogue,Joey,"Hey-hey, check out the hat!"
action,,"(She is wearing this giant straw hat, the brim on it must be at least, least foot wide.)"
dialogue,Chandler,"What a minute, I know that hat! I was taken aboard that hat! They did experiments on me! I can’t have children!!"
dialogue,Monica,"Seriously, where did you get the hat?"
dialogue,Rachel,Ross gave it to me.
dialogue,Ross,"Yeah, I think she looks good."
