script_element,character,text
heading,,[Scene: Chandler and Monica's apartment. Chandler and Monica are looking through some papers.]
dialogue,Chandler,Did you see our bank statement? Can this be right?
dialogue,Monica,I know...God. I haven't seen my savings take a hit like this since I was a kid and they came up with double-stuffed Oreos. What happened to all our money?
dialogue,Chandler,"I'm not sure what they did, but I'm inclined to blame Enron."
dialogue,Monica,"I guess with you doing the internship, we're just spending more than we're bringing in."
dialogue,Chandler,Maybe I should quit and get a job that pays.
dialogue,Monica,"Oh, But you're finally doing something that you love! I can't ask you to give that up. Though it'd be nice if the thing that you love was y'know... finding gold."
dialogue,Chandler,You know what? You know what? I think we're making too big a deal out of this. ok? So we pay our bills a little late this month and maybe next month we cut back on a few things. And maybe we start eating out of Joey's refrigerator for a change. You're chef... what can you make out of backing soda and beer?
dialogue,Monica,Ok worse case scenario is...we borrow some money from my parents.
dialogue,Chandler,No! We're not borrowing money.
dialogue,Monica,Why not?
dialogue,Chandler,Because we don't do that. We are Bings! And if there's one thing my father taught me was... well to always knock before going into the pool house... but the other thing was never borrow money.
dialogue,Monica,Wow! I Had no idea you had this much pride.
dialogue,Chandler,That's right! I do! And I'm your man. And I'm going to get us through this situation even if it means you working twice as hard.
action,,Opening Credits
heading,,[Scene: Phoebe's apartment. Mike and Phoebe seem to have finished watching a movie on television.]
dialogue,Mike,I'm gonna go. (He kisses Phoebe on the cheek)
dialogue,Phoebe,Why??
dialogue,Mike,I haven't been home in a couple of days and I need to get some more clothes.
dialogue,Phoebe,"Oh...you don't have to go, I have something that will fit you."
dialogue,Mike,I put that tube top on as a joke.
dialogue,Phoebe,I want you to stay.
dialogue,Mike,I want to stay too but I've gone as bad as much use out of these boxers as I can..
dialogue,Phoebe,Why don't you turn them inside ou...
dialogue,Mike,Done it. (Phoebe becomes a little more subdued) I'll be back in a couple of hours.
dialogue,Phoebe,I'll miss you.
dialogue,Mike,"Me too. (He leaves. A few moments later, he enters again.) You know what? I just realised something. I don't wanna go home."
dialogue,Phoebe,Great! Ok...I'll go get the tube top.
dialogue,Mike,"No, no! What I mean is, I hate going back to my apartment now... and partly because I live above a known crack den but... mostly because when I'm there, It's just, I really miss you. So.. do you want to move in together?"
dialogue,Phoebe,"Wow, Mike Hannigan...You sure know how to make a girl say ""Hell yeah!"""
dialogue,Mike,So we're doing it?
dialogue,Phoebe,"Yeah! Let's do it! Let's live together! (They embrace and Mike kisses Phoebe) Oh god, we're really going to move in together!"
dialogue,Mike,Yeah!
dialogue,Phoebe,"I've always wanted to live with a guy. ""Pick up your socks!"" ""Put down the toilet seat!"" ""No! We're not having sex anymore!"" It's gonna be fun!"
heading,,[Scene: Joey's apartment. Monica enters.]
dialogue,Monica,Hey Joey!
dialogue,Joey,Hey!
dialogue,Monica,"Listen...I need to know that what I'm about to ask you, will never get back to Chandler."
action,,(Joey frowns...then looks as if he understands)
dialogue,Joey,"I'd be lying if I said I haven't thought about it myself. Chandler is my best friend, it would be wrong. Good...(He winks)...But wrong."
dialogue,Monica,(Looks exasperated) Ok first of all...It would be great. But that's not what I'm here to talk to you about. I need to borrow some money.
dialogue,Joey,"Aww, I don't know Monica y'know... erm... lending friends money is always a mistake."
dialogue,Monica,But Chandler lent you money!
dialogue,Joey,And I think he would tell you it was a mistake.
dialogue,Monica,Come on...I just need it for some rent and..and some other bills.
dialogue,Joey,Oh...how much?
dialogue,Monica,Two thousand dollars?
dialogue,Joey,Two thousand dollars!? What do you think I am? I soap opera star!?
dialogue,Monica,Yeah...
dialogue,Joey,That's right I am! (Opens drawer and rummages through it. Rachel enters)
dialogue,Rachel,Hi you guys!
dialogue,Joey & Monica,Hey!
dialogue,Joey,Oo...what's in the bag?
dialogue,Rachel,"Oh er... well you know Emma started crawling? I realised that this place, is very unsafe for a baby. So I went to the store and got some stuff to baby-proof the apartment."
dialogue,Joey,"Oh...baby-proofing... Why is this such a big deal now? Y'know, when I was a kid it was like.. ""Whoops! Joey fell down the stairs!"" or er.. ""Whoops! Joey electrocuted himself again!"" Huh!"
dialogue,Monica,"Anyway erm, are you going to get a handyman to install this stuff?"
dialogue,Rachel,No. I was just going to do this myself. (Joey makes a sarcastic laugh.)
dialogue,Joey,You're gonna do it?
dialogue,Rachel,"Yeah, Why? You don't think a woman can do this?"
dialogue,Joey,"Oh, women can. You can't."
dialogue,Rachel,Monica...would you please tell Joey that he is a pig?
dialogue,Monica,You're a pig. And you can't do this.
dialogue,Rachel,Wha!? What!? Come on! I found the hardware store all by myself!
dialogue,Joey,The hardware store is right down the street.
dialogue,Rachel,There is a hardware store right down the street?
heading,,"[Scene: Central Perk. Ross, Chandler and Monica are sitting on the couch. Phoebe and Mike enters.]"
dialogue,Phoebe,"Hey you guys! Ok, we've got great news."
dialogue,Mike,Phoebe and I are moving in together.
dialogue,"Monica, Chandler, Ross",Congratulations!/Good for you!/Great!
dialogue,Phoebe,I know it's so exciting! You know I've never lived with a guy before.
dialogue,Monica,"Well you know it's just like living with a girl. Only they don't steal your makeup. Unless they're playing ""This is what my sister would look like"" (Looks at Chandler)"
dialogue,Chandler,Yeah.... she's not so cute.
dialogue,Mike,I'm gonna go to the bathroom.
dialogue,Phoebe,"Okay, well you put down the toilet seat."
dialogue,Mike,Yes dear.
dialogue,Monica,Is that a bit you guys do?
dialogue,Phoebe,Uh huh...we're playing you two.
dialogue,Monica,We don't do that! Tell her we don't do that!
dialogue,Chandler,Yes dear.
