script_element,character,text
heading,,"[Scene: Monica and Chandler's, Rachel is still looking out the window as Joey enters.]"
dialogue,Joey,"(sees Rachel) Oh, uh, hey Rach. I uh, I was just coming over here to uh… Oh wait, I don’t have to lie to you, you don’t live here anymore. Uh, I’m eating their food. What are you doing?"
dialogue,Rachel,Ross is on a date with my sister and they shut the drapes two and a-half-hours ago.
dialogue,Joey,"Whoa, I didn’t know we could date your sister!"
action,,(Chandler and Monica enter from their room and Joey quickly hides the bag of potato chips behind his back.)
dialogue,Monica,Joey we know you steal our food.
action,,(Joey offers them some potato chips.)
dialogue,Chandler,I’m good.
dialogue,Monica,"(To Rachel) Oh, are the drapes still closed hon?"
dialogue,Rachel,Yeah. And y’know who should’ve shut their drapes? Is that perverted old couple two doors over.
dialogue,Chandler,(looking) Is that a swing?
dialogue,Rachel,Oh don’t even ask!
dialogue,Chandler,Yuck!
dialogue,Joey,I can’t believe Ross went out with Rachel’s sister! When Chandler made out with my sister I was mad at him for 10 years.
dialogue,Chandler,That was like 5 years ago.
dialogue,Joey,Yeah you got 5 years left!
dialogue,Chandler,Joey…
dialogue,Joey,You wanna make it 6?!
action,,Opening Credits
heading,,"[Scene: Central Perk, Ross is on the couch reading as Rachel enters. It’s the next day.]"
dialogue,Rachel,"Oh Ross, hi! Hey, how are ya? There you are!"
dialogue,Ross,Hey!
dialogue,Rachel,(to Gunther) I’ll take a coffee. (To Ross) So how was your big date last night?
dialogue,Ross,"Uhh, it was okay. Yeah, it was fun."
dialogue,Rachel,"Yeah fun? Great! So uh, so did you guys hit it off?"
dialogue,Ross,I guess so.
dialogue,Rachel,"So uh, so did anything happen? Because rumor has it you guys shut the drapes!"
dialogue,Ross,"No. No. Nothing happened. I shut the drapes to uh, show her slides of my favorite fossils."
dialogue,Rachel,"Oh, slides. (Laughs.) So really nothing happened."
dialogue,Ross,Something could’ve happened. All right? She-she really dug my slides. And-and she was definitely giving me the vibe.
dialogue,Rachel,"Right. Was it the, ""Please don’t show me another picture of a trilobite vibe?"""
dialogue,Ross,"Anyway, if she, if she wasn’t in to me, why-why would she ask me out again?"
dialogue,Rachel,She asked-asked you out again?
dialogue,Ross,"Yeah-uh-huh. Tomorrow night, Valentine’s Day, the most romantic day of the year. Who knows what could happen? I might not be shutting my drapes to show her my slides, if you know what I mean."
dialogue,Rachel,"Okay-okay-okay-okay-okay-okay-okay! I got it! I got it! I got it! I can’t! I can’t! I can’t! I cannot go with you and my sister thing. Okay? I just can’t. It’s just too weird, all right? I imagine the two of you together and I freak out. It freaks me out. I can’t do it! I can’t do it."
dialogue,Ross,"(while Rachel is finishing her rant) Okay! Okay! Okay! It’s okay. (Rachel stops.) It’s okay. Hey, it’s too weird for you, I won’t see her again."
dialogue,Rachel,Thank you. I…yeah.
dialogue,Ross,I mean after tomorrow night.
dialogue,Rachel,"No-no-no! No-no-no! Please Ross, I can’t! I can’t do it! (Starts to freak out.) It’s just gonna freak me out!!!"
dialogue,Ross,Okay! Okay! Ooh-hey-hey-hey! Okay! Okay! Okay! I’ll-I’ll tell her tonight I can’t see her anymore.
dialogue,Rachel,Ross thanks.
dialogue,Ross,You want me to call her right now?
dialogue,Rachel,"Oh no! No! No-no-no-no! No, I mean come on that’s-that’s crazy—I mean that’s crazy. So what’s-what’s going on with you? What is going on with you?"
dialogue,Ross,"Well umm, oh! I might be teaching another class this semester!"
dialogue,Rachel,"Yeah do it now, call right now."
heading,,"[Scene: Monica and Chandler's, Chandler, Monica, Phoebe, and Joey are watching ET .]"
dialogue,Monica,(crying) This is my favorite part.
dialogue,Phoebe,(crying) Yeah me too.
action,,(We see the TV and it’s the last scene where ET is saying goodbye.)
dialogue,Phoebe,Oh y’know what’s sadder than this? Bambi . I cried for three days with that movie. No wait two! Because on the third day my mother killed herself so I was partly crying for that.
dialogue,Chandler,"(totally not crying) Well see now that I can see crying over, but Bambi is a cartoon!"
dialogue,Joey,(crying) You didn’t cry when Bambi’s mother died?
dialogue,Chandler,Yes it was very sad when the guy stopped drawing the deer!
dialogue,Monica,Chandler there’s nothing wrong with crying! I mean you don’t have to be so macho all the time.
dialogue,Chandler,I’m not macho.
dialogue,Monica,Yeah you’re right. I don’t know what I was thinking.
dialogue,Chandler,"No, I guess I just never really cried. Y’know? I’m not a crying kind of guy."
dialogue,Joey,"Come on man there’s gotta be something that gets you choked up! Like uh, uh oh, what if you saw a three-legged puppy?"
dialogue,Chandler,"I’d be sad sure, but I wouldn’t cry."
dialogue,Joey,"Okay, what if the puppy said, ""Help me Chandler. All the other puppies pick on me."""
dialogue,Chandler,"Cry?! I just found a talking puppy, I’m rich!"
dialogue,Monica,"Oh, I’ve got it! I have got it! (Gets up and gets something from the dresser underneath the TV.) Pictures from your childhood. This will get you going good!"
action,,(Chandler starts paging through the album.)
dialogue,Phoebe,"All right, what’s going on there? (Points to a picture.)"
dialogue,Chandler,"Oh, that’s Parent’s Day, first grade. That’s me with the janitor Martin."
dialogue,Monica,Where were your parents?
dialogue,Chandler,Oh they didn’t want to come!
dialogue,Phoebe,Oh Chandler!
dialogue,Monica,Poor thing!
dialogue,Phoebe,So that story doesn’t make you cry?
dialogue,Chandler,"No! Look, I don’t cry! It’s not a big deal! Okay?!"
dialogue,Joey,No! It’s not okay! It’s not okay at all!! You’re dead inside!!
heading,,"[Scene: Central Perk, Phoebe is putting away her guitar as a man approaches.]"
dialogue,The Fan,Excuse me.
dialogue,Phoebe,Yeah?
dialogue,The Fan,Are you Phoebe Buffay?
dialogue,Phoebe,Yeah.
dialogue,The Fan,"Can-can I get your autograph, I’m your biggest fan. (Holds out a napkin and a pen.)"
dialogue,Phoebe,Oh you’re my biggest fan? I’ve always wanted to meet you! Hi! (Shakes his hand.) Sure! Yeah! (Signs the autograph)
dialogue,The Fan,"Wow! Wow, thanks a lot! I just wanna say, I think you’re really talented."
dialogue,Phoebe,"You’re just saying that because you’re my biggest fan. (The fan leaves and Joey approaches.) (To Joey) Joey listen, take good care of that guy, okay? (Points) He’s a fan. (To the fan as she’s leaving) Bye! (Exits)"
dialogue,Joey,"(to the fan) So, you saw me on Days Of Our Lives huh? Want me to, want me to do a little Dr. Drake Remoray for ya?"
dialogue,The Fan,"I have no idea what you’re talking about. But I, but I just got Phoebe Buffay’s autograph!"
dialogue,Joey,"Oh, you’re Phoebe’s fan!"
dialogue,The Fan,Oh yeah! I’ve seen all her movies.
dialogue,Joey,Movies?
dialogue,The Fan,"That was Phoebe Buffay, the porn star."
dialogue,Joey,(laughs) I don’t think so.
dialogue,The Fan,"No-no, it was! She was in Sex Toy Story 2, Lawrence of Alabia, and I got her autograph! The guys at the comic book store aren’t gonna believe this! (Exits.)"
dialogue,Joey,"Hey Gunther, don’t let that guy in here anymore! He just said Phoebe’s a porn star!"
dialogue,Gunther,"Well, I wouldn’t call her a star, but she’s really good. You should check out Inspecther Gadget."
heading,,"[Scene: Central Perk, time lapse, Rachel is at the counter as Jill enters.]"
dialogue,Jill,Hey!
dialogue,Rachel,Hey!
dialogue,Jill,"You’ll never believe what just happened, Ross just totally blew me off and he didn’t even tell me why!"
dialogue,Rachel,Ohhh well. Y’know what honey? The best thing to do to get over a guy is to start dating someone else. Oh! There is this great guy you will love at work named Bob! He’s a real up-and-comer in Human Resources.
dialogue,Jill,"Y’know, thanks for trying to cheer me up, but I’m not gonna date some random guy from your work."
dialogue,Rachel,"It’s not random, it’s Bob."
dialogue,Jill,It’s probably because not mature enough. Or smart enough. Maybe he doesn’t like the way I dress—No that can’t be it. It’s really gotta be the smart thing. Oh I’m so stupid! I’m just like this incredibly pretty stupid girl!
dialogue,Rachel,"No honey, okay, okay, you wanna know why Ross canceled the date? Because I asked him to."
dialogue,Jill,You asked him too?!
dialogue,Rachel,Hm-mmm.
dialogue,Jill,Why?!
dialogue,Rachel,Because you are my sister and Ross and I have this huge history…
dialogue,Jill,"I don’t understand, do you want to go out with Ross?"
dialogue,Rachel,No.
dialogue,Jill,"You don’t want him, but you don’t want me to have him?"
dialogue,Rachel,(changing the subject) Y’know Bob in Human Resources…
