script_element,character,text
heading,,"[Scene: Central Perk, Phoebe and Monica are there as Joey is entering excitedly.]"
dialogue,Joey,Hey! You guys! You’re not gonna believe this! I just got off the phone with my agent…
dialogue,Phoebe,"Oh my God! (Joey looks at her.) I’m sorry, too soon. You go."
dialogue,Joey,Okay. I got nominated for my part on Days of Our Lives !
dialogue,Monica,Joey!
dialogue,Phoebe,Good for you!
dialogue,Monica,Congratulations! Wow! I can’t believe you’re nominated for an Emmy !
dialogue,Joey,No-no.
dialogue,Monica,Oh Soap Opera Digest award!
dialogue,Joey,No! I’m up for a Soapie!
dialogue,Monica,Honey? Is that something you’re making up?
dialogue,Joey,"No, no, no! It’s real! And it has been since 1998. (Rachel returns from the bathroom.) Hey Rach! Rach! I’m up for a Soapie!"
dialogue,Rachel,(gasps) Oh my God! Oh my God!! That is like the third most prestigious soap opera award there is!
dialogue,Joey,"Thank you! Well, I guess now I know who I’m taking to the awards. (Points to Rachel.)"
dialogue,Rachel,"Oh, stop that! Don’t kid about that! (Gasps) Will all the stars be there?"
dialogue,Joey,Many are scheduled to appear.
dialogue,Rachel,Oh my God! Oh my God! I can’t go! I’m gonna be too nervous!
dialogue,Monica,"(to Joey) Okay, I’ll go!"
dialogue,Rachel,No!! You are getting married! This is all I have.
action,,Opening Credits
heading,,"[Scene: N.Y.U, Ross is giving a lecture.]"
dialogue,Ross,…and it was Ernst Muhlbrat who first hypothesized that the Velociraptor would expand it’s collar and emit a high pitched noise to frighten it’s predator. (A student raises his hand.) Yes Mr. Lewis?
dialogue,Lewis,What kinda noise?
dialogue,Ross,Just a high pitched intimidating noise.
dialogue,Lewis,But like how?
dialogue,Ross,"Well we-we don’t know for sure. But in my head it-it sounded something like this. (He makes a high pitched noise and Alan doesn’t know what to make of it.) Of course, this is just conjecture. Okay, that’s uh, that’s all for today. (Everyone starts to get up.) Uh Mr. Morse, can I see you for a moment?"
dialogue,Morse,Yes sir.
dialogue,Ross,"Mr. Morse I need to talk to you about your mid-term exam, I’m afraid I-I had to fail you."
dialogue,Morse,(shocked) Why?!
dialogue,Ross,Well you need 60% to pass…
dialogue,Morse,What’d I get?
dialogue,Ross,Seven.
dialogue,Morse,That’s not so good.
dialogue,Ross,No-no it’s not. What-what happened there Ned?
dialogue,Morse,Well maybe you can cut me some slack. I’m sort of in love.
dialogue,Ross,"Well I’m sorry but, that-that’s really not my problem."
dialogue,Morse,I’m in love with you.
dialogue,Ross,Well that brings me in the loop a little.
dialogue,Morse,"You see, that’s why I did so bad on this test. I’m having a hard time concentrating. When you’re up there (Points to the podium) and you’re teaching and your face gets all serious…you look so good. (In a sexy voice) You wear that tight little turtleneck sweater…"
dialogue,Ross,"Okay! (Walks away from him.) Umm, I uh, I’m your teacher. I’m sorry, you’re-you’re a student and I-and I like women. In spite of what may be written on the backs of some of these chairs."
heading,,"[Scene: Central Perk, Monica and Phoebe are drinking coffee and Phoebe notices a cute guy checking them out.]"
dialogue,Phoebe,Oh my God! That guy at the counter is totally checking you out!
dialogue,Monica,"Really? (Looks.) My God, he’s really cute."
dialogue,Phoebe,Go for it.
dialogue,Monica,"Phoebe, I’m engaged!"
dialogue,Phoebe,"I’m just saying, get his number just in case. But no Chandler is in an accident and can’t perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill."
dialogue,The Cute Guy,(To Monica) Hi!
dialogue,Monica,"Op, can I just tell you something? Very flattered but umm, I’m engaged. (Points to her ring.)"
dialogue,The Cute Guy,"Wow! Uh, this is kind of embarrassing. I was actually coming over to talk to your friend."
dialogue,Monica,Well you should be embarrassed. (Leaves.)
dialogue,The Cute Guy,(To Phoebe) I thought you knew I was looking at you.
dialogue,Phoebe,"I did, but that was really fun."
heading,,"[Scene: Joey and Rachel's, Joey is sitting in the chair.]"
dialogue,Joey,"(pretending to be an announcer) And the winner is…Joey Tribbiani! (He then gets excited and goes over to the counter to practice his acceptance speech using a bottle of maple syrup as the award.) Oh… Wow! I honestly never expected this. I uh, I didn’t prepare a speech. But umm, I’d like to thank (Rachel enters quietly) my parents, who’ve always been there for me. I’d also like to thank my friends, Chandler, Monica, Phoebe, Rachel…"
dialogue,Rachel,I’m fourth! (Joey is startled.) Look at you with your little maple syrup award!
dialogue,Joey,Yeah may-maybe you don’t tell anyone about this.
dialogue,Rachel,"What? No! It’s not a big deal! I do that too, with my shampoo bottle."
dialogue,Joey,Really?
dialogue,Rachel,Yeah.
dialogue,Joey,What award are you practicing for?
dialogue,Rachel,"Grammy , Best New Artist."
dialogue,Joey,"Oh, hey listen! The Soapie’s called today and I also get to present an award."
dialogue,Rachel,Ohh that’s great!
dialogue,Joey,Yeah!
dialogue,Rachel,"So you’ll definitely get onstage, even if you don’t win."
dialogue,Joey,(confused) What you-you don’t think I’m gonna win?
dialogue,Rachel,"Well of course I do! But y’know, favorite returning character is a tough category Joey. I mean you’re up against the guy who survived his own cremation."
dialogue,Joey,"Yeah. No-no I-I know I might not win, but it’s just…I’ve never even been nominated before! I want it so much."
dialogue,Rachel,"Well Joey, you’ll probably get it. But you should probably your-your gracious loser face. Y’know when like the cameras are on you and you wanna look disappointed but also that your colleague deserved to win. Y’know? So it’s sorta like… (Does it, you’ll have to see it.)"
dialogue,Joey,Hey! (Likes it.)
dialogue,Rachel,Y’know?
dialogue,Joey,You practice losing the Grammies too?
dialogue,Rachel,"Oh no, at the Grammies I always win."
dialogue,Joey,Ah.
heading,,"[Scene: Monica’s Restaurant Kitchen, she’s cooking as Phoebe enters.]"
dialogue,Phoebe,Oh hey!
dialogue,Monica,Hey! How’d your date go with Jake?
dialogue,Phoebe,"Oh, great! We couldn’t keep our eyes off each other all night and then every once and a while y’know, he’d kinda lean over and stroke my hair and touch my neck. (Does that to Monica.)"
dialogue,Monica,"Okay, stop it Phoebe, you’re getting me all tingly."
dialogue,Phoebe,"(laughs) All I could think of was y’know, ""Is he gonna kiss me? Is he gonna kiss me?"""
dialogue,Monica,And did he?
dialogue,Phoebe,"I’m a lady Monica, I don’t kiss and tell. But this hickey speaks for itself. (She starts to open up her blouse.)"
dialogue,Monica,"Okay-okay, I got it. I got it."
dialogue,Phoebe,I just like him so much that I just feel like I’ve had 10 drinks today and I’ve only had six.
dialogue,Monica,"Oh, I haven’t had that feeling since I first started going out with Chandler. Wow, I’m never gonna have that feeling again am I?"
dialogue,Phoebe,You sound like a guy.
dialogue,Monica,"No, a guy would be saying, ""I’m never gonna get to sleep with anyone else."" Oh my God! I’m never gonna get to sleep with anyone else! I’ve been so busy planning the wedding that I forgot about all the things that I’d be giving up! I mean, I…I’m never gonna have a first kiss again."
dialogue,Phoebe,You’ll have a last kiss.
heading,,"[Scene: Joey and Rachel's, Ross is helping Joey with his tie.]"
dialogue,Ross,Can I ask you something? Have you ever had a guy have a crush on you?
dialogue,Joey,Is that why you wanted to tie my tie?
dialogue,Ross,There’s this kid in my class who said he’s in love with me.
dialogue,Joey,Whoa!
dialogue,Rachel,(entering from her room) Whoa what?
dialogue,Joey,Ross has a boyfriend.
dialogue,Ross,I do-I do not have a boyfriend. There’s a guy in one of my classes who-who has a crush on me.
dialogue,Rachel,Really?
dialogue,Ross,"Yeah! I don’t know. I mean, last year Elizabeth now-now this kid. What-what-what-what is it?! Am I giving out some kind of…sexy professor vibe? (Rachel and Joey both look at him.)"
dialogue,Rachel,Not right now.
dialogue,Ross,It-it—The point is my natural charisma has made him fail his midterm.
dialogue,Rachel,"Oh, see now I feel bad for the kid! I had a crush on a teacher once and it was so hard! Y’know you—I couldn’t concentrate and I blushed every time he looked at me. I mean come on, you remember what’s it’s like to be 19 and in love."
dialogue,Ross,Yeah. I guess I can cut him some slack.
dialogue,Rachel,Yeah.
dialogue,Joey,How’d you get over that teacher?
dialogue,Rachel,I didn’t. I got under him.
dialogue,Joey,(To Ross) Problem solved.
heading,,"[Scene: Central Perk, Phoebe is saying good-bye to her boyfriend Jake at the door to Central Perk.]"
dialogue,Jake,Bye Phoebe.
dialogue,Phoebe,Okay bye. (They kiss.)
dialogue,Jake,All right. Bye. (Backs out the door.)
dialogue,Phoebe,Bye! (Phoebe goes over and joins Monica on the couch.) We said good-bye at the door so as not to flaunt our new love.
dialogue,Monica,"Phoebe, it’s okay. You don’t have to tip toe around me. I-I’ve been thinking about it and umm, y’know what? I’m okay about not having that new relationship feeling…"
dialogue,Jake,(yelling through the window to Phoebe) I miss you already!!
dialogue,Phoebe,(yelling back) I miss you too!!!! (He walks away.)
dialogue,Monica,"See? That’s what I mean. I mean that , that’s great! But I wouldn’t trade in what I have for that. I mean I’m gonna be with Chandler for the rest of my life, and that’s what makes me happy. (Chandler approaches.) Hey sweetie, come here! Come sit down. Hey Phoebe and I were just talking about how our relationship is deep and meaningful. It really is don’t you think?"
dialogue,Chandler,Oh totally! (Holds up his finger.) Pull my finger.
