script_element,character,text
heading,,"[Scene: Central Perk, the gang is there, Phoebe is returning from the bathroom.]"
dialogue,Phoebe,(angrily) That’s like the tenth time I’ve peed since I’ve been here!
dialogue,Monica,That’s also like the tenth time you told us.
dialogue,Phoebe,"Yeah, oh I’m sorry, it must be really hard to hear! I tell ya, it’s a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! I’m so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, ‘cause—Oh! I’m pregnant!"
dialogue,Ross,"Pheebs, did…you want a cookie?"
dialogue,Phoebe,(starting to cry) Thank you so much.
dialogue,Rachel,"So uh, Pheebs, honey, how are those mood swings coming?"
dialogue,Phoebe,I haven’t really had any yet.
action,,"(Monica, Joey, and Chandler all shake their heads.)"
action,,Opening Credits
heading,,"[Scene: Chandler and Joey's, Joey and Chandler are there as Ross enters.]"
dialogue,Ross,Hey guys!
dialogue,Chandler,Hey.
dialogue,Joey,Hey!
dialogue,Ross,"All right, here’s the ring. (Shows Chandler the wedding ring he plans on giving Emily)"
dialogue,Chandler,"(shocked) Yes! Yes! A thousand times, yes!"
dialogue,Ross,"So uh, any ideas for the bachelor party yet?"
dialogue,Joey,"Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, don’t you have to decide who your best man is gonna be?"
dialogue,Chandler,"Oh, it’s awkward. It’s awkward. It’s awkward."
dialogue,Ross,I sort’ve already asked Chandler.
dialogue,Joey,What?! He got to do it at your first wedding!
dialogue,Ross,"Joey, I figured you’d understand. I mean, I-I’ve known him a lot longer."
dialogue,Joey,"Come on Ross! Look, I-I don’t have any brothers; I’ll never get to be a best man!"
dialogue,Chandler,You can be the best man when I get married.
dialogue,Joey,(pause) I’ll never get to be a best man!
dialogue,Ross,"(to Chandler) Wait-wait, so, you get to be my best man twice and I never get to be yours at all?"
dialogue,Chandler,"Oh no-no-no, you—yeah, of course you get to be my best man."
dialogue,Joey,(impatiently tapping Chandler on the shoulder) What about me?! You-you just said I could!
dialogue,Chandler,"I’m not even getting married! Okay, this is a question for science fiction writers!"
dialogue,Joey,I can’t believe you’re not picking me.
dialogue,Ross,"Hey, how can it not be me?!HeyHey!"
dialogue,Chandler,I’m not even… I’m not even…
dialogue,Ross,"Fine, y’know what, that’s it. From now on, Joey, I want you to be my best man."
dialogue,Joey,Yes! (to Chandler) Shame about you man.
heading,,"[Scene: Monica and Rachel's, Monica, Rachel, and Phoebe are eating breakfast.]"
dialogue,Phoebe,(to her babies) Stop it!
dialogue,Monica,What?
dialogue,Phoebe,One of the babies is kicking.
dialogue,Monica,I thought that was a good thing.
dialogue,Phoebe,"It’s not kicking me, it’s kicking one of the other babies. Oh (looks down her dress)! Don’t make me come in there!"
dialogue,Joey,(entering) Hey!
dialogue,Monica,Hey!
dialogue,Joey,Do you guys have like a big bowl I can borrow?
dialogue,Monica,"Yeah, there’s one right under the cabinet."
dialogue,Joey,(grabs it) Thanks.
dialogue,Monica,Why do you need it?
dialogue,Joey,"Oh, we’re having a big party tomorrow night. Later! (Starts for the door.)"
dialogue,Rachel,"Whoa! Hey-hey, you planning on inviting us?"
dialogue,Joey,"Nooo, later. (Walks out the door.)"
dialogue,Phoebe,"Hey!! Get your ass back here, Tribbiani!! (Joey walks back in, scared.)"
dialogue,Rachel,Hormones!
dialogue,Monica,"What Phoebe meant to say was umm, how come you’re having a party and we’re not invited?"
dialogue,Joey,"Oh, it’s Ross’s bachelor party."
dialogue,Monica,Sooo?
dialogue,Joey,Are you bachelors?
dialogue,Monica,Nooo!
dialogue,Joey,Are you strippers?
dialogue,Rachel,Nooo!
dialogue,Joey,Then you’re not invited. (Starts for the door again.)
dialogue,Rachel,All right fine! You’re not invited to the party we’re gonna have either.
dialogue,Joey,"Oh-whoa, what party?"
dialogue,Rachel,Well umm…
dialogue,Monica,The baby shower for Phoebe!
