script_element,character,text
heading,,"[Scene: Central Perk, Chandler, Phoebe, Rachel and Monica are there. Ross walks in with a magazine in his hand.]"
dialogue,Ross,"Hey, you’re not going to believe this. I made up a joke and sent it in to Playboy . They printed it!"
dialogue,Phoebe,I didn’t know Playboy prints jokes.
dialogue,Ross,"Yeah, they print jokes, interviews, hard-hitting journalism. It’s not just about the pictures."
dialogue,Monica,"That didn’t work on mom, it’s not going to work on us."
dialogue,Ross,"(showing them the page) Here, check it out. It’s the first one, too."
action,,"(They all laugh indifferently, except Chandler, who’s a little angry.)"
dialogue,Chandler,That is funny. It was also funny when I made it up.
dialogue,Ross,What?
dialogue,Chandler,I made that joke up.
dialogue,Ross,"Uh, oh-oh, no you didn’t. I did."
dialogue,Chandler,"Yes, I did. I told it to Dan at work, and he said it was the funniest joke he’d ever heard."
dialogue,Ross,"Hey, tell Dan, ‘Thanks.’"
action,,(Rachel is looking at the magazine and laughing.)
dialogue,Ross,What?
dialogue,Rachel,"I’m sorry, I was just reading the joke below it. Man, that one is funny. (Ross grabs the magazine away from her.)"
dialogue,Chandler,"Monica, you remember me telling you that joke, right?"
dialogue,Monica,No.
dialogue,Chandler,Seriously?
dialogue,Monica,"Well, you tell a lot of jokes!"
dialogue,Ross,"Look, Chandler, it’s my joke. But, hey, if it makes you feel any better they don’t print the name, so it doesn’t really matter who gets credit, right?"
dialogue,Chandler,"Yeah, I guess."
dialogue,Joey,(entering) Hey guys.
dialogue,Chandler,"(jumping up from his chair) Hey, Joey, Playboy printed my joke."
dialogue,Ross,"No, it’s my joke, it’s mine. You can call them, they’ll tell you."
dialogue,Chandler,It’s my joke.
dialogue,Ross,It’s my joke.
dialogue,Joey,"Whoa-whoa-whoa. Jokes? You guys know they have naked chicks in there, right?"
action,,Opening Credits
heading,,"[Scene: Joey’s apartment, Joey is sitting at the counter as Chandler enters.]"
dialogue,Chandler,"Dude, you have got to turn on Behind the Music . The band Heart is having a really tough time, and I think they may break up."
dialogue,Joey,Let’s go watch it at your place.
dialogue,Chandler,"Nah, Monica’s watching some cooking show. Come on, I don’t want to miss when they were skinny."
dialogue,Joey,"Chandler, Chandler, y’know what we should do? You and I should go out and get some new sunglasses."
dialogue,Chandler,"What? No, I want to watch this. (He turns on the television and the screen is completely covered in snow). Did your cable go out?"
dialogue,Joey,"No, that’s VH-1 . I gotta tell you, the music these kids listen to today . . . It’s like a lotta noise to me. I don’t know…"
dialogue,Chandler,"Joey, why is your cable out?"
dialogue,Joey,"I uh, oh! Because, uh, I haven’t really paid the bill"
dialogue,Chandler,"If you need money, will you please-please just let me loan you some money?"
