script_element,character,text
heading,,"[Scene: Joey and Rachel’s, Joey is at the counter eating a bowl of Frosted Flakes .]"
dialogue,Joey,"(thinking) All right . It’s a new day. All that stuff about Rachel, you don’t feel that now . It was crazy ! You’re fine . You’re better than fine ! You are, as your friend Tony would say, Grrrreat ! Everything’s normal ! She’s just your friend Rachel ! Your friend Rachel . Your friend ! Rachel ."
dialogue,Rachel,"(coming from her room) Hi, sweetie."
dialogue,Joey,"(thinking) Hey, it’s your girlfriend, Rachel !"
action,,Opening Credits
heading,,"[Scene: Monica and Chandler’s, Chandler is sitting on the couch watching TV as Monica comes out of the bathroom.]"
dialogue,Monica,(airily) Hi.
dialogue,Chandler,"Are you, are you high?"
dialogue,Monica,I just had the most amazing bath.
dialogue,Chandler,Really? I don’t like baths.
dialogue,Monica,"Wait, you like them with me."
dialogue,Chandler,"Honey, it’s not the bath I enjoy, it’s the wet, naked lady."
dialogue,Monica,"Oh, baths are so relaxing!"
dialogue,Chandler,Really? What do you do? You just sit in there stewing in your own filth.
dialogue,Monica,"How dirty do you think I am? I’m telling you, if you had some candles and some bubbles and some music, you would love it! It would take all of your stress away."
dialogue,Chandler,"Honey, it’s 2:00 on a Wednesday and I’m watching Road Rules , how stressed do you think I am?"
dialogue,Joey,"(entering) Hey, Chandler, you got a minute? I-I really need to talk to you."
dialogue,Chandler,"Oh! Uh, yeah! Is this a cold pizza talk or a leftover meatloaf talk?"
dialogue,Joey,"Well, neither."
dialogue,Chandler,"Oh my God, what’s up?!"
dialogue,Joey,"I don’t know. It’s-it’s just…lately, I’ve been feeling… Okay, here’s what it is… (Pause) You know what? I feel a lot better, thanks! (Starts to leave)"
dialogue,Chandler,"Oh no-no, no you don’t, just come back."
dialogue,Joey,"All right. Okay. You and Monica, friends for a long time, and sure there are rules, but then you went to London. Oh, no, but that’s different. I mean, there are rules there, too! You know what I mean?"
dialogue,Chandler,Do you?
dialogue,Joey,"It was different for you guys! I mean, I mean, you were both in the same place, right?"
dialogue,Chandler,In London?
dialogue,Joey,Yeah.
dialogue,Chandler,"Yes. When Monica and I were in London, we were both in London."
dialogue,Joey,"You know what? This is a bad idea. Forget it. Forget it, and listen, do me a favor, this conversation was between you and me."
dialogue,Chandler,If that.
heading,,"[Scene: Central Perk, Phoebe and Rachel are sitting on the couch. Ross sits down.]"
dialogue,Rachel,"Hi! Oh, Ross, don’t forget, we have that doctor’s appointment tomorrow!"
