script_element,character,text
heading,,[Scene: Monica's apartment]
dialogue,Joey,"(enters the room) Hey, you guys, what are you doing tomorrow night?"
dialogue,Chandler,"(browsing through a diary) Well, let me see... I-I believe I'm... yes, falling asleep in front of the TV."
dialogue,Joey,"Look, my agent hooked me up with six tickets to a great play."
dialogue,Chandler,I could fall asleep at a play.
dialogue,Phoebe,What is it?
dialogue,Joey,"It's a one-woman play called ""Why don't you like me: a bitter woman's journey through life""."
dialogue,Monica,It sounds interesting!
dialogue,Ross,"Yeah, it does sound interesting, I mean, to listen to a woman complain for two hours, I don't think it gets bett... (Ross starts snoring, faking to fall asleep)"
dialogue,Phoebe,"I know, I know, we can drive, we can vote, we can work, what more do these broads want?"
dialogue,Joey,"You guys are gonna have a great time, I promise!"
dialogue,Ross,What? How come that you don't have to go!
dialogue,Joey,"I wish I could but I just found out that I have to be at work really early the next day, so I can't go, but, you know, take the extra ticket and invite whoever you want."
dialogue,Chandler,"(browsing through a diary) Uh, let's see, who do I hate?"
dialogue,Rachel,"(gets up from the sofa and moves to the kitchen but Joey blocks her way) Oh, sorry... Oops, sorry."
dialogue,Joey,"(lifts Rachel up and moves her behind him so she can walk on) Hey, here you go."
dialogue,Rachel,"Ooh... oooh... (pause) (Rachel is all bah-jiggity about Joey) oh, ah... (pause) (to Monica) Can I ask you a question?"
dialogue,Monica,Yeah.
dialogue,Rachel,Do you think it's possible for two friends to fool around and... and not have it be a big deal?
dialogue,Monica,"No, I don't think it ever works. Why?"
dialogue,Rachel,No reason.
dialogue,Monica,"No, no, Rachel?"
dialogue,Rachel,Yeah
dialogue,Monica,Who do you wanna fool around with?
dialogue,Rachel,"(with high pitched voice) Nobody, forget it!"
action,,"(Monica points at Joey, Rachel turns and sees him)"
dialogue,Rachel,(giggling and whispering) Maybe.
dialogue,Monica,(whispering) You can't!
dialogue,Rachel,"(whispering) Why? (Monica gesticulates mumbling something that starts with ""because"") Seriously I did not understand a word that you said."
dialogue,Monica,In the hall.
heading,,[Scene: In the hall]
dialogue,Monica,You wanna fool around with Joey?
dialogue,Rachel,"Yeah! You know, ever since I had that dream about him, and can't get it out of my head! And what's the big deal, people do it all the time!"
dialogue,Monica,Who? Who do you know that are friends that just fool around?
dialogue,Rachel,"Ok, off the top of my head... Don and Janet."
dialogue,Monica,"Who, who are they?"
dialogue,Rachel,I know them from work.
dialogue,Monica,Both of them?
dialogue,Rachel,"No, one of them..."
dialogue,Monica,Which one?
dialogue,Rachel,"I don't know, what were the names I just said?"
dialogue,Monica,"Rachel, things can get incredibly complicated."
dialogue,Rachel,"All right, all right, you're right , I won't do anything with Joey, I just thought that we (Joey enters the hall) Ok so that would be two cups of tarragon, one pound of baking soda and one red onion? (Joey enters his apartment)"
dialogue,Monica,What the hell are you cooking!
action,,Opening Credits
heading,,"[Scene: Central Perk, Ross enters]"
dialogue,Ross,Hey!
dialogue,Monica,Hey!
dialogue,Chandler,Hey!
dialogue,Ross,"Hey, you guys won't believe what I have to do for work today."
dialogue,Chandler,"Yes, but, Ross you chose a career of talking about dinosaurs."
dialogue,Ross,"(covering with his hand Chandler's face, like pretending he's not there) (to Monica) There're these two professors who are joining my department and I have to meet them here and show them around campus."
dialogue,Monica,What's so bad about that?
dialogue,Ross,It's I just know they're gonna be a couple of windbags wearing tweed jackets with suede elbow patches.
dialogue,Monica,(fingering her elbow): Ross?
dialogue,Ross,"(looking his elbow, where there's a patch) These aren't suede."
action,,(a woman walks in)
dialogue,Charlie,"(to Gunther) Excuse me, I'm looking for someone. You don't, by any chance, know a Ross Geller?"
dialogue,Gunther,No.
dialogue,Ross,"Hi, hi, I'm Ross Geller."
