script_element,character,text
heading,,"[Scene: The Wedding Hall, Monica and Chandler have just said ""I do,"" and the photographer is taking the required pictures. First of Monica, Chandler, Ross and Joey.]"
dialogue,Photographer,Great. (Takes a picture.) Great! Just give me a sec to change film.
dialogue,Monica,Okay.
dialogue,Ross,"(To Monica) Okay, I know I’m not supposed to know, but I do. And I’m so excited for you!"
dialogue,Joey,What? What’s going on?
dialogue,Ross,Monica’s pregnant!
dialogue,Joey,Oh my God! Is that why you guys had to get married?!
dialogue,Monica,Guys! I’m not pregnant.
dialogue,Joey,Ah. (To Chandler) Slow swimmers? (Chandler looks at him.)
dialogue,Ross,What?! What do you mean? You-you-you’re not pregnant?
dialogue,Monica,You didn’t tell anybody I was did you?!
dialogue,Ross,No! (Pause) I’ll be right back. (Exits.)
dialogue,Photographer,Now why don’t we get a shot of just Monica and the bloody soldier.
dialogue,Monica,"(To Joey) Oh, about that. Joey, you have to change before the party."
dialogue,Joey,I can’t! I-I don’t have any other clothes here.
dialogue,Monica,Find some! Please! Anything that doesn’t say I-I died tragically in France. (Joey leaves to find clothes.)
dialogue,Photographer,Well then why don’t we see the bride and the groom and the bridemaids.
dialogue,Phoebe,"Okay. (Phoebe and Rachel join Monica and Chandler on the altar.) Hey Mon, why did you tell the guys you weren’t pregnant?"
dialogue,Monica,Because I’m not.
dialogue,Phoebe,"We found your test in the trash, if you’re not pregnant—(She sees Rachel shaking her head)—It’s because I am."
action,,"(Flash, the photographer takes a picture of Monica and Chandler’s stunned faces.)"
dialogue,Chandler,What?! What are you talking about?
dialogue,Monica,What are you talking about?
dialogue,Phoebe,"Yes, I…I am with child. (Flash) And I didn’t want to say anything because it’s your day; I didn’t want to steal your thunder."
dialogue,Monica,Wait a minute! So you told people I was pregnant?! (Flash) Does this look like a conversation that I want to remember?!
dialogue,Chandler,Who’s the father?
dialogue,Monica,Yeah!
dialogue,Phoebe,I can’t say.
dialogue,Monica,Why?!
dialogue,Chandler,Why not?
dialogue,Phoebe,I can’t say because he’s famous.
dialogue,Rachel,"Oh my God, who is it?! (Phoebe rolls her eyes.)"
dialogue,Monica,"Phoebe, come on, you have to tell us."
dialogue,Phoebe,"Okay, okay. It’s James Brolin. James Brolin is the father of my baby."
dialogue,Chandler,As in Barbara Streisand’s husband James Brolin?
dialogue,Phoebe,What?! Well he never said that to me!
action,,Opening Credits
heading,,"[Scene: The Wedding Hall, continued from earlier.]"
dialogue,Photographer,Why don’t we have Monica step away and we’ll get Chandler and the bridemaids.
dialogue,Phoebe,How about just the bridemaids?
dialogue,Chandler,Y’know I am the groom right? I was told it was kinda big deal.
dialogue,Phoebe,It is.
dialogue,Rachel,For you. (Chandler leaves.)
dialogue,Phoebe,Oh my God!
dialogue,Rachel,"Oh, thank you for doing that. I just can’t deal with this just quite yet."
dialogue,Phoebe,So instead you told me Monica was pregnant.
