script_element,character,text
heading,,"[Scene: Barbados, Monica and Chandler's Room. They both enter from Ross's room. Monica still has her big, frizzy hair.]"
dialogue,Monica,"Oh, the way you crushed Mike at ping pong was such a turn-on.You wanna...? (plays with her finger on Chandlers chest)"
dialogue,Chandler,"You know, I'd love to, but I'm a little tired."
dialogue,Monica,I'll put a pillowcase over my head.
dialogue,Chandler,You're on!
action,,"(they start to get ready, but then Phoebe enters through the door from Ross's room)"
dialogue,Phoebe,Hey!
dialogue,Monica,What's up?
dialogue,Phoebe,"Well, okay, Mike's taking a shower, which by the way there's no law against. And then we're gonna grab some food, so if you want..."
action,,"(there's a door slamming in Ross's room, and some indistinct murmuring)"
dialogue,Ross,... finally...
dialogue,Phoebe,Is that Ross?
dialogue,Monica,"Yeah, you can hear everything through these stupid walls."
dialogue,Phoebe,Sounds like he's with someone.
dialogue,Chandler,"He could be alone. This morning I heard him do push-ups, and then talk to his triceps."
dialogue,Monica,"Wait a minute, I think Phoebe's right. You know I hear someone else in there with him."
action,,(they all put their ear against the wall to be able to hear what's being said. We move to Ross's room where he and Charlie are kissing.)
dialogue,Charlie,Ooh... Dr. Geller!
dialogue,Ross,"God, you're amazing... I didn't even have to ask you to call me that."
dialogue,Monica,"Oh my God, that's Charlie!"
dialogue,Chandler,She's cheating on Joey with Ross!
dialogue,Phoebe,Oh that tart... floozy... giant...
dialogue,Monica,I'm not sure about this.
dialogue,Phoebe,"Yeah, you're right. This is none of our business."
dialogue,Monica,No I'm not sure that it's the best way to hear everything. Someone get me a glass!
dialogue,Phoebe,"Oh, I'm not gonna do this, okay? I'm not gonna eavesdrop on my friend."
dialogue,Rachel,(through wall) Ooh... I love Barbados!
action,,"(Phoebe starts to listen at the other wall, where Rachel's room is. There, Joey and Rachel are kissing.)"
dialogue,Joey,Ooh... I can't believe I'm kissing you. I'm kissing Rachel!
dialogue,Rachel,"I know, I'm her!"
action,,"(they start to kiss again, and Phoebe turns to Chandler and Monica)"
dialogue,Phoebe,(whispering) Rachel and Joey! It's Rachel and Joey!!!
dialogue,Monica,What?
dialogue,Phoebe,Get over here!
action,,(Chandler and Monica take a sprint to the other wall)
dialogue,Rachel,ooh...
dialogue,Chandler,Wow!
dialogue,Monica,"(in her Monica-excited-way... TOO LOUD!) Oh my God, I love how thin these walls are!"
action,,"(In the rooms next door, Joey, Rachel, Ross and Charlie stop kissing and try to understand what the yelling was about. After a while they continue kissing. We're back in Chandler and Monica's room. Monica has some of her own hair stuffed in her mouth by Chandler.)"
dialogue,Monica,(muffled) Thank you.
action,,Opening Credits
action,,(Rachel and Joey's)
dialogue,Rachel,"Hey, you know, before you said that nothing could happen between us? What changed?"
dialogue,Joey,"Well, I only said that because of Ross, you know. Then I saw him kissing Charlie..."
dialogue,Rachel,"What? Ross and Charlie? (Joey nods) Wow! She's really making her way through the group, huh? Ah, who am I to talk?"
action,,(Chandler and Monica's)
dialogue,Monica,I can't believe this. Rachel and Joey?
dialogue,Chandler,How about the dinosaur twins in the other room? No-one is manning that wall!
dialogue,Monica,I'm on it!
dialogue,Chandler,Anything?
dialogue,Monica,I think I hear curtains closing...
dialogue,Phoebe,We've got shoes being kicked off over here.
dialogue,Monica,"Bedsprings, unmistakable!"
dialogue,Chandler,You do realise that's your brother?
dialogue,Monica,"Not until you said it. Somebody switch! (Chandler makes a clicking sound with his fingers and Phoebe runs to the other wall. Monica returns to Chandlers wall.) Wait a minute... Ross and Charlie, Joey and Rachel, Phoebe and Mike! We're the only people leaving with the same person we came with."
dialogue,Chandler,That's not true. I came with Monica and I'm leaving with Weird Al.
dialogue,Monica,"Okay, I've had it with the hair jokes. Tomorrow morning, before we leave, I'm going to the salon."
dialogue,Chandler,Okay Buckwheat!
dialogue,Phoebe,"You gotta hear this, it's great... It's like free porn! (Chandler eagerly rushes over)"
action,,(Ross and Charlie's)
dialogue,Ross,Weh...*sigh*
dialogue,Charlie,uhm... Is everything okay?
dialogue,Ross,"Yeah, It's just... I don't think I can do this..."
dialogue,Charlie,"Ooh... Is it because of what might be on the bedspread, because I saw that news report too, with the infra red and the ... I could just..."
dialogue,Ross,"No, NO! (they're moving to the side of the bed, where they sit down) Look, I need to talk to Joey. I mean, you guys just broke up. Before anything more happens between us, I need to know he's okay with it."
dialogue,Charlie,I uhm... I completely understand.
dialogue,Ross,"Alright, I'm gonna go find them... (twitches a bit, looks down) I just need a... need a before I can... you know. (gestures standing up... they sit and wait for a while) Grandma... grandma... grandma... (he tries to concentrate...) Okay, I see you later."
dialogue,Charlie,Okay...
action,,"(Chandler and Monica's, all three of them are listening at the wall to Ross and Charlie's)"
dialogue,Phoebe,That's the door. He's gone...
dialogue,Chandler,And she's... turning on the TV... and watching... Miss Congeniality!
dialogue,Monica,"Honey, if you know it through a wall, you know it too well!"
action,,"(They are still listening at the wall, when Ross enters their room)"
dialogue,Ross,"Hey, what are you guys doing?"
dialogue,Phoebe,"Oh, we're just... we're sad to go so we're just saying goodbye to the hotel. (hugs the wall) I love you... Paradise Hotel, Golf resort and Spa... (she walks away from the wall)"
dialogue,Monica,"(also hugs the wall) Yeah, we had a great time, thank you! (walks to Phoebe)"
dialogue,Chandler,(caresses the wall with his finger) Bye!
dialogue,Ross,"Okay, uhm... Hey, you guys seen Joey anywhere?"
dialogue,Chandler,He's probably in his room with his current girlfriend Charlie. That's the situation as we know it... (walks to Phoebe and Monica)
dialogue,Ross,"Well, if you see him could you please tell him I'm looking for him?"
dialogue,Chandler,You got it!
dialogue,Ross,Thanks! (walks out of the room and starts hugging the wall) Thank you! (closes the door)
dialogue,Monica,"Other wall, people! Other wall!"
action,,"(they rush to the wall to Rachel and Joey's, and we move to that room)"
dialogue,Ross,"(knocks on door) Rach, you there? (Joey and Rachel both get up from the bed)"
dialogue,Joey,"Oh my God, it's Ross. What are we gonna do?"
dialogue,Rachel,"Oh, ju-ju-just stay calm. Just be calm. For all he knows we're just hanging out together. Right? Just be nonchalant. (Joey like stands at attention with his chest forward and his hands on his sides, looking up at the ceiling with his lips pouted.) That's not nonchalant!"
dialogue,Joey,No idea what it means.
dialogue,Rachel,"Oh... okay, just hide!"
dialogue,Ross,(knocks) Rach?
dialogue,Rachel,"Coming! Try under the bed, try under the bed!"
action,,"(When Rachel starts to look under the bed if Joey would fit under there, Chandler opens the door inbetween the rooms, grabs Joey by his shirt and drags him to his room, and closes the door again)"
dialogue,Rachel,There's no room under the bed. (looks around because she can't find Joey anymore)
dialogue,Ross,Is everything okay?
dialogue,Rachel,"Yeah... (still looking to see where Joey went, and opens the door)"
dialogue,Ross,Hey.
dialogue,Rachel,Hi...
dialogue,Ross,You know where Joey is?
dialogue,Rachel,...I really don't... (looks around again)
dialogue,Ross,Can I talk to you for a minute?
dialogue,Rachel,"Yeah, sure... (looks outside into the corridor if Joey is there)"
action,,"(Monica and Chandler's room. Phoebe, Monica and Chandler have their ears pressed against the wall, and Joey looks at them)"
dialogue,Joey,I don't believe this... Have you guys been...
dialogue,Phoebe,Shhh... This is the listening side of the wall.
action,,"(Now Joey also wants to listen, and wants to press his ears against the door, which has a big mirror on it, he hesitates seeing himself in the mirror, but still puts his ear against it. We move again to Rachel's room.)"
dialogue,Ross,"And then she told me that she and Joey had broken up, and that part of the reason was that she had feelings for me."
dialogue,Rachel,(clearly not listening and still trying to find out where Joey went) Uh-huh... right... yeah...
dialogue,Ross,And you know I wanted to ask Charlie out since the day I met her.
dialogue,Rachel,"(still searching) Oh, I know... I know it's been really hard for you."
dialogue,Ross,"Anyway, one thing lead to another, and... oh... before you know it, we were kissing. I mean, how angry do you think Joey is gonna be?"
dialogue,Rachel,"(now looking up at the ceiling) That is hard to say, Ross. That is hard to say."
dialogue,Ross,"You know, I gotta go find him. He's gotta be here someplace."
dialogue,Rachel,You would think!
action,,(Ross leaves the room)
dialogue,Rachel,Joey!
dialogue,Joey,Is he gone?
dialogue,Rachel,(still can't find him) How are you doing this?
action,,"(Joey now enters the room through the door, Monica, Chandler and Phoebe are following him.)"
dialogue,Joey,Pssst...
dialogue,Rachel,How... wha... Hey! What are you... What is this? Have you guys been listening this entire time?
dialogue,"Monica, Chandler and Phoebe",YE-AH!
dialogue,Phoebe,"Now, what is this?"
dialogue,Rachel,"Ah, what is this? Well, lets see, we kissed for ten minutes and now we're talking to our friends about it, so I guess this is sixth grade!"
dialogue,Phoebe,Oh no... Have you thought about it how complicated this could get? What about Ross?
dialogue,Joey,"Well, he's with Charlie now."
dialogue,Monica,"Yeah, but he wants to talk to you before anything really happens with her. And as his friend, I mean, don't you think he deserves the same from you?"
dialogue,Joey,"(long pause and he twitches a bit) You're a pain in my ass, Geller!"
dialogue,Rachel,"All right, look you guys... Look, we appreciate all the advice, but this is between Joey and me and I think we can handle it..."
dialogue,Chandler,"Okay, well we'll go back in there, but will you do one thing for us? The people that care about you?"
dialogue,Rachel,Sure...
dialogue,Chandler,Enunciate!
dialogue,Rachel,Get out!
action,,(They leave and Rachel locks the door.)
dialogue,Rachel,Are they right?
dialogue,Joey,"Probably, yeah... I mean, maybe we should... hold off until we talk to Ross."
dialogue,Rachel,"Yeah... Yeah , we can wait, we don't have to do anything tonight ."
dialogue,Joey,"Yeah, I think that'd be best... So, so I'm gonna... I'm gonna take off..."
dialogue,Rachel,(Joey walks to the door) Although...
dialogue,Joey,(turns around very fast) I like although!
dialogue,Rachel,"I mean, you know... Ross and I haven't dated in like... six years..."
dialogue,Joey,Six years? Wow... It's almost as long as highschool...
dialogue,Rachel,"Plus, you know, he is with Charlie now."
dialogue,Joey,Absolutely! He's not thinking about you .
dialogue,Rachel,No...
dialogue,Joey,I'm thinking about you...
dialogue,Rachel,Yeah...
dialogue,Joey,Let's forget about Ross...
dialogue,Rachel,Forgotten.
action,,"(They want to kiss, but just before their lips touch, Rachel pulls back quickly, gasping)"
dialogue,Joey,What's wrong?
dialogue,Rachel,Nothing...
dialogue,"Joey's voice, but she sees Ross",Seriously... What is it?
dialogue,Rachel,"Nothing... It's really... It's nothing... Come here, come here..."
action,,"(again, just before their lips touch, she pulls back, gasping)"
dialogue,Joey's voice/Ross,What's wrong?
dialogue,Rachel,"Sorry, I just uhm... I can't seem to get Ross out of my head..."
dialogue,Joey,"Well, maybe I can help. (he grabs her head passionately, closes his eyes and kisses... Ross in Rachel's dress! He realises it too late, and when he does, pushes Ross's/Rachel's head away)"
dialogue,Rachel/Ross,"Ooh, your lips are so soft... Do that again... (and she/he moves in for another kiss. Joey, pushes her head away again...)"
dialogue,Joey,Yeah... we really need to talk to Ross...
dialogue,Both,Yeah
action,,Commercial Break
heading,,[Scene: Chandler and Monica's room. Chandler is packing when Ross knocks on the door and enters...]
dialogue,Ross,Hey!
dialogue,Chandler,Hey!
dialogue,Ross,You guys ready to go?
dialogue,Chandler,"Not quite. Monica's still at the salon, and I'm just finishing packing."
dialogue,Ross,Dude! You're not taking your Bible?
dialogue,Chandler,"You're not supposed to take that. Besides, it's a New Testament, what are you gonna do with it?"
dialogue,Ross,Learn about Jesus...
action,,"(Charlie now also enters the room, Chandler walks to the bathroom)"
dialogue,Ross,Hey!
dialogue,Charlie,"So, did you talk to Joey?"
dialogue,Ross,"Uh, no... no. I couldn't find him. I'm just gonna talk to him on the plane."
dialogue,Charlie,"Yeah, sounds like a good idea... Dr. Geller!"
dialogue,Ross,Stop it!
dialogue,Charlie,PHD
dialogue,Ross,You're filthy!
action,,(Phoebe enters)
dialogue,Phoebe,"Hey, have you guys seen Monica?"
dialogue,Ross,"Uh, actually I think she went to the salon."
dialogue,Phoebe,"Oh yeah, oh, she went to the salon alright..."
action,,"(Monica enters, with her hair braided and little shells at the end)"
dialogue,Monica,Check it out!
dialogue,Phoebe,Who's day just got better? CHANDLER!
action,,(Chandler enters from the bathroom)
dialogue,Chandler,Hey!... aaaaaahhhh!
dialogue,Monica,What do you think?
dialogue,Chandler,I think.... I think I can see your scalp.
dialogue,Monica,Don't you just love it?
dialogue,Ross,Ye... Yeah... Yeah... You got shellfish in your head.
dialogue,Charlie,It's so... something... You go girlfriend!
dialogue,Ross,"You've never said that in your life, have you?"
dialogue,Charlie,Not once.
dialogue,Ross,I thought so.
dialogue,Monica,And listen to this... (shakes her body so the shells tingle)
dialogue,Chandler,What d'ya know... It's a treat for the eyes and the ears.
heading,,[Scene: Boarding the plane.]
dialogue,Joey,"Whoo, whoo. Wow, it's uhm... kinda weird that I'm sitting next to Charlie after we broke up."
dialogue,Chandler,"Yeah, it's almost if Air Barbados doesn't care about your social life."
dialogue,Joey,"Look, does someone mind switching to sit with Charlie?"
dialogue,Ross,"Oh, I uh, I mean, I... dude, I spent the whole conference with Charlie."
dialogue,Joey,I understand...
dialogue,Ross,"No, I'll do it. (he quickly grabs Joey's boarding pass and gives Joey his one.)"
dialogue,Chandler,Wish I could switch with someone. I really don't wanna sit with Allen Iverson over there.
action,,"(Switch to Phoebe and Mike, who are kissing)"
dialogue,Phoebe,"Uhm... You know, once we're in the air and the captain turns off the seatbelt sign... you feel free to roam about my cabin..."
dialogue,Mike,"You should be careful when checking your overhead bins, 'cause items may shift during..."
dialogue,Phoebe,Aaah... you're not good at this...
dialogue,Mike,"You don't have to go home tonight, do you?"
dialogue,Phoebe,"No, I think I can come over. It's Saturday, right?"
dialogue,Mike,Oh...
dialogue,Phoebe,What?
dialogue,Mike,Uhm... I can't do anything tonight.
dialogue,Phoebe,Why not?
dialogue,Mike,I have a date.
dialogue,Phoebe,You have a... You have a date? With who?
dialogue,Mike,"Oh, it's... my girlfriend."
dialogue,Phoebe,(lets go of his hand) You have... have a girlfriend?
dialogue,Mike,"Yeah... Well, when... you and I broke up I started seeing someone."
dialogue,Phoebe,For how long?
dialogue,Mike,Three months.
dialogue,Phoebe,"Three months? Okay... This is probably none of my business, but uhm, how long do you think you're gonna keep seeing her?"
dialogue,Mike,I'll tell her that it's over tonight at dinner. I promise.
dialogue,Phoebe,"Oh, okay... good. You do that. And then when you get home, maybe there'll be a special delivery package waiting for you."
dialogue,Mike,Maybe I'll sign for it. Tear it open. Pull out the packing material...
dialogue,Phoebe,"You know what, we're gonna have sex. Let's just leave it there."
action,,(cut to Charlie and Ross)
dialogue,Ross,"Right, I'm gonna go talk to Joey. I think this is the right time. He's always in a good mood after the flight attendant says ""duty free""."
dialogue,Charlie,Okay... Good luck.
action,,"(Ross gets up and gestures to Rachel, we cut to Joey and Rachel)"
dialogue,Rachel,Ross is coming over. I think now would be a really good time to talk to him.
dialogue,Joey,I guess so. I'm just... really nervous.
dialogue,Rachel,"Okay, well keep in mind that by the time you're done, they'll probably be serving dinner."
