script_element,character,text
heading,,"[Scene: Monica and Rachel's, Monica, Phoebe, Ross, Joey, and Rachel are there, Joey is demonstrating a card trick.]"
dialogue,Joey,"Okay, pick a card, any card. (Monica picks one) All right, now memorize it. Show to everybody. Got it?"
dialogue,Monica,Um-mm.
dialogue,Joey,"All right, give it back to me. (takes the card back, but he looks at the card before he puts it back in the deck, he holds the deck to his forehead, and thinks a little while) 5 of hearts."
action,,(Monica is sarcastically amazed.)
dialogue,Ross,Real magic does exist.
dialogue,Rachel,Wow.
dialogue,Monica,"Wow. Joey, (sarcastically) how do you do it?"
dialogue,Joey,"I can’t tell you that, no."
action,,(We hear some knocking coming from the ceiling.)
dialogue,Ross,"Ah, somebody’s at the door on the ceiling."
dialogue,Rachel,"Noo, that’s our unbelievably loud upstairs neighbor."
dialogue,Monica,"He took up the carpet, and now you can hear everything."
dialogue,Phoebe,"Why don’t you go up there and ask him to ‘step lightly, please?’"
dialogue,Monica,"I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him."
dialogue,Phoebe,"Ooh, that is silly. (gets up) I’ll go up there, I’ll tell him to keep it down."
dialogue,Monica,"All right, be my guest."
dialogue,Rachel,Good luck.
action,,(Phoebe exits)
dialogue,Joey,"All right, all right, all right, all right, all right, you really wanna know how I did it, I’ll show ya. When you handed me back the card, what you didn’t see was, I looked at it so fast that it was invisible to the naked eye. (picks up a card and quickly looks at it) I just did it. (does it again) I just did it, again. Here, I’ll slow it down so that you guys can see it. (looks and the card in slow motion)"
dialogue,All,"Oh, I got it."
action,,"(We hear Phoebe knock at the door upstairs, and the guy answer it.)"
dialogue,Phoebe,"(muffled through the floor) Yeah, look I was with my friend downstairs and we hear everything up here that you do, and I am sick and tired... (I tired but the rest is unintelligible)."
dialogue,Guy,"(muffled) Whoa, you are very beautiful."
dialogue,Phoebe,"(muffled) Oh, thank you."
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, continued from earlier.]"
dialogue,Chandler,"(entering) Hey, anybody got a length of rope about six feet long with a little nouse at the end?"
dialogue,Monica,"Honey, what’s the matter?"
dialogue,Chandler,I just saw Janice.
dialogue,All,Oh.
