script_element,character,text
heading,,"[Scene: Central Perk, everyone is there except Monica as Ross enters carrying a huge stack of newspapers.]"
dialogue,Ross,Hey you guys I got some bad news. (He sets the stack of papers down on the table.)
dialogue,Phoebe,"Well that’s no way to sell newspapers. Why don’t you try, ""Extra! Extra! Read all about it!"""
dialogue,Ross,"No, Monica’s restaurant got a horrible review in the Post. (They all gasp.) I didn’t want her to see it, so I ran around the neighborhood and bought all the copies I could find. (He hands the paper to Phoebe and they all read it.)"
dialogue,Joey,"Man, this is bad! And I’ve had my share of bad reviews. I still remember my first good one though. (Quoting) ""Everything else in this production of Our Town was simply terrible. Joey Tribbiani was abysmal."""
dialogue,Monica,(entering) Hey!
dialogue,Chandler,Hey.
dialogue,Monica,(seeing the stack of newspapers) Oh my God! Look at all the newspapers! It must be a good review! Is it great?!
dialogue,Ross,Umm…
dialogue,Monica,(reading) Oh dear God!
dialogue,Ross,"But the good news is, no one in a two-block radius will ever know."
dialogue,Monica,What about the rest of Manhattan?!
dialogue,Ross,"Yeah, they all know."
dialogue,Monica,"Oh my God, this is horrible!"
dialogue,Chandler,I’m so sorry.
dialogue,Monica,I’m so humiliated!
dialogue,Rachel,"Yeah but y’know what they say Mon, ""There’s no such thing as bad press."""
dialogue,Monica,"You don’t think that umm, (reading) ""The chef’s Mahi Mahi was awful awful,"" is bad press?"
dialogue,Rachel,I didn’t write it.
dialogue,Monica,Is he right? Am I really—Am I awful?
dialogue,All,No!
dialogue,Joey,"Yeah! Yeah Monica! You listen to me, okay? And I’m not just saying this because I’m your friend, I’m sayin’ it ‘cause it’s the truth. You’re food is abysmal!"
action,,Opening Credits
heading,,"[Scene: Ross and Rachel's, it’s late at night, Rachel is sitting on the couch in the dark wide-awake as Ross walks to the bathroom.]"
dialogue,Rachel,Ross!
dialogue,Ross,(startling him) What?! What?
dialogue,Rachel,I am freaking out!
dialogue,Ross,Are ya?
dialogue,Rachel,My due date is in one week!
dialogue,Ross,What are you doing up?
dialogue,Rachel,That is seven days!
dialogue,Ross,"Okay look, I had a lot of water before I went to bed. Can we do this after…"
dialogue,Rachel,"(interrupting him) No-no-no-no-no Ross! Please, come on we do not have any of the big stuff we need! We do not a changing table! We do not have a crib! We do not have a diaper service!"
dialogue,Ross,It’s funny you should mention diapers.
dialogue,Rachel,I’m serious.
dialogue,Ross,"Okay look, there’s nothing to worry about. We have plenty of time. There’s a great baby furniture store on west 10 th . Tomorrow, we will go there and we will get you everything that you need. Okay?"
dialogue,Rachel,Okay. Thank you. That’s great. Thank you. Wait-wait! Where on west 10 th ? Because there’s this really cute shoe store that has like this little…
dialogue,Ross,"(interrupting her) Okay. Okay. If uh, if you’re gonna do this, then I’m gonna do that. (Points to the bathroom.) So… (Starts for the bathroom.)"
dialogue,Rachel,"(stopping him) Oh, wait Ross! I’m sorry, one more thing!"
dialogue,Ross,(annoyed) Yeah!
dialogue,Rachel,"Umm, our situation. Y’know umm, what we mean to each other. And I mean we-we’re having this baby together, and we live together. Isn’t that, isn’t that weird?"
dialogue,Ross,(stunned) (thinks) Well uh…
dialogue,Rachel,I’m just kidding! You can go pee! (He does so in a hurry.)
heading,,"[Scene: Monica and Chandler's, Monica is cooking as Chandler looks on."
dialogue,Joey,"(entering) Hey uh Monica, I can’t remember. Did we say we were gonna meet here or at the movies?"
dialogue,Monica,"We said at the movies, but…"
dialogue,Joey,"Okay, I’ll see you there. (Starts to leave)"
dialogue,Monica,Joey! (He returns) Now that you’re here…
dialogue,Joey,"Sure, I can hang out ‘til I have to meet ya. (To Chandler) What uh—How come you’re not going?"
dialogue,Chandler,I have a job interview I have to get ready for.
dialogue,Joey,I thought you already have a job.
dialogue,Chandler,"And people say you don’t pay attention. No, this is a much better job. It’s vice-president of a company that does data reconfiguration and statistical factoring for other companies."
dialogue,Joey,Wow! How do you know how to do that?!
dialogue,Chandler,That’s what I do now.
dialogue,Monica,"Hey Joey, come taste this."
dialogue,Joey,What is it?
dialogue,Monica,Remember that guy that gave me a bad review? Well… (Feeds him a spoonful of what she’s cooking.) I’m getting my revenge!
dialogue,Joey,You cooked him?
dialogue,Monica,"No. He teaches a course on food criticism at the New School, so before we go to the movies I wanna go by there and make him try my bouillabaisse again. Oh, I cannot wait to read the front page of the Post tomorrow! ""Restaurant reviewer admits: I was wrong about Monica."""
dialogue,Chandler,"The front page? You really do live in your own little world, don’t ya?"
heading,,"[Scene: The Baby Furniture Store, Ross and Rachel are checking out.]"
dialogue,Cashier,"Do you uh, want these things delivered Mr. and Mrs. Geller?"
