script_element,character,text
heading,,"[Scene: The hallway, Ross is running up the stairs. Note: This show continues where the last one left off.]"
dialogue,Ross,"Chandler!!! Chandler!!! (He opens the door to the apartment but is stopped by the chain; Chandler and Monica quickly stop making out and try to get dressed.) Chandler, I saw what you were doing through the window! Chandler, I saw what you were doing to my sister! Now get out here!"
dialogue,Chandler,"(To Monica) Wow! Listen, we had a good run. What was it? Four? Five months? I mean, that's more than most people have in a lifetime! So, good-bye, take care, bye-bye then! (He kisses her and starts to climb out the balcony window.)"
dialogue,Monica,What are you doing?!
dialogue,Chandler,"Oh, I'm going on the lamb."
dialogue,Monica,"Come on Chandler, come on, I can handle Ross. (They go to the door. Ross is trying to stick his hand through and undo the chain; Monica pushes his hand back.) (To Ross) Hold on! (She opens the door.) Hey Ross. What's up bro?"
action,,(Ross spots Chandler and starts chasing him around the kitchen table. Chandler runs and hides behind Monica.)
dialogue,Ross,What the hell are doing?!!
dialogue,Rachel,"(running from the guy's apartment with Joey in tow) Hey, what's-what's going on?!"
dialogue,Chandler,"Well, I think, I think Ross knows about me and Monica."
dialogue,Joey,(panicking) Dude! He's right there!
dialogue,Ross,"(To Chandler) I thought you were my best friend, this is my sister! My best friend and my sister! I-I cannot believe this!"
dialogue,Chandler,"Look, we're not just messing around! I love her. Okay, I'm in love with her."
dialogue,Monica,"I'm so sorry that you had to find out this way. I'm sorry, but it's true, I love him too."
action,,(There's a brief pause.)
dialogue,Ross,"(happily) My best friend and my sister! I cannot believe this. (He hugs them both.) (To Joey and Rachel) You guys probably wanna get some hugs in too, huh? Big news!"
dialogue,Rachel,"Awww, no, it's okay, we've actually known for a while."
action,,(There's another pause as Ross gets angry again.)
dialogue,Ross,What? What? What?! You guys knew? (Joey and Rachel backup against the door.) You all knew and you didn't tell me?!!
dialogue,Rachel,"Well, Ross, we were worried about you. We didn't know how you were going to react."
action,,(Pause.)
dialogue,Ross,(happily again) You were worried about me? You didn't know how I was going to react? (He hugs them both.)
dialogue,Joey,"Okay, all right, whew! What do you say we all clear out of here and let these two lovebirds get back down to business? (Ross turns and glares at him.) Hey-hey-hey, I-I-I'm just talking here, he-he's the one doing your sister."
action,,Opening Credits
heading,,"[Scene: Central Perk, everyone is there.]"
dialogue,Ross,"Hey, you know what I just realized? If you guys ever have kids…"
dialogue,Chandler,(interrupting) Whoa-whoa-whoa! We're having kids?!
dialogue,Joey,(quickly) I call Godfather!
dialogue,Ross,You can't just call Godfather. Don't you think her brother should be Godfather?
dialogue,Joey,"Sure, if you cared enough to call it first."
dialogue,Monica,"Guys, you're a few steps ahead of us."
dialogue,Chandler,"Yeah, big zero gravity moon steps."
dialogue,Rachel,"Oh! Oh, I just thought of the greatest wedding gift to get you."
dialogue,Phoebe,"Ooh, I'll go in on that with you! I couldn't think of anything."
dialogue,Rachel,Okay.
action,,(A girl enters.)
dialogue,Joey,"(to her) Oh, hey Katie! Everyone, this is Katie."
dialogue,Katie,Hi!
dialogue,All,Hi!
dialogue,Joey,"So, are you ready to go?"
dialogue,Katie,"Yeah, I just gotta run to the bathroom."
dialogue,Joey,"Oh sure, right back there. (Points.)"
dialogue,Katie,"Hey, where are we going to lunch?"
dialogue,Joey,I was thinking Chinese food.
dialogue,Katie,"Ohh, I love Chinese! How did you know I love Chinese?! (She hits him repeatedly as she says that.)"
action,,(She heads to the bathroom and Joey sits back down.)
dialogue,Rachel,She is so cute! You could fit her right in your little pocket!
dialogue,Joey,"I don't know. I mean I like her a lot, and she's really nice, but…"
dialogue,Monica,But what?
dialogue,Joey,(shyly) She keeps punching me.
action,,(They all laugh.)
dialogue,Monica,"In that cute, little, sweet way she just did?"
dialogue,Joey,"Hey, it's a lot harder than it looks! Okay? (Quietly) She-she-she's hurting me."
dialogue,Monica,"I know what you need, you need a bodyguard. Hey Ross, what is Ben doing after preschool?"
dialogue,Chandler,"Hey listen, come on, Joey is having a problem! A little girl is beating him up."
dialogue,Rachel,"Aww, Joey, come here. (She takes his hand.) Look honey, I know this must be really, really difficult for you and I--Oh, I'm sorry. Am I hurting you?"
heading,,"[Scene: Ross's apartment, he's unpacking after moving in. There's a knock on the door and he answers it.]"
dialogue,Ross,(opens it to reveal Phoebe) Hey!
dialogue,Phoebe,Hey! I brought you some house warming gifts.
dialogue,Ross,Aww.
dialogue,Phoebe,"Yeah. Salt, so your life always has flavor."
dialogue,Ross,Huh.
dialogue,Phoebe,"Bread, so you never go hungry."
dialogue,Ross,Ohh.
dialogue,Phoebe,"And a scented candle for the bathroom, because well, y'know."
dialogue,Ross,Thanks. Thanks. And thanks again.
dialogue,Phoebe,Yeah!
action,,(The door across the hall opens and a guy walks into Ross's apartment.)
action,,Guy:
dialogue,Ross,Hi!
action,,Guy:
dialogue,Ross,Oh hi! Ross Geller. And this is my friend Phoebe.
dialogue,Steve,Oh hi Phoebe.
