script_element,character,text
heading,,[Scene: Monica and Rachel's apartment. Everyone except Ross is there watching Days of Our Lives .]
dialogue,Amber,Oh Drake.
dialogue,Dr. Remore,I'm sorry Amber. It's just like Brad to have to have the last word.
action,,(Ross enters)
dialogue,Ross,"I'm sorry I'm late, what happened?"
dialogue,Monica,"We, we just wanna see the end."
dialogue,Amber,I want you Drake.
dialogue,Dr. Remore,I know you do but you and I can never be together that way.
dialogue,Amber,What?
dialogue,Dr. Remore,There's something I never told you Amber. I'm actually your half- brother.
action,,(Everyone gasps. The show ends.)
dialogue,Rachel,So what happens next?
dialogue,Joey,"Well, I get the medical award for separating the siamese twins. Then Amber and I go to Venezuela to meet our other half-brother, Ramone. And that's where I find the world's biggest emerald. It's really big but it's cursed."
dialogue,Chandler,God that is good TV.
action,,Opening Credits
heading,,[Scene: Chandler and Eddie's apartment. Chandler is at the foosball table trying to get Phoebe to play a game with him.]
dialogue,Chandler,"Phoebs, play with meeee."
dialogue,Phoebe,"No. This game is grotesque. Twenty armless guys joined at the waist by a steel bar, forced to play soccer forever. Ahh, hello, human-rights violation."
dialogue,Chandler,"Ya know Phoebs, don't feel so bad for 'em. After they're done playing, I break out the little plastic women and everybody has a pretty good time."
dialogue,Phoebe,Why don't you play with your roommate?
dialogue,Chandler,"Ah he's a, he's not a big fan of foosball."
dialogue,Phoebe,"Uh oh, ooh, are we not getting along with the new boy?"
dialogue,Chandler,"No he's, he's alright, just uh, he spends most of his time in his room."
dialogue,Phoebe,"Maybe that's because you haven't taken the time to get to know him. Let's remedy that, shall we?"
dialogue,Chandler,We don't need to remedy that.
dialogue,Phoebe,"Oh yeah, it'll be fun. (throws a tennis ball at Eddie's bedroom door)"
dialogue,Eddie,What was that?
dialogue,Phoebe,"Hi, um, I just thought that it would be fun if the three of us had some beers and got to know each other."
dialogue,Eddie,"Yeah alright, that sounds alright."
dialogue,Phoebe,"Oh good, ok. Oh nooo, I have to go because I'm late for my um, Green Eggs and Ham discussion group. Um tonight it's why he would not eat them on a train. Have fun bye."
dialogue,Chandler,That was so lame.
dialogue,Phoebe,"I know, yeah. Ok, talk to him. (leaves)"
dialogue,Chandler,"So, you uh, you think that Speed Racer guy gets a lot of tickets er?"
heading,,[Scene: Chandler and Eddie's apartment. Chandler and Eddie are talking.]
dialogue,Eddie,"That's good, that's good. So, so, so who broke up with who?"
dialogue,Chandler,What're you kidding? I broke up with her. She actually thought that Sean Penn was the capital of Cambodia.
dialogue,Eddie,"That's good man, when everybody knows that the uh, the capital of Cambodia is uh..."
dialogue,Chandler,Well it's not Sean Penn.
dialogue,Eddie,"Not Sean Penn. Alright, I, I've got a funny one, alright. My last girlfriend Tilly. Ok, we're eating breakfast, right, and I made all these pancakes, there was like 50 pancakes right. And all of the sudden she turns to me, alright, and she says, 'Eddie.' I say, 'yeah,' she says, 'Eddie, I don't want to see you anymore.' And it was literally like she had reached into my chest, ripped out my heart, and smeared it all over my life, ya know. And now there's like this incredible abyss, ya know, and I'm falling and I keep falling and I don't think I'm ever gonna stop. (finishes laughing) That uh, wasn't such a funny story, was it?"
heading,,"[Scene: Central Perk. Phoebe is singing. Monica, Richard, Ross, and Rachel are listening.]"
dialogue,Phoebe,"And a crusty old man said I'll do what I can and the rest of the rats played moroccas. That's it, thanks, good night."
dialogue,Richard,"Phoebe's got another job, right?"
dialogue,Rachel,Great set tonight Phoebs.
dialogue,Phoebe,I know.
dialogue,Ross,"Well, we should probably get going."
dialogue,Richard,"Um, we should go too, I got patients at 8 in the moring."
dialogue,Monica,"Ya know, I was thinking. Ya know how we always stay at your apartment? Well, I thought maybe tonight we'd stay at my place."
dialogue,Richard,"I don't know, I don't have my jammies."
dialogue,Monica,"Well, maybe you don't need them."
dialogue,Ross,"My baby sister, ladies and gentlemen."
dialogue,Monica,"Shut up, I'm happy."
dialogue,Phoebe,"Oh, this is so nice. Alright I have to make a speech. I just wanna say that of all the guys that Monica has been with, and that is a lot, I like you the best."
dialogue,Richard,"Oh, thank you Phoebs. That's very sweet."
dialogue,Phoebe,Ok.
dialogue,Richard,"Hear that? She likes me best, and apparently there've been a lot."
dialogue,Monica,"Not a lot, Phoebe's kidding, Phoebe's crazy."
dialogue,Rachel,Phoebe's dead.
heading,,[Scene: Chandler and Eddie's apartment. Chandler is there. There's a knock at the door. He answers it to see a young woman holding a fishtank.]
dialogue,Tilly,Hi.
dialogue,Chandler,Hi.
dialogue,Tilly,I'm looking for Eddie Minowick.
dialogue,Chandler,"Oh, uh, he's not here right now, uh, I'm Chandler, can I take a message, or, or a fishtank?"
dialogue,Tilly,Thanks.
dialogue,Chandler,"Oh, oh, c'mon in."
dialogue,Tilly,I'm Tilly.
dialogue,Chandler,Oh.
dialogue,Tilly,I gather by that oh that he told you about me.
dialogue,Chandler,"Oh yeah, your uh, name came up in a uh, conversation that terrified me to my very soul."
dialogue,Tilly,He's kind of intense huh?
dialogue,Chandler,"Yes. Hey, can I ask you, is Eddie a little..."
dialogue,Eddie,(walks around corner) A little what?
dialogue,Chandler,Bit country? C'mon in here you roomie.
dialogue,Eddie,Hello Tilly.
dialogue,Tilly,"Eddie, I just came by to drop off your tank."
dialogue,Eddie,That's very thoughtful of you. It's very thougtful.
dialogue,Tilly,"Well, ok then. I'm gonna go. Bye."
dialogue,Eddie,Bye-bye.
dialogue,Chandler,Bye.
action,,(Tilly leaves)
dialogue,Chandler,"So, we gettin' a fish?"
dialogue,Eddie,You had sex with her didn't you?
heading,,[Scene: Central Perk. Joey enters with several magazines and runs up to Phoebe.]
dialogue,Joey,"Phoebs, check it out, check it out, check it out, check it out."
dialogue,Phoebe,"Oh, ooh, Soap Opera Digest, oh that's one of my favorite digests."
dialogue,Joey,"Page 42, page 42, page 42."
dialogue,Phoebe,"Ok, ok, ok. Ooh, hey 'new doc on the block, Days of Our Lives' Joey Tribbiani.' Ooh, cool picture."
dialogue,Joey,"Ooh, I look good."
dialogue,Phoebe,"Hey is this true, that you write a lot of your own lines?"
dialogue,Joey,"Uh, well, kinda yeah. Like, remember last week when Alex was in the accident? Well the line in the script was, 'If we don't get this woman to a hospital, she's going to die.' But I made it, ' If this woman doesn't get to a hospital, she's not gonna live.'"
dialogue,Phoebe,"Ohh, ok, I see what you did there. Aren't you afraid though, that the writers are gonna be kinda mad when they read this?"
dialogue,Joey,"Huh? Never really thought about the writers. The scripts just kinda come to my house. But you know what? This makes me look good, which makes the show look good, which makes the writers look good so how could they be mad about that?"
heading,,[Scene: At a writer's desk. The writer is working on a script for Days of Our Lives.]
dialogue,Writer,"Makes up most of his lines. Son-of-a-. Yeah, well, write this jerkweed."
heading,,[Scene: Joey's apartment. The next script is being delivered.]
dialogue,Joey,"I fall down an elevator shaft? What the hell does this mean, I fall down an elevator shaft?"
dialogue,Delivery Guy,"Uhh, I don't know, I just bring the scripts."
dialogue,Joey,"They can't kill me, I'm Francesca's long lost son."
dialogue,Delivery Guy,Right. Could you sign this?
dialogue,Joey,"No. No way, I'm not signing that."
dialogue,Delivery Guy,I don't think that's gonna affect the plot of the show.
dialogue,Joey,How can they do this to me?
dialogue,Delivery Guy,"Er, uh, I'm just gonna go. Sorry."
heading,,"[Scene: Monica and Rachel's apartment. Monica, Richard, Ross, and Rachel are returning.]"
dialogue,Monica,"Well it wasn't that many guys. I mean, if you consider how many guys there actually are, it's a very small percentage."
dialogue,Rachel,"Hey, it's not that big a deal, I was just curious."
dialogue,Ross,G'night.
dialogue,Richard,Night Richard. Good luck Mon.
dialogue,Monica,"Alright, before I tell you, uh, why don't you tell me how many women you've been with."
dialogue,Richard,Two.
dialogue,Monica,"Two? TWO? How is that possible? I mean, have you seen you?"
dialogue,Richard,"Well, I mean what can I say? I, I was married to Barbara for 30 years. She was my high school sweetheart, now you, that's two."
dialogue,Monica,"Two it is. Ok, time for bed, I'm gonna go brush my teeth. (goes in the bathroom)"
dialogue,Richard,"Woah, woah, no wait a minute now. C'mon it's your turn. Oh c'mon. Ya know, I don't need the actual number, just a ballpark."
dialogue,Monica,"Ok, it is definitely less than a ballpark."
action,,(Rachel's bedroom)
dialogue,Rachel,"Wow, I am so glad I'm not Monica right now."
dialogue,Ross,"Tell me about it. So what, what's your magic number?"
dialogue,Rachel,Uhhhooo.
dialogue,Ross,"C'mon, you know everyone I've been with. All, both of them."
dialogue,Rachel,"Well, there's you."
dialogue,Ross,Better not be doin' these in order.
dialogue,Rachel,"Ok, uh, Billy Dreskin, Pete Carney, Barry, and uh, oh, Paolo."
dialogue,Ross,"Oh yes, the weenie from Torrini."
dialogue,Rachel,"Oh honey, are you jealous of Paolo? Oh, c'mon, I'm so much happier with you than I ever was with him."
dialogue,Ross,Really?
dialogue,Rachel,"Oh please. That Paolo thing was barely a relationship. All it really was was just, ya know, meaningless animal sex. Ok, ya know, that sounded soooo much better in my head."
heading,,[Scene: Chandler and Eddie's apartment.]
dialogue,Chandler,"Eddie, I didn't sleep with your ex-girlfriend."
dialogue,Eddie,"That's very interesting, ya know, 'cause that's exactly what someone who slept with her would say."
dialogue,Chandler,"This is nuts. This is crazy. She came over for like two minutes, dropped off a fish tank, and left, end of story."
dialogue,Eddie,Where's Buddy?
dialogue,Chandler,Buddy?
dialogue,Eddie,"My fish, Buddy."
dialogue,Chandler,There was no fish when she dropped it off.
dialogue,Eddie,"Oh, this is, this is unbelievable. I mean, first you sleep with my ex-girlfriend then you insult my inteligenct by lying about it and then you kill my fish, my Buddy?"
dialogue,Chandler,"Hey I didn't kill your fish. Look Eddie...(puts his hand on Eddie's shoulder) Would you look at what I'm doin' here. That can't be smart. So we're just gonna take this guy right off ya and put him here in Mr. Pocket. Tangellon? (picks up the fruit an tosses it to Eddie, it hits Eddie in the chest and falls)"
