script_element,character,text
heading,,"[Scene: The Wedding Chapel, continued from last season. Chandler and Monica are about to get married.]"
dialogue,Chandler,Okay! (Stands up) This is it! (Claps his hands) We're gonna get married!
dialogue,Monica,Are you sure you wanna do this?
action,,"(Suddenly the doors burst open, and ROSS AND RACHEL COME OUT ARM-IN-ARM!!!!! And Rachel's carrying a bouquet!!! THEY GOT MARRIED!!!!)"
dialogue,Ross,"Well, hello, Mrs. Ross! (Throws some rice.)"
dialogue,Rachel,"Well, hello, Mr. Rachel! (Throws some more rice.)"
action,,(They storm out into the street.)
dialogue,Rachel,Wait! (Gets her bearings) Okay!
action,,"(She goes one way; he goes the other. The camera pans back to Chandler and Monica, and needless to say, they're standing there dumbstruck.)"
dialogue,Monica,Whoa!
dialogue,Chandler,Oh my God!
dialogue,Joey,(entering with Phoebe) Come on Pheebs! Hurry! Hurry! Hurry! Hurry!
dialogue,Phoebe,Okay! Okay! Okay! (They run into the chapel.)
action,,(Chandler and Monica are stunned again.)
dialogue,Chandler,Oh my God!! Is everybody getting married?!!
action,,(Phoebe and Joey run back out and head towards the street.)
dialogue,Attendant,(scolding them) N-No running in the chapel!
dialogue,Phoebe,(to her) Hey! Don’t you give me any of your—Hey! (Sees Chandler and Monica standing there.)
dialogue,Chandler,Hey!
dialogue,Joey,Hey!
dialogue,Monica,What are you guys doing here?
dialogue,Joey,Ross and Rachel left us a message saying they were getting married! Isn’t that why you guys are here?
dialogue,Chandler,Yes! Well that-yes.
dialogue,Monica,Why else would we be here?
dialogue,Joey,Well! What happened?! Did we miss it?
dialogue,Chandler,We actually missed it.
dialogue,Phoebe,"Well, maybe you wouldn’t have had you (turns to the attendant) run in the chapel !"
dialogue,Monica,This is insane!
dialogue,Phoebe,"What’s the big deal, y’know? It’s not like it’s a real marriage."
dialogue,Chandler,What?!
dialogue,Phoebe,"Yeah, if you get married in Vegas, you’re only married in Vegas."
dialogue,Monica,What are you talking about? If you get married in Vegas you’re married everywhere.
dialogue,Phoebe,(shocked) Really?!
dialogue,Monica,Yeah!
dialogue,Phoebe,Oh my God!—Eh! Well…
action,,Opening Credits
heading,,"[Scene: Rachel’s hotel room, she’s waking up with a horrendous hangover.]"
dialogue,Rachel,Ohhh! (Looks in the mirror and sees that she still has her mustache and groans.)
action,,"(Suddenly, there’s movement beside her, startling her. It’s Ross! He wakes up and they both start screaming in terror. Then they both grab their heads having aggravated their hangovers.)"
dialogue,Ross,Why are we in bed together?
dialogue,Rachel,I don’t know. Do-do you have any clothes on?
dialogue,Ross,(checks) Yeah.
dialogue,Rachel,Really?!
dialogue,Ross,"No! But we-we didn’t have…sex-uh, did we? I mean, I don’t remember much about last night, it was such a blur."
dialogue,Rachel,Oh! I remember laughing! I laughed a lot.
dialogue,Ross,And we didn’t have sex.
action,,(Rachel agrees with him and starts to get out of bed.)
dialogue,Rachel,"Ohh, I mean, we were really drunk. I’m just glad we didn’t do anything stupid."
dialogue,Ross,"(getting up) Tell me about it. (He sits up on the edge of the bed and has ""Just Married"" written on his back.)"
heading,,"[Scene: The breakfast buffet, Phoebe is already sitting at the table as Joey enters.]"
dialogue,Joey,"Mornin’ Pheebs. (Sits down.) Well, my movie has officially been canceled."
dialogue,Phoebe,"Oh Joey, I’m so sorry. You want some of my breakfast?"
dialogue,Joey,"Nah, I’m too depressed to eat. I’ll probably eat in like 5 minutes. So I guess I’ll just fly home with you guys, what time’s your flight?"
dialogue,Phoebe,What about my cab?
dialogue,Joey,I don’t need that anymore.
dialogue,Phoebe,"No, Joey! You borrowed my cab; you have to drive it back."
