script_element,character,text
heading,,"[Scene: Monica’s Restaurant Kitchen, she is frantically working and is handing two finished dishes to a waitress.]"
dialogue,Monica,"Okay, now this one is rare, this one is medium well! Now go-go-go! (Phoebe enters) Hey Phoebe!"
dialogue,Phoebe,Hey!
dialogue,Monica,Hey how was dinner?!
dialogue,Phoebe,Dinner was good!
dialogue,Monica,Okay!
dialogue,Phoebe,I’m just saying hi! Now I’m gonna go!
dialogue,Monica,Okay!
action,,(Phoebe turns to leave but notices an attractive man.)
dialogue,Phoebe,"(To him) Oh, well hello there."
dialogue,Guy,Hi.
dialogue,Phoebe,(To Monica) I didn’t see this on the menu.
dialogue,Monica,"Uh Tim? This is Phoebe. Phoebe this is Tim, my new sous chef."
dialogue,Phoebe,"Oh, so you're Monica’s boss?"
dialogue,Tim,Actually she’s my-my boss. Sous is French for under.
dialogue,Phoebe,Oh! I sous stand.
dialogue,Monica,"Hey Tim? I need a calamari and a Caesar salad. And umm, could you get me the pesto?"
dialogue,Tim,Yeah.
dialogue,Phoebe,Oh you…you made pesto?
dialogue,Tim,Yes I did.
dialogue,Phoebe,Would you say your pesto is the best-o?
dialogue,Tim,"I…I-I don’t know, but I would say it’s pretty good-o. (Phoebe laughs too hard.)"
action,,(Monica goes over and grabs the pesto.)
dialogue,Monica,"All right, I still need a calamari and a Caesar salad."
dialogue,Tim,I like your necklace.
dialogue,Phoebe,I made it myself.
dialogue,Tim,You are so talented.
dialogue,Phoebe,"Well, it’s no pesto."
dialogue,Monica,"All right, all right! Let’s just cut to the chase, okay? (To Phoebe) You’re single. (To Tim) You’re single. (To Phoebe) He gets off work at eleven. (To Tim) She’ll be waiting for your call. (To Phoebe) I’ll give him your number if I can get one calamari and one Caesar salad!! (Everyone in the kitchen stops.) I did not yell. I am not putting a dollar in the jar."
action,,Opening Credits
heading,,"[Scene: Chandler’s Office, he’s working at his computer as his boss, Mr. Franklin, sticks his head in.]"
dialogue,Mr. Franklin,Wow Bing! Burning the midnight oil.
dialogue,Chandler,"You know me sir. Oh ah, I do have a question for ya. Do you know how I get around the office computer network so I can access the really good Internet porn?"
dialogue,Mr. Franklin,You’re a joker Bing. (Walks away.)
dialogue,Chandler,What’s funny about that?
dialogue,Ross,(running up) Hey! Sorry I kept you waiting so long.
dialogue,Chandler,"Hey that’s okay. So, where do you want to go?"
dialogue,Ross,"Oh ah, I think you know where I want to go."
dialogue,Chandler,The Hard Rock Café ?
dialogue,Ross,Yeah!
dialogue,Chandler,Again?!
dialogue,Ross,Yeah!!
action,,(They go out to the elevators.)
dialogue,Ross,"I’m telling you, I like the food!"
dialogue,Chandler,You like the Purple Rain display! (A guy walks up.) Hey Bob.
dialogue,Bob,Hey Toby! Have a good night. (Walks by.)
dialogue,Ross,Did that guy just call you Toby?
