script_element,character,text
heading,,"[Scene: Central Perk, the whole gang is there, Ross is telling a story about what happened at work and the rest of the gang are thinking to themselves, denoted by italics.]"
dialogue,Ross,"So I told Carl, ‘Nobody, no matter how famous their parents are, nobody is allowed to climb on the dinosaur.’ But of course this went in one ear and out....."
dialogue,Rachel,I love how he cares so much about stuff. If I squint I can pretend he’s Alan Alda.
dialogue,Monica,"Oh good, another dinosaur story. When are those gonna become extinct?"
dialogue,Chandler,"If I was a superhero who could fly and be invisible, that would be the best."
dialogue,Gunther,What does Rachel see in this guy? I love Rachel. I wish she was my wife.
action,,(Joey is singing in his head.)
dialogue,Phoebe,Who’s singing?
action,,Opening Credits
heading,,"[Scene: Monica and Rachel's, the whole gang is there including Janice, they’re watching Happy Days .]"
dialogue,Ross,"Hey. When you guys were kids and you played Happy Days , who were you? I was always Richie."
dialogue,Monica,I was always Joanne.
dialogue,Joey,"Question. Was ah, ‘Egg the Gellers!’ the war cry of your neighbourhood?"
action,,"(A commercial for the Mattress King, Janice’s ex-husband, comes on TV.)"
dialogue,Phoebe,Ewww! Oh! It’s the Mattress King!
dialogue,Joey,Booo!!
dialogue,Chandler,(to Janice) Don’t look honey. Change the channel! Change the channel!
dialogue,Janice,"Wait! Wait! I wanna see this. After I divorce him, half of that kingdom is gonna be mine."
dialogue,Matress King,(on TV) ‘Despair fills the mattress showroom. My kingdom is suddenly without a queen. I’m so depressed I’m going to slash... my prices!! Check it out! Four ninety-nine for a pillow top queen set! I’m going medieval on prices!
dialogue,Chandler,What a wank!
dialogue,Janice,"Oh, I cannot believe he’s using our divorce to sell mattresses."
dialogue,Monica,"I know! And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves. (they all stare at her) And I’m appalled for you by the way."
dialogue,Matress King,(on TV) I’m close. I’m cheap. I’m the king.
heading,,"[Scene: Central Perk, Rachel is on the phone, everyone else is there except Joey.]"
dialogue,Rachel,"‘Okay. (listens) Okay, daddy we’ll see you tomorrow night. (listens) Okay bye-bye.’ (hangs up)"
dialogue,Ross,We?
dialogue,Rachel,"Are ah, having dinner with my Dad tomorrow night, I hope that’s okay."
dialogue,Ross,"Oh shoot, tomorrow’s not so good, I’m supposed to um, fall off the Empire State building and land on a bicycle with no seat. Sorry."
dialogue,Rachel,"Ross, my father doesn’t hate you."
dialogue,Ross,"Please, he refers to me as ‘wethead’."
dialogue,Rachel,"But honey he calls everybody by a nickname! Okay, look, I know, all right, just one dinner, please, just one night for me, please. I just want him to love you like I do. (Ross looks at her) All right, well not exactly like I do, but, but, if you do come to dinner, I’ll love you like I do in that black thing that you like."
dialogue,Chandler,(leaning in) I’ll go.
dialogue,Ross,Fine.
dialogue,Rachel,Thank you.
dialogue,Ross,Hi Gunther.
dialogue,Gunther,"Yeah, we’ll see!"
dialogue,Joey,"(entering) Hey, you guys!"
dialogue,Phoebe,Hey!
dialogue,Joey,Guess what?
dialogue,Ross,What?
dialogue,Joey,I got a gig!
dialogue,All,Yay!!
dialogue,Chandler,"See, that’s why I could never be an actor. Because I can’t say gig."
dialogue,Phoebe,"Yeah, I can’t say croissant. (realises) Oh my God!"
dialogue,Monica,What’s the part?
dialogue,Joey,"Well, it’s not a part, no. I’m teaching acting for soap operas down at the Learning Extension."
dialogue,Ross,Come on! That’s great.
dialogue,All,Wow!
dialogue,Joey,"Yeah, yeah. It’s like my chance to give something back to the acting community."
dialogue,Ross,Y’know your probably not allowed to sleep with any of your students.
dialogue,Joey,(glares at him) I know!
heading,,"[Scene: Mattress King, Monica and Phoebe are shopping for a new mattress.]"
dialogue,Phoebe,"Ugh! I don’t know Monica. It feels funny just being here. I mean if you buy a bed from Janice’s ex-husband, that’s like betraying Chandler."
dialogue,Monica,Not at these prices.
dialogue,Phoebe,"(sees a little kid playing with a race car bed) (to kid) Hi. Y'know in England this car would be on the other side of the store. (the kid just stares at her, and she makes the ‘that went right over your head’ motion) Woo!"
dialogue,Monica,"(lying down on a mattress) Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy."
dialogue,Phoebe,"Eh, Monica it, it feels so weird, y'know, Chandler’s your friend... (hops onto the bed) Oh! Oh my God! Aw, all right take this bed, you can make other friends."
heading,,"[Scene: Classroom. Joey is writing his name on the board, but turns around before he’s done which causes him to write his name with a downward curve, and he then underlines it, and draws the line right through his name.]"
dialogue,Joey,"Good evening. I’m Mr. Tribbiani. And I will be teaching acting for soap operas. Now um, on my first day as (proudly) Dr. Drake Remoray on Days of Our Lives , (looks for a reaction from his students, and gets none.) I learned that one of the most important things in soap opera acting is reacting, this does not mean acting again, it means, you don’t have a line, but someone else just did. And it goes like this. (looks all intense for a moment and then gasps, the students cheer him) Thanks, thanks, a lot. Oh, by the way, before I forget to work in soap operas some of you will have to become much more attractive. All right, moving right along."
heading,,"[Scene: Monica and Rachel's, Joey is entering, Phoebe is already there waiting for the delievery guy.]"
dialogue,Joey,Hi!
dialogue,Phoebe,Hey! Ooh! How was teaching last night?
dialogue,Joey,"Oh it was great. Yeah, you get to say stuff like, ’Hey, the bell doesn’t dismiss you, I dismiss you.’"
dialogue,Phoebe,"Ooooh, nice."
dialogue,Joey,"Oh, and guess what, I got an audition for All My Children ."
dialogue,Phoebe,"Oh, yay!"
dialogue,Joey,"Yeah, it’s this great part, this boxer named Nick. And I’m so, so right for it, y'know, he’s just like me. Except he’s a boxer, and has an evil twin."
action,,(There is a knock on the door.)
dialogue,Phoebe,Oh. (goes and answers the door and there is this huge black delievery guy.)
dialogue,Guy,Dom da-da dom! Here ye! Here ye! Delivery from the Mattress King. (to Phoebe) You Miss Geller?
dialogue,Phoebe,Okay.
dialogue,Guy,Sign here. (hands her a clipboard)
dialogue,Phoebe,"Oh, do I have a middle name. All right Monica Velula Geller. It’s that bedroom there. (points to Monica’s room)"
dialogue,Joey,"Hey, Monica bought a bed from the Mattress King?"
dialogue,Phoebe,"Yeah, so please, please, please, don’t say anything to Chandler."
dialogue,Joey,You want me to lie to Chandler?
dialogue,Phoebe,Is that a problem?
dialogue,Joey,No.
dialogue,Phoebe,"Oh, hey, hey Nick the boxer let’s see what you got. All right ya, put ‘em up. Come on. (they start shadow boxing)"
