script_element,character,text
heading,,"[Scene: Central Perk, the whole gang is there as Joey enters]"
dialogue,Rachel,"Hey Joey, how'd the audition go?"
dialogue,Joey,Incredible! I met the director this time and you'll never believe who it was.
dialogue,All,Who?
dialogue,Joey,All right. I'll give you one hint. Warren Beatty.
dialogue,All,Wow!
dialogue,Joey,"Yeah, there's just one thing that might be kind've a problem. See, I, uh, had to kiss this guy."
dialogue,Chandler,'Cause he was just so darn cute.
dialogue,Joey,"No, as part of the audition. See, I'm up for this part of this guy, who the main guy kisses."
dialogue,Ross,"Well, hey. You're an actor, I say you just suck it up and do it. (Rachel looks at him in disbelief) Or you just do it."
dialogue,Joey,"I did do it, I'm a professional."
dialogue,Monica,Then what's the problem?
dialogue,Joey,"See after the scene, Mr. Beatty comes up to me and says 'good actor, bad kisser'. Can you believe that, me not a good kisser, that's like, like Mother Theresa, not a good mother."
dialogue,Phoebe,"Well, come on, who cares what that guy thinks. What does Warren Beatty know about kissing (Chandler and Monica, give her a look that says 'think about it') Ooh."
action,,Opening Credits
heading,,[Scene: continued from earlier]
dialogue,Chandler,"Hey, what did your agent say?"
dialogue,Joey,"Yep, this kiss thing is defiantly a problem, Mr. Beatty wants to see it again on Monday. Man, I gotta figure out what I'm doing wrong. Oh, okay, one of you girls come over here and kiss me."
dialogue,Monica,"What, forget it!"
dialogue,Rachel,"Yeah, right."
dialogue,Joey,"Come on, I need your help here."
dialogue,Phoebe,"All right. I'll do it, I kissed him before I can do it again."
dialogue,Joey,"You see this, this is a friend."
dialogue,Phoebe,"Uh-huh, let's go. (they move in to kiss) Oh, wait I have gum. Okay. (they kiss rather passionately) Good, very good, firm but tender. I'd recommend you to a friend."
dialogue,Joey,Then I don't know what it is. What's the problem?
dialogue,Monica,"Joey, you know, maybe your just not used to kissing men, maybe you just tensed up a little, maybe that's what you need to work on."
dialogue,Joey,"Yeah, that makes sense. (looks at Ross)"
dialogue,Ross,Over my dead body! (Joey looks at Chandler)
dialogue,Chandler,And I'll be using his dead body as a shield.
heading,,"[Scene: Monica and Rachel's, Phoebe, Monica, and Richard are there]"
dialogue,Ross,"(entering from Rachel's bedroom) Come on out, honey! I'm telling you look good! (turns around, and under his breath, to the rest of the guys) Tell her she looks good, tell her she looks good."
action,,"(Rachel enters in this hideous pink bride's maid dress, with a huge silver bow on her chest, and a big, huge skirt, kinda like the one's women wore in the 1800s, Monica and Richard both stare in shock)"
dialogue,Phoebe,"(laughing) Oh my God, you look so good!"
dialogue,Rachel,I can not believe I have to walk down the aisle in front of 200 people looking like something you drink when your nauseous.
dialogue,Ross,"So don't, I don't see why we have to go to this thing anyway, it's your ex-fiancee's wedding."
dialogue,Rachel,Because I promised Mindy I would.
dialogue,Monica,"Yeah, well you promised Barry, you'd marry him. (Rachel glares at her, and she retreats to safety between Richard's legs)"
dialogue,Rachel,"Look you guys, I have to go, I'm the Maid-of-Honor. And besides you know what I just need to be in a room again with these people and feel good about myself."
action,,"(Chandler enters, sees Rachel in the dress and starts laughing)"
dialogue,Phoebe,Ooh-oh! Someone's wearing the same clothes they had on last night. Someone get a little action?
dialogue,Chandler,I may have.
dialogue,Monica,"Woo-hoo, stuud!"
dialogue,Ross,What's she look like?
dialogue,Chandler,"Well, we haven't exactly met, we just stayed up all night talking on the internet."
dialogue,Monica,"Woo-hoo, geeek!"
dialogue,Chandler,"I like this girl, okay, I seriously like this girl, you now how sometimes I tend get a little defended and quipy..."
dialogue,Ross,Get out!
dialogue,Rachel,Nooo!
dialogue,Monica,Please!
dialogue,Chandler,"Well she totally called me on it, okay. She said, 'cut it out, get real', and I did."
dialogue,Rachel,Wow! What's that like?
dialogue,Chandler,"It's like this, me, no jokes."
dialogue,Phoebe,"All right, stop it, you're freaking me out."
dialogue,Richard,"Oh, yeah, I don't like you this way. All right, I'll see you guys later."
dialogue,All,"Bye, Richard."
dialogue,Monica,"Bye sweetie, (kisses him) I love you."
dialogue,Richard,"I love you, too."
action,,"(Monica stares longingly at the door, after Richard leaves)"
dialogue,Phoebe,"I think my boyfriend ever so dreamy, I wonder what our wedding's gonna be like."
dialogue,Monica,What are you talking about? What wedding?
dialogue,Phoebe,"Come on, like you never talk that."
dialogue,Monica,"Nooo! Never! I mean, we're living in the moment. God, it is so nice for once to not have to get all hung up on 'Where is this going?'"
dialogue,Rachel,Afraid to ask him?
dialogue,Monica,Could not be more terrified.
dialogue,Chandler,"Well, I think you should seriously consider the marriage thing, give Rachel another chance to dress up like Princess Bubble Yum."
heading,,"[Scene: Monica and Rachel's, Richard and Monica are playing with Ben.]"
dialogue,Monica,"(holding up a blanket) Where's Benny? (drops the blanket) There he is! (does it again) Where's Benny, there he is."
dialogue,Richard,"Awww! You know that's probably why babies learn to talk, so they can tell grown ups to cut it out."
dialogue,Monica,"Hey, you know I got a question for ya. Just a little thing, no pressure."
dialogue,Richard,Okay.
dialogue,Monica,"Did you ever, uh, like, think about the future?"
dialogue,Richard,Sure I do.
dialogue,Monica,"Yeah, am I in it?"
dialogue,Richard,"Honey, you are in it."
dialogue,Monica,"Oh God, you are about to get sooo lucky."
dialogue,Richard,"Oh, yeah!"
dialogue,Monica,Keep talkin'.
dialogue,Richard,"Well, uh, sometimes I think about selling my practice, we could move to France, make French toast."
dialogue,Monica,"Okay, so, uh, we're in France, we're making the toast. Do you see a little bassinet in the corner?"
dialogue,Richard,Like a hound?
dialogue,Monica,"Not a basset, a bassinet."
dialogue,Richard,You really need the bassinet?
dialogue,Monica,"Well, I just think the baby would keep falling off the dog. Do you, uh, do you , do you not see kids in our future."
dialogue,Richard,"Oh, hey. I love children, I have children. I just don't want to be 70 when our kids go off to college, and our lives can finally start."
dialogue,Monica,Uh-huh.
dialogue,Richard,"Look I want you, now."
dialogue,Monica,"That's Great. You know we don't need to talk about this now. Really, I mean this is, is so way, way, way, in the future, I'm talkin' hovercrafts and apes taking over the planet."
heading,,"[Scene: Chandler and Joey's, Chandler, Joey, and Phoebe are there, Chandler is talking to his new friend on the internet.]"
dialogue,Joey,"Come on, Chandler, I want this part soo much. (Chandler ignores him) Just one kiss, I won't tell anyone."
dialogue,Chandler,"Joey, no means no!"
action,,"(Rachel, in her bridesmaid dress, complete with hat, which makes her look like Little Bo Peep, and Ross enter)"
dialogue,Rachel,Hey!
dialogue,Chandler,"I'm sorry we, we don't have your sheep."
dialogue,Joey,"Aww, Rach, I think you look cute (kisses her on the cheek, then looks at Ross) And you, uh, you, you I could eat with a spoon (goes to kiss him)."
dialogue,Ross,Get away from me I said no!
dialogue,Monica,(entering) Richard buzzed. He's waiting downstairs.
dialogue,Joey,"Oh, Richard's here. I should run down say bye to him (runs out)"
dialogue,All,Bye.
dialogue,Phoebe,"Bye, good luck."
action,,"(Rachel, Ross, and Monica exit)"
dialogue,Phoebe,"So how's your date with your cyberchick going. Ooh, hey, what is all that (points at the computer screen)."
dialogue,Chandler,"Oh, it's a website, it's the, uh, the Guggenheim (sp?, I'm not an art guy) museum. See, she likes art, and I like funny words."
dialogue,Phoebe,What does she mean by HH?
dialogue,Chandler,(shyly) It means we're holding hands.
dialogue,Phoebe,Are you the cutest?
dialogue,Chandler,I'm afraid I might just be.
dialogue,Phoebe,"You know, what I think is so great that you are totally into this person and yet for all you know she could be like 90 years old, or have two heads, or. It could be a guy."
dialogue,Chandler,"Okay, it's not a guy, all right, I know her."
dialogue,Phoebe,It could be like a big giant guy.
dialogue,Joey,"(entering) Man, I got this close to him (holds up his fingers) and Monica kneed me in the back. What's going on?"
dialogue,Phoebe,We were just wondering if Chandler's girlfriend is a girl.
dialogue,Joey,"Oh, well. Just ask her how long she's gonna live. Women live longer than men."
dialogue,Chandler,How do you not fall down more?
dialogue,Phoebe,"Okay, ask her 'What is her current method of birth control?'"
dialogue,Chandler,"All right. (reading her answer) ""My husband is sleeping with his secretary."" She's married!"
dialogue,Phoebe,Well at least we know she's a woman.
dialogue,Chandler,I can't believe she's married.
dialogue,Joey,"Aw, man I'm sorry (starts rubbing Chandler's shoulder). This must be very tough for ya, huh (and starts comfroting him looking for a kiss)."
heading,,"[Scene: Barry and Mindy's wedding, Monica and Richard are standing in the lobby]"
dialogue,Monica,"So, I read this article in the paper the other day that says you're not supposed to throw rice at weddings, because when pigeons eat rice it kills them."
dialogue,Richard,"Oh, that's why you never see pigeons at sushi bars.(they both start laughing at Richard's poor joke) See, we're having fun."
dialogue,Monica,"Oh, absolutely. Yeah, you know I'm not even thinking about that thing that we're not supposed to think about."
dialogue,Richard,Neither am I.
heading,,"[Scene: later the bridesmaids and ushers are getting ready to start, Ross is looking for Rachel]"
dialogue,Ross,"Hey, there."
dialogue,Rachel,Hi.
dialogue,Ross,Are you all right?
dialogue,Rachel,"Yeah, when I was in the bathroom I saw the window that I crawled out of at my wedding, and God, I just started thinking that I shouldn't be here, you know I shouldn't, people are going to be looking at me and judging me and, and thinking about the last time."
dialogue,Ross,"Sweetie, it's be gonna okay, all right. It's a wedding, generally people focus on the bride."
dialogue,Rachel,"God I know, you're right."
action,,(Annoying wedding planner enters)
dialogue,Wedding Planner,"All rightie, everybody look at me. Good. All right, its time. Bridesmaids and ushers let's see two lines, thank you."
dialogue,Rachel,"Okay, I'll see you after the thing."
dialogue,Ross,"Okay, good luck (kisses her and leaves)"
dialogue,Rachel,"Thank you, Okay, Okay."
action,,"(Starts to walk down the aisle, unfortunately she doesn't realize that her dress is bunched up in her underwear and her butt is showing.)"
action,,Commercial Break
heading,,"[Scene: after the wedding, Ross and Rachel are in the lobby]"
dialogue,Rachel,Why the hell didn't you tell me!
dialogue,Ross,"I'm sorry. What was I supposed to do stand up and shout 'Hey, Rachel, your butt is showing!'"
dialogue,Rachel,"Oh my God this is sooo humiliating. I think the only thing that tops that was, was, was when I was in the eight grade and I had to sing the Copa Cabana in front of the entire school. I think I got about two lines into it before I ran and freaked out. Oh my God, my entire life is flashing before my eyes."
dialogue,Ross,"Rach, hey look, I remember that, it wasn't so bad."
dialogue,Rachel,"Oh Ross, would you stop, you got me, I'm dating you."
dialogue,Mr. Wineburg,Rachel!
dialogue,Rachel,"Oh hi, Mr. Wineburg, hi Mrs. Wineburg."
dialogue,Mr. Wineburg,"It's so wonderful to see you again, my dear, in fact I hardly expected to see so much."
dialogue,Mrs. Wineburg,You told me you didn't see anything.
dialogue,Mr. Wineburg,I tell ya a lot things!
dialogue,Mrs. Wineburg,"Well it's wonderful to have you up and about, again, dear."
dialogue,Mr. Wineburg,Stay well.
dialogue,Rachel,"Okay, now that is the third time someone has said something like that to me today."
dialogue,Mindy,(entering) Rach! Rach!
dialogue,Rachel,"Oh, hi!"
dialogue,Mindy,"Oh my God, I'm married!"
dialogue,Rachel,I know.
dialogue,Mindy,I'm Mrs. Dr. Barry Hunter hyphen Farber.
dialogue,Rachel,"Oh honey, I'm so proud of you, Min."
dialogue,Barry,"(entering) Min. Oh Rach, you're still here, at our wedding, they were packing up the chopped liver about now."
dialogue,Rachel,"Yeah, I love that story. Um, I got a question for you guys. Why do people keep is saying that is good to see me up and about?"
dialogue,Mindy,"Well uh, after you ran out on your wedding, Barry's parents told people that you were sort of....insane."
dialogue,Rachel,Insane!
dialogue,Mindy,...from the syphilis.
dialogue,Rachel,What?!
dialogue,Barry,"Yeah, what are they gonna say you didn't love me anymore. Come on."
heading,,"[Scene: Chandler and Joey's, Phoebe, Chandler, and Joey are there, Joey is on the phone.]"
dialogue,Joey,"Angela? Joey Tribiani. Listen, what are ya doing tonight. I know your seeing that guy I was thinking maybe you could bring him.....Hello? Hello? (picks up a statue of an Indian and walks into"
action,,his room)
action,,"(the computer bing, bongs)"
dialogue,Phoebe,"Aren't you gonna answer her, that's like the tenth bing-bong message she sent. She wants to know what's wrong?"
dialogue,Chandler,What's wrong? What's wrong? You're married that's what's wrong.
action,,"(bing, bong)"
dialogue,Phoebe,"Oh, my."
dialogue,Chandler,What?
dialogue,Phoebe,She wants to meet you in person.
dialogue,Chandler,"Hey, look, Phoebe I wanted to meet her in person too, okay, but she's married, she has a husband."
dialogue,Phoebe,"What if the husband person is the wrong guy, and you are the right guy. I mean you don't get chances like this all the time, if you don't meet her now, you're gonna be kicking yourself when your 80, which is hard to do, and that's how you break a hip."
dialogue,Chandler,"Okay, I'll do it!"
dialogue,Phoebe,"Oh, yeah! Okay! Great! Go, man, go put on your shoes, and, and march out there and meet her! (Chandler runs and picks up his shoes) Oh, wait, no, no you have to take a shower, 'cause, eww. (Chandler runs to the bathroom, as the computer bing-bongs) No, you know what you have to answer her, answer her first. (Chandler runs to the computer) No, no, you know what make some coffee 'cause its too much. (Chandler walks slowly into the kitchen)"
heading,,"[Scene: at Barry and Mindy's reception, Monica and Richard are sitting at a table, and Monica is trying to throw a piece of candy into his mouth.]"
