script_element,character,text
heading,,"[Scene: Central Perk, Joey, Monica, and Rachel are sitting on the couch and Ross is sitting on the chair, and they’re all talking.]"
dialogue,Rachel,"Hey! Out of all of us, who do you think is gonna get married next?"
dialogue,Joey,Probably Monica and Chandler.
action,,(A woman walks up to Gunther in the background.)
dialogue,Woman,"(to Gunther) Hi. Could I have a pack of Newport Lights , please?"
dialogue,Gunther,"Oh umm, uh we don’t sell cigarettes, but they have them at the newsstand across the street. (Points.)"
dialogue,Woman,"That’d be great, thanks. (Gunther goes and gets them.)"
dialogue,Rachel,"(to the gang) Oh my God, Melissa Warburton. I don’t think I have the energy for this."
dialogue,Melissa,(Gasps when she notices Rachel) Oh my God! Ray-ray Green?! (Screams)
dialogue,Rachel,(screaming) Melissa!
dialogue,Melissa,"You have been M.I.A for the past seven sorority newsletters, what’s up with you?!"
dialogue,Rachel,Wh—(Turns and looks at the gang who’s staring)—Why don’t I tell you over here? (She walks Melissa away from the gang.)
dialogue,Melissa,So last I heard you were gonna get married. (Grabs Rachel’s hand and notices that she doesn’t have a ring on it.) (Sadly) Oh poor Ray-ray.
dialogue,Rachel,"Oh no-no, no! It’s good! It’s all good! I-I actually work at Ralph Lauren !"
dialogue,Melissa,Shut up!
dialogue,Rachel,I will not! I’m the divisional head of men’s sportswear!
dialogue,Melissa,"Oh shut up more! Now, are you friends with Ralph?"
dialogue,Rachel,Oh please…
dialogue,Melissa,(excitedly) Are you?!
dialogue,Rachel,No.
dialogue,Melissa,"Listen, we-we have to have dinner. What-what are you doing tomorrow night?"
dialogue,Rachel,"Oh tomorrow, oh I don’t know. Um…"
dialogue,Melissa,You do now. You’re having dinner with me.
dialogue,Rachel,Shut up.
dialogue,Melissa,"I-I’ve got to go. This has been so great Ray-ray! (Gunther returns with her cigarettes.) Oh, there you are. (Takes them from Gunther.) (To Rachel) Umm, so listen, just call me. Here’s my card. (Hands the card over.)"
dialogue,Rachel,"Oh, wow thanks! (Reading the card) Oh you’re in real estate!"
dialogue,Melissa,"Oh no, that’s-that’s an old card. Umm, I wanted to get out of that and-and do something where I can really help people and-and make a difference."
dialogue,Rachel,Wow! What do you do now?
dialogue,Melissa,(quietly) I’m a party planner. I’ll see you tomorrow. (Exits.)
dialogue,Rachel,Okay! (Joins the rest of the gang.)
dialogue,Joey,Hey guys! Look who’s back! It’s Ray-ray!
dialogue,Rachel,Shut up that was my friend Melissa from college.
dialogue,Ross,"She seems really , really fun!"
dialogue,Rachel,She’s actually very sweet and we used to be very close.
dialogue,Monica,"Wait a minute, she isn’t… She’s not the one who you…"
dialogue,Joey,(excitedly) Who you what? Who you what?!
dialogue,Rachel,(To Monica) Yes.
dialogue,Monica,Wow!
dialogue,Joey,(excitedly) Wow? Wow what?! Wow what?! Who you—what?!!
dialogue,Rachel,It’s not a big deal!
dialogue,Monica,(To Joey) They were lovers.
dialogue,Ross,What?!
dialogue,Joey,What?!
dialogue,Rachel,"No we weren’t! It was nothing! It was one night, senior year we went to a party, had a lot of sangria and y’know, ended up…kissing for a bit."
dialogue,Ross,So that’s two of my wives.
action,,Opening Credits
heading,,"[Scene: Monica and Chandler's, Monica is working on the seating chart while Chandler looks on and Rachel reads.]"
dialogue,Monica,"(telling Chandler the seating arrangement) Okay so this is where the band is. (Points.) And this is where the bar is. (Points) And all these pins have people’s names on them. (She has pins to show the seating at each of the tables.) And Rach, here you are. (Points to Rachel’s place.)"
