script_element,character,text
heading,,"[Scene: Monica and Rachel's, erm, Chandler and Joey's, Joey is getting ready for a fishing trip and Phoebe is asking him about the fishing lures. Ross is playing with the rod, and Monica is pretty much just watching the on goings.]"
dialogue,Phoebe,"(holding a lure) So now, what is this now?"
dialogue,Joey,Guggly worm.
dialogue,Phoebe,(laughs and picks up another lure) And this?
dialogue,Joey,Glow-pop giggly jammer.
dialogue,Phoebe,(laughs harder) You make it so funny.
dialogue,Monica,"(not wanting to be left out, picks up something) Hey umm, what’s this?"
dialogue,Joey,"(examining it) Ohh, a hunk of sandwich from last year. (Monica drops the sandwich)"
dialogue,Ross,"(pretend fishing in the living room) Ohh, Geller’s got one hooked! Ohh! Looks like a big one! Yeah, ohh! Ohh! (Swinging the rod back and forth) It’s the classic struggle between man and—(swings the rod and knocks over a lamp.) Someone knocked over a lamp."
dialogue,Joey,"(going over and picking up the rod) That’s all right. Hey you guys, you know what’s going to be great about the fishing trip this year? When my dad gets me out in the middle of the lake and gives me that, ""Joey, what are you doing with your life?"" stuff. I can say, ""Well, I’m doing a movie with Charlton Heston dad. What are you doing with your life?"""
dialogue,All,Great!
action,,"(Chandler enters from his bedroom, all depressed and wearing sweat pants, with the chick and duck in tow.)"
dialogue,Chandler,"You don’t have to stop having fun just because I’m here. Kathy didn’t cheat on all of you. (To Joey) Well, except you. (They hug and Chandler goes into the bathroom with the chick and duck following him.)"
dialogue,Monica,"Hey, Joey, I don’t think that you should leave Chandler alone. I mean it’s only been two days since he broke up with Kathy. Maybe you can go fishing next week?"
dialogue,Joey,"Look, there’s nothing I can do for him right now, he’s still in his sweat pants, that’s still Phase One. Y'know? I’ll be back for Phase Two, I would never miss Phase Two."
dialogue,Monica,What’s Phase Two?
dialogue,Joey,Gettin’ drunk and going to a strip club.
dialogue,Rachel,How does going to a strip club help him better?
dialogue,Ross,Because there are naked ladies there.
dialogue,Joey,"Which helps him get to Phase Three, picturing yourself with other women."
dialogue,Ross,There are naked ladies there too.
dialogue,Joey,Yeah.
dialogue,Chandler,(opening the bathroom door and kicking out the chick and duck) Would you give me one minute!! Please.
action,,Opening Credits
heading,,"[Scene: Bloomingdale’s, Rachel is still dressing Joshua. He is trying on a pair of pants.]"
dialogue,Joshua,"So, these will match the jacket you picked out for me last week?"
dialogue,Rachel,Um-hmm. (Joshua turns to look in the mirror and leaves Rachel staring at his ass.) There we go. There it is.
dialogue,Joshua,(turning around) Oh! You know what I need?
dialogue,Rachel,Yeah!
dialogue,Joshua,"Gloves. Brown, leather dress gloves."
dialogue,Rachel,"Oh, okay. Uhh, well let’s see. (Grabs his hand.) You’re about—well uh, this one is large. And this one—(Grabs the other hand.)"
dialogue,Joshua,Also large?
dialogue,Rachel,"Yeah! Okay, two larges coming right up!"
dialogue,Joshua,Okay.
dialogue,Mr. Waltham,(entering) Rachel! Could I have a moment?
dialogue,Rachel,Yes.
dialogue,Mr. Waltham,"I-I was wondering, my niece you see is in from London—well Shropshire really but y’know—well she’s about your age I say. Anyway I have tickets for the opera, Die Fledermaus, and I was wondering if you’d like to keep her company this evening?"
dialogue,Rachel,Sure. You got it. Great!
dialogue,Mr. Waltham,"Oh, good."
dialogue,Rachel,"Me, Fledermaus, great. I really—(motions to Joshua.)"
dialogue,Mr. Waltham,"Ohh! Yes of course, thank you, thank you, thank you so very much."
dialogue,Joshua,"So…(Holds out his hands as to say, ""Where are my gloves?"")"
dialogue,Rachel,"So? (She puts her hands in his, totally forgetting about the gloves, and hoping for something more intimate.)"
dialogue,Joshua,Gloves?
dialogue,Rachel,"Ohh! Right! Right, sorry, I’ll be right back!"
dialogue,Joshua,"Uhh, actually y’know what, I kinda—I have to take off."
dialogue,Rachel,Oh.
dialogue,Joshua,"But, I was curious; do you have any plans for tonight?"
dialogue,Rachel,No! Nothing!
dialogue,Joshua,"I invested in this night-club and it’s opening tonight, would you like to come?"
dialogue,Rachel,Yeah! That would be great!
dialogue,Joshua,You’re into hardcore S&M right?
dialogue,Rachel,"(shocked) Well, I-I guess—I…"
dialogue,Joshua,"Kidding! (Rachel is relived) I’m gonna get there early, but I’m going to put you on the V.I.P list, okay? Look for me."
dialogue,Rachel,"Yeah, great, you betcha!"
dialogue,Mr. Waltham,"(entering) I almost forget the tickets, didn’t I?"
dialogue,Rachel,What?
dialogue,Mr. Waltham,"For you and Emily, tonight, Die Fledermaus."
dialogue,Rachel,"Oh. Oh, right."
dialogue,Mr. Waltham,"I think you’ll like it, it has two out of the three tenors."
dialogue,Rachel,Oh yay!
heading,,"[Scene: Monica and Rachel's, erm, Chandler and Joey's, Chandler is in his sweats flinging playing cards into a pot.]"
dialogue,Chandler,"Y’know, I can’t believe Kathy did this too me. I really, thought that she was the one. I tell you what, from now on I’m never getting out of this chair, ever! Okay? From now on, this chair is the one! You wanna what else is the one? My sweat pants!"
dialogue,Ross,"Come on, man! Just-just take the sweats off. Okay? Just take ‘em off and we’ll have some fun."
dialogue,Joey,(entering) Hey-hey!
dialogue,Ross,Hi!
dialogue,Phoebe,Hey!
dialogue,Ross,"Catch any big fish? (Phoebe, Ross, and Monica all go over to him.)"
dialogue,Joey,"Oh my God, you guys have no idea."
dialogue,All,(they all recoil from the smell emanating from him) Oh! God! Wow!
dialogue,Monica,You stink!
dialogue,Ross,Are you kidding?!
dialogue,Joey,"Yeah, three days on the lake without a shower. Plus! I fell in that big tub of worms at the bait stand! Hey, how-how’s he doing?"
dialogue,Ross,He hasn’t gotten out of that chair in two days.
dialogue,Joey,(goes over to Chandler) Hey buddy! How’s it going?
action,,(Chandler imitates retching and gets out of the chair.)
dialogue,Joey,"(To the rest of the gang) Hey, see that? He just needed his pal to come home. All right, uh, I’ve got to go memorise my lines. (Starts to go his bedroom) Me and Charlton Heston bright and early tomorrow morning! Yeah-yeah!"
dialogue,Rachel,(entering) Hey!
dialogue,Ross,Hey!
dialogue,Rachel,"Hey, Monica!"
dialogue,Monica,"Uh-oh, what’s the matter?"
dialogue,Rachel,"Ohh, it’s Joshua invited me to this fancy club opening tonight. But, I already told Mr. Waltham that I would take his niece to this dumb old opera. So… What are you gonna do?"
dialogue,Monica,I don’t know sweetie.
dialogue,Rachel,No! Help me!
dialogue,Monica,I can’t! I have to work!
dialogue,Rachel,Phoebe?
dialogue,Phoebe,"I would, but I get my morning sickness in the evening."
dialogue,Rachel,Ugh!
dialogue,Phoebe,Unless! She wants to spend the night holding my hair back for me.
dialogue,Rachel,"Ohh, gosh. You guys, come on, this is—I have to meet Joshua! This is my one chance for him to see the fun Rachel. Y’know the ""Wouldn’t it be great if she was my wife"" Rachel. Ohh, all right! Are Joey and Chandler back?"
dialogue,Monica,"No, Chandler’s still in Phase One, and Joey’s that thing you smell."
dialogue,Rachel,Ohh! (Realises that Ross is in the room.) Hi!
dialogue,Ross,Hi!
dialogue,Rachel,So….
dialogue,Ross,No.
dialogue,Rachel,"Ohhhh, come on!!!"
action,,(There’s a knock on the door.)
dialogue,Monica,I think she’s here.
dialogue,Rachel,"No! Wait! Wait-wait! Ross, please!"
dialogue,Ross,"You want me to take some girl I’ve never met to the opera so you can go to a club and flirt with some guy, hmm, that-that is a toughie."
dialogue,Monica,"(looking out the peephole) Ohh, she’s looking down the hall. Oh! She looked right at me! Oh wait, you can’t see people through that little hole, can you? (Goes back to the door.) Hello!"
dialogue,Woman,Hello! (Monica screams)
dialogue,Rachel,"I’ll be right there! (to Ross) Okay, Ross, please come on! I thought we have moved on! I thought we’ve gotten to a place where we could be happy for each other! I mean was that just me?"
dialogue,Ross,"All right, I’ll do it."
dialogue,Rachel,"Oh thank you! Thank you, thank you, thank you! (Monica opens the door.) Emily?"
dialogue,Emily,Yes.
dialogue,Rachel,I’m Rachel Green.
dialogue,Emily,Thank goodness.
dialogue,Rachel,There’s been a teeny-teeny change in plans. It turns out that I’m not free tonight. So…
dialogue,Emily,"Really?! Well, that’s just lovely, isn’t it? I must’ve missed your call, even though I didn’t leave the flat all day."
dialogue,Rachel,"Oh well, no I…"
dialogue,Emily,"Oh, no-no-no, that’s not rude! It’s perfectly in keeping with a trip that I’ve already been run down by one of your wiener carts, and been strip-searched at John F. Kennedy Airport, apparently to you people, I look like someone who’s got a balloon full of cocaine stuffed up their bum."
dialogue,Monica,I-I-I think you look great.
dialogue,Emily,"Good night, it was very nice to meet you all. (Storms out.)"
action,,(Pause)
dialogue,Rachel,I’ll get her.
dialogue,Ross,Please hurry.
dialogue,Phoebe,Don’t you just love the way they talk?!
heading,,"[Scene: Monica and Rachel's, erm, Chandler and Joey's, the next morning, Monica and Phoebe are eating breakfast.]"
dialogue,Phoebe,Ohh!
dialogue,Monica,What?
dialogue,Phoebe,It kicked! I think the baby kicked!
dialogue,Monica,Oh my God!
dialogue,Phoebe,"Oh no wait, oh no, the elastic on my underwear busted."
dialogue,Joey,(running from his bedroom) Oh my God! I overslept! I was supposed to be on the set a half an hour ago! I gotta get out of here!
dialogue,Monica,"Oh wait, Joey, you can’t go like that! You stink!"
dialogue,Joey,"Look, I know I feel asleep before I could shower and now I don’t have time! They’re just ten blocks away, if I run, I can make it."
dialogue,Monica,"Yeah. Run ten blocks, that’ll help the smell."
action,,(He opens the door to reveal Rachel.)
dialogue,Rachel,"Hey—whoa, slow down. (Gets a whiff of him) No, keep moving. (Joey runs off.) Wow!"
dialogue,Monica,So? How did it go with Joshua last night?
dialogue,Rachel,"Well, I didn’t see Joshua last night, but I did punch a girl in the face."
dialogue,Monica,What?
dialogue,Phoebe,Why?
dialogue,Rachel,"The whole night was horrible, it was pouring down rain, and when I got there, there was no Rachel Green on the list, but there was a Rachel Greep."
dialogue,Phoebe,"Ohh! So, did you get to meet her?"
dialogue,Rachel,"No, there is no Rachel Greep, but then this other girl overheard us and she was all, ""I’m Rachel Greep! I’m Rachel Greep!"" and he let her right in."
dialogue,Monica,So you hit her in the face?
dialogue,Rachel,"No, she was already in, but then this big bitch behind me tried to steal my umbrella, so I clocked her. Ohhh! I can’t believe this, all I wanted was a few hours outside of work to see Joshua, so he can go ahead and start falling in love with me."
dialogue,Phoebe,"(going over to comfort her) Aww, Pheebs."
dialogue,Rachel,"Honey, that’s you’re name."
dialogue,Phoebe,That’s short for Phoebe?! I thought that was just what we called each other!
action,,(Chandler enters from his bedroom.)
dialogue,Monica,Hey! You’re wearing pants!
dialogue,Chandler,That’s right! Where are the guys? I’m ready to get drunk and see some strippers.
dialogue,Monica,It’s 9:30 in the morning!
dialogue,Chandler,They got a breakfast buffet.
