script_element,character,text
heading,,[Scene: Central Perk]
dialogue,Monica,"It's so weird, how did Joey end up kissing Charlie last night? I thought you'd end up kissing Charlie."
dialogue,Ross,"Hey, I thought I'd end up kissing Charlie too ok? But SURPRISE !"
dialogue,Chandler,"I missed most of the party (pause) Charlie's a girl, right?"
dialogue,Ross,"Yes, she is this new professor of my department that I did not kiss."
dialogue,Rachel,"I don't know why Joey had to kiss her! I mean, of all the girls at the party, GOD!"
dialogue,Ross,Why do you care so much?
dialogue,Monica,"Yes Rachel, why do you care so much?"
dialogue,Rachel,(worried) Be-cause Ross is the father of my child! You know... and I... want him to hook up with lots of women! (pause) I just... All I'm saying is... I don't think that Joey and Charlie have anything in common.
dialogue,Ross,"Oh, I don't know, they seem to have a shared interest in each other's tonsils..."
dialogue,Phoebe,"Wow, Joey and a professor! Can you imagine if they had kids and if the kids got her intelligence and Joey's raw sexual magnetism... Oh, those nerds will get laaaaaid !"
dialogue,Rachel,"All right, so... Ross, you're ok with all this? I mean..."
dialogue,Ross,"Yeah, it's no big deal. I mean, I just met her and I'm fine with it..."
action,,(Joey and Charlie enter. Ross looks at her)
dialogue,Ross,"Oh, God. I forgot how hot she was!"
dialogue,Joey,Hey!
dialogue,All,Hi!
dialogue,Ross,I'm gonna get some more coffee.
dialogue,Charlie,"Oh, you know what? I'll come with you!"
dialogue,Ross,Ok. (they both go)
dialogue,Chandler,"(to Joey) So, a professor, uh?"
dialogue,Joey,"Yeah! She is cool, and she's so smart! Her mind is totally acrimonious (which, being Joey, he mispronounces ""amonious""). (pause) That's not how she used it...?"
dialogue,Charlie,"(talking to Ross) I feel like I owe you an explanation. I don't ordinarily go around kissing guys at parties. I'm... well, I'm kind of embarrassed. I really hope you don't think less of me."
dialogue,Ross,"Uhm no! Think less of you! No, I don't think less of you. I mean, you saw someone you liked and you kissed them. I mean, those people who like someone and don't kiss them... those-those people are stupid, I hate those people."
dialogue,Charlie,"You know, actually I'm a little surprised to myself. I mean, Joey is so different from the guys I usually date. I mean, they're all professors, and intellectuals, and paleontologists mostly, you know, very cerebral..."
dialogue,Ross,"Yeah, I know the type."
dialogue,Joey,"Hey, if you wanna grab a bite before work we'd better get acrimonious. No? Am I getting close?"
action,,Opening Credits
heading,,[Scene: Joey and Rachel's apartment]
dialogue,Phoebe,(entering) Hey!
dialogue,Monica,Hey!
dialogue,Phoebe,Hey you guys! Look what I just got. (she shows them a pair of slippers)
dialogue,Rachel,"Oh, OH! Wow, I love those! Where did you get them?"
dialogue,Phoebe,I bought them off Ebay! They used to belong to the late Shania Twain.
dialogue,Rachel,"(after a pause) Phoebe, Shania Twain is still alive!"
dialogue,Phoebe,Oh... then I overpaid. (she goes to the bathroom)
dialogue,Monica,"Hey, what's this?"
dialogue,Rachel,"Oh, it's a gift certificate to this new SPA in SOHO."
dialogue,Monica,"Oh, you can't show Phoebe this! She hates those corporate massage chains."
dialogue,Rachel,"Ah, why, now I can't get a massage? There are so many things that she disapproves of! I can't eat veal, I can't wear fur, I can't go hunting..."
dialogue,Monica,Do you wanna go hunting?
dialogue,Rachel,"Well, I would like to have the option!!"
dialogue,Phoebe,"(coming back from the bathroom) What's up? (she sees the gift certificate in Rachel's hands) Hey, Rachel!!"
dialogue,Rachel,Oh!
dialogue,Phoebe,"No, you can't go there! You know how I feel about these ""big massage places""! They're putting people like me out of business!"
dialogue,Monica,"And she wants to go hunting, too!!"
dialogue,Rachel,"Phoebe, come on, I don't wanna waste it! It would be like throwing away a hundred bucks!"
dialogue,Phoebe,"Ok, this is not about the MONEY , ok? It's about... it's about corporate greed destroying our hearts and leaving us... the hollow shells."
dialogue,Rachel,I don't care about any of that!!
dialogue,Phoebe,"Well, do you care about friendship?"
dialogue,Rachel,Oh!
dialogue,Phoebe,"I feel really strongly about this, Rachel. Please, don't use this gift certificate. I'm asking you as a friend."
dialogue,Rachel,"Oh, not as a friend, Phoebe!! Fine, I won't use it!"
dialogue,Phoebe,Promise?
dialogue,Rachel,I promise.
dialogue,Phoebe,Thank you. (she tears up the gift certificate)
dialogue,Rachel,But I am going hunting!!
heading,,[Scene: Monica and Chandler's apartment]
dialogue,Monica,(entering) Hey honey! I missed you today!
dialogue,Chandler,"Oh, yeah?"
dialogue,Monica,Yeah. (they kiss) What d'you wanna do tonight?
dialogue,Chandler,"Oh, well... Maybe we could... (he sweeps the stuff off the table and wordlessly invites Monica to have sex on it)"
dialogue,Monica,"Ok, trying to turn me on by making a mess? Know your audience! Besides, tomorrow we're doing those fertility tests and until then you need to keep your tadpoles in the tank."
dialogue,Chandler,We really need to take those tests?
dialogue,Monica,"Honey, we've been trying to have a baby for over a year. I think it's a good idea to find out if everything's ok. Just a few routine tests."
dialogue,Chandler,But I don't wanna do it in a cup!
dialogue,Monica,What is the big deal?
dialogue,Chandler,It's weird! In a doctor's office?
dialogue,Monica,It's not ok to do it in a doctor's office but it is ok to do it in a parked car behind a Taco Bell?
dialogue,Chandler,"(embarrassed) I cannot believe Ross told you that! (pause) And in my defense, it was a Wendy's!"
dialogue,Monica,"Look, I don't wanna do this test either, but I really do think it's a good idea!"
dialogue,Chandler,"Yeah, ok. I'm sure that doctor's office can't be worst than on a class trip to the Hershey's factory!"
dialogue,Monica,(really embarrassed) OH!
dialogue,Chandler,"Oh, yeah! RACHEL TALKS TOO!"
heading,,[Scene: Joey's apartment]
dialogue,Joey,(sipping red wine from a glass) Who says that wine has to cost more than milk!
action,,"(somebody knocks the door, Joey opens and it's Charlie)"
dialogue,Joey,Heeey!
dialogue,Charlie,Hi!
dialogue,Joey,"Come on in, how are ya?"
dialogue,Charlie,I'm good!
dialogue,Joey,Can I offer you a drink?
dialogue,Charlie,"Please , I've been crazed all day! I had a meeting with the Dean, and my syllabus for summer school is due and I'm writing the Foreword for a friend's book..."
dialogue,Joey,"Uh-oh. I hade a pretty hectic day at work too, today I had to open a door and go (looking scared) ohhhh!"
dialogue,Charlie,So I am just so excited to be here. And I can't wait to start exploring the city!
dialogue,Joey,"Hey, if you need a tour guide... (point to himself)"
dialogue,Charlie,"Oh, you mean it? That would be so fun !"
dialogue,Joey,"Yeah, definitely, definitely. Ok, what do you wanna see first?"
dialogue,Charlie,"Oh, well, we can go see the Chronos Quartet at the Avery Fisher Hall."
dialogue,Joey,(looking puzzled and nodding) Ok!
dialogue,Charlie,And there is a collection of Walt Whitman letters on display at the public library.
dialogue,Joey,"I know, yeah!"
dialogue,Charlie,"And first, I have to see the MET!"
dialogue,Joey,"Ok, let me stop you right there. The Mets suck, ok? You wanna see the Yankees."
dialogue,Charlie,"No, no, no, not the Mets, the MET, singular!"
dialogue,Joey,"Which one, they all suck!"
dialogue,Charlie,The museum!
dialogue,Joey,(looking puzzled) I don't think so.
heading,,"[Scene: SPA massage center, Rachel enters]"
dialogue,Rachel,(to the receptionist) Hi there!
dialogue,Receptionist,"(in an affected tone) Hello, welcome to Lavender Day Spa SPA. How may I help you?"
dialogue,Rachel,"Oh, hi. I have a massage appointment under Rachel Green, and here is my gift certificate."
dialogue,Receptionist,This has been torn up.
dialogue,Rachel,And... taped back together.
dialogue,Receptionist,"Ok well, I'll call you as soon as your massage therapist is ready."
dialogue,Rachel,Ok
dialogue,Receptionist,Have a seat through the glass doors.
dialogue,Rachel,(imitating the receptionist's tone) through the glass doors.
dialogue,Receptionist,Through the glass doors.
dialogue,Rachel,Alright-y then.
action,,(Phoebe enters the hall)
dialogue,Receptionist,"Phoebe, your next client's in the waiting room."
dialogue,Phoebe,"Ok. Do we have to talk like that then they're not around? (She sees Rachel) Oh, no, no! Listen, is there someone who can fill in for me?"
dialogue,Receptionist,"Sorry, everyone is booked!"
dialogue,Phoebe,But that woman can't know I work here. She's a friend of mine and I made this big stink about how awful this massage chains are.
dialogue,Receptionist,Then why you work here?
dialogue,Phoebe,'Cause it's good money! But that doesn't change the fact that this is an evil blood sucking corporate machine!
dialogue,Receptionist,"Well, I think this is a great place to work!"
dialogue,Phoebe,"(watching around and whispering) Ok, are they listening?"
heading,,[Scene: Central Perk]
action,,"(Joey walks in and moves towards Ross, who's sitting of the sofa)"
dialogue,Joey,Ross!
dialogue,Ross,Hi!
dialogue,Joey,I need to talk to you about Charlie.
dialogue,Ross,"(annoyed) Oh, do you, do you really?"
dialogue,Joey,"Yeah, I'm... I'm kind of having a little problem."
dialogue,Ross,"Look, if you don't know what the word ""acrimonious"" means, just don't use it!"
dialogue,Joey,"No, look, you know Charlie, right? She's cool, she's funny, her body is soo..."
dialogue,Ross,Get to the problem!
dialogue,Joey,Yes. It's just that she's so much smarter than all the girls I've ever dated! Combined! I don't want her to think I'm stupid!
dialogue,Ross,(looking down) Are you wearing two belts?
dialogue,Joey,"(checking) EH, what do you know!"
dialogue,Ross,You were saying you didn't want to seem stupid.
dialogue,Joey,"Right, right, right, well, she wants to go to all this cultural places and I don't know how to talk about that stuff. You gotta help me out!"
dialogue,Ross,"You know, I really don't want to get involved in you guy's relationship."
