script_element,character,text
dialogue,Lisa Kudrow,<voiceover>Previously on Friends<\voiceover>
heading,,"[Scene: Central Perk, Joey is talking to Ross]"
dialogue,Joey,"There’s this woman, that I like. A lot. Well, it’s complicated. She’s with this other guy. For a long time. And I could never do that to the guy, y’know? ’Ccause we’re really good friends."
dialogue,Ross,"So, uh, this guy, she used to go out with, is, uh… is he a good guy?"
dialogue,Joey,"Yeah, he’s the best."
dialogue,Ross,Then talk to him! He might be fine with it.
dialogue,Joey,"Oh, I don’t know."
dialogue,Ross,"Joey, it’s worth finding out. I mean, if you really like her."
dialogue,Joey,"I do! So much! I can’t stop thinking about her! I can’t sleep, I—"
dialogue,Ross,"Okay, Joey, you know what? You have to go for it. How often does this happen to you, huh? You owe it to yourself. (Walks towards the door until…)"
dialogue,Joey,It’s Rachel.
action,,"[Fade to Black, then fade in again with Ross stopped at the doorway.]"
dialogue,Ross,"(closes the door) Did you um—I’m sorry, did you just say it’s Rachel?"
dialogue,Joey,Yes.
dialogue,Ross,"Um, you…you like Rachel?"
dialogue,Joey,Yes. I like Rachel.
dialogue,Ross,Rachel?!
dialogue,Joey,"(startled) Yeah, okay but look, buy uh—Hey-hey, y’know, y’know who else I like? You! And it-it doesn’t get said enough. I like you Ross."
dialogue,Ross,But R-R-Rachel-Rachel?!
dialogue,Joey,"Yeah, but it’s not a big deal."
dialogue,Ross,"It’s not a big deal? Oh, I’m sorry I just…um, I…what about all the stuff you-you just said? I mean how about, I like—you-you can’t stop thinking about her. Like how you can’t sleep?"
dialogue,Joey,"I’m an actor, y’know? As-as a group, we tend to be over dramatic."
dialogue,Ross,Rachel who’s carrying my baby? Rachel?
dialogue,Joey,"Look no, I-I know it’s bad, and I know it’s wrong. Okay? But-but it’s not like anything’s ever gonna happen. Y’know? These-these are just feelings, they’re gonna go away."
dialogue,Ross,Y’know what? I-I gotta go. (Starts to leave.)
dialogue,Joey,Oh come on Ross! Hey Ross-Ross don’t…
dialogue,Ross,(stops) I just—y’know—I-I just have one—Rachel?!
action,,"(He exits and starts to walk away, passes a window, stops, and says ""Rachel?!"" again. Joey sighs and turns around to face Gunther.)"
dialogue,Gunther,Rachel?!!
action,,Opening Credits
heading,,"[Scene: Central Perk, Rachel and Chandler are on the couch.]"
dialogue,Rachel,"Oh-oh! Okay, she’s kicking!"
dialogue,Chandler,Oh! (Puts his hand on her belly.) She’s growing inside you.
dialogue,Rachel,Whoa!!
dialogue,Chandler,Oh! (Pulls his hand away.)
dialogue,Rachel,Wow that was a big one.
dialogue,Chandler,I think that’s the youngest girl ever to reject me.
dialogue,Phoebe,(entering) Oh hey you guys!
dialogue,Chandler,Oh hey!
dialogue,Rachel,Hi!
dialogue,Phoebe,"Hey listen let me ask you, do you believe in soul mates?"
dialogue,Rachel,Oh yes I do. I do. I believe that there is one perfect person out there for everyone. And do you know how you find him? You stop looking for him. That’s why I stopped looking for Russell Crowe. He’ll find me.
dialogue,Phoebe,"Uh-huh, (To Chandler) and you?"
dialogue,Chandler,"No. I mean I believe that uh, certain people are more suited for each other and I believe in falling in love, but soul mates, I don’t think they exist."
dialogue,Phoebe,"Okay, good."
dialogue,Chandler,Why?
dialogue,Phoebe,"Well last night, I met Monica’s."
dialogue,Chandler,What?
