script_element,character,text
heading,,[Scene: A Street: Monica and Phoebe are walking to a newsstand.]
dialogue,Phoebe,Do you think they have yesterday's daily news?
dialogue,Monica,Why?
dialogue,Phoebe,"Just wanna check my horoscope, see if it was right."
dialogue,Monica,"Oh my God. (Grabs Phoebe and turns her away) Phoebe. Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression."
dialogue,Phoebe,"Where? (Turns to face him) Ooh, come to Momma."
dialogue,Monica,"He's coming. Be cool, be cool, be cool."
action,,(The guy walks past them)
dialogue,Guy,Nice hat.
dialogue,Monica and Phoebe,(in unison) Thanks.
action,,(The guy walks on)
dialogue,Phoebe,We should do something. Whistle.
dialogue,Monica,We are not going to whistle.
dialogue,Phoebe,"Come on, do it."
dialogue,Monica,No!
dialogue,Phoebe,Do it!
dialogue,Monica,No!
dialogue,Phoebe,Do it do it do it!
dialogue,Monica,(Shouts to the guy) Woo-woo!
action,,"(The guy turns round, startled. Monica points to Phoebe. The guy gets hit by a truck)"
dialogue,Phoebe,I can't believe you did that!
action,,Opening Credits
heading,,"[Scene: Hospital, the guy is in a coma and Mon and Pheebs are visiting.]"
dialogue,Monica,"Why did I 'woo-hoo'? I mean, what was I hoping would happen? That-that he'd turn round and say 'I love that sound, I must have you now'?"
dialogue,Phoebe,"I just wish there was something we could do. (Bends down and talks to him) Hello. Hello, Coma Guy. GET UP, YOU GIRL SCOUT! UP! UP! UP!"
dialogue,Monica,"Phoebe, what are you doing?"
dialogue,Phoebe,Maybe nobody's tried this.
dialogue,Monica,"I wish we at least knew his name... Look at that face. I mean, even sleeping, he looks smart. I bet he's a lawyer."
dialogue,Phoebe,"Yeah, but did you see the dents in his knuckles? That means he's artistic."
dialogue,Monica,"Okay, he's a lawyer, who teaches sculpting on the side. And- he can dance!"
dialogue,Phoebe,"Oh! And, he's the kinda guy who, when you're talking, he's listening, y'know, and not saying 'Yeah, I understand' but really wondering what you look like naked."
dialogue,Monica,I wish all guys could be like him.
dialogue,Phoebe,I know.
heading,,"[Scene: Monica and Rachel's, Monica and Phoebe are telling everyone about their coma guy.]"
dialogue,Chandler,Are there no conscious men in the city for you two?
dialogue,Monica,He doesn't have anyone.
dialogue,Phoebe,"Yeah, we-we feel kinda responsible."
dialogue,Joey,I can't believe you said woowoo. I don't even say woowoo.
dialogue,Rachel,"Oh, she's coming up! She's coming up! (Turns on the TV)"
dialogue,Jay Leno,"(on TV) Folks, when we come back we'll be talking about her new book, 'Euphoria Unbound': the always interesting Nora Tyler Bing. You might wanna put the kids to bed for this one."
action,,"(Everyone has settled down to watch, except Chandler)"
dialogue,Chandler,"Y'know, we don't have to watch this. Weekend At Bernie's is on Showtime , HBO , and Cinemax ."
dialogue,Rachel,"No way, forget it."
dialogue,Joey,"C'mon, she's your mom!"
dialogue,Chandler,"Exactly. Weekend At Bernie's ! Dead guy getting hit in the groin twenty, thirty times! No?"
dialogue,Rachel,"Chandler, I gotta tell you, I love your mom's books! I love her books! I cannot get on a plane without one! I mean, this is so cool!"
dialogue,Chandler,"Yeah, well, you wouldn't think it was cool if you're eleven years old and all your friends are passing around page 79 of 'Mistress Bitch.'"
dialogue,Ross,"C'mon, Chandler, I love your mom. I think she's a blast."
dialogue,Chandler,You can say that because she's not your mom.
dialogue,Ross,"Oh, please..."
action,,(Rachel opens the door to Paolo)
dialogue,Paolo,Bona sera.
dialogue,Rachel,"Oh, hi sweetie. (They kiss)"
dialogue,Ross,When did Rigatoni get back from Rome?
dialogue,Monica,Last night.
dialogue,Ross,"Ah, so then his plane didn't explode in a big ball of fire?... Just a dream I had- but, phew."
dialogue,Phoebe,Hey hey hey! She's on!
dialogue,Paolo,Ah! Nora Bing!
dialogue,Jay Leno,(on TV) ...Now what is this about you-you being arrested i-in London? What is that all about?
dialogue,Phoebe,Your mom was arrested?
dialogue,Chandler,"Shhh, busy beaming with pride."
dialogue,Mrs. Bing,"(on TV) ...This is kind of embarrassing, but occasionally after I've been intimate with a man..."
dialogue,Chandler,Now why would she say that's embarrassing?
dialogue,All,Shhh.
dialogue,Mrs. Bing,(on TV) ...I just get this craving for Kung Pow Chicken.
dialogue,Chandler,THAT'S TOO MUCH INFORMATION!!
dialogue,Jay Leno,"(on TV) Alright, so now you're doing this whole book tour thing, how is that going?"
dialogue,Mrs. Bing,"(on TV) Oh, fine. I'm leaving for New York tomorrow, which I hate- but I get to see my son, who I love..."
dialogue,All,Awww!
dialogue,Chandler,This is the way that I find out. Most moms use the phone.
dialogue,Jay Leno,"(on TV) Y'know, don't take this wrong, I-I just don't see you a-as a mom, somehow.. I don't mean that, I don't mean that bad..."
dialogue,Mrs. Bing,"(on TV) Oh no, I am a fabulous mom! I bought my son his first condoms."
action,,(The gang turn to look at Chandler)
dialogue,Chandler,...And then he burst into flames.
heading,,"[Scene: The Hospital, it's a montage of Monica and Phoebe's visit to the hospital with My Guy playing in the background. It starts with Monica reading a newspaper to him.]"
dialogue,Monica,"Let's see. Congress is debating a new deficit reduction bill... the mayor wants to raise subway fares again... the high today was forty-five... and- oh, teams played sports."
action,,"[Next is a shot of them dragging an enormous plant into the room, then Monica knitting a sweater, then Phoebe singing, then Phoebe shaving him and chatting to Monica]"
dialogue,Phoebe,What about Glen? He could be a Glen.
dialogue,Monica,Nah... not-not special enough.
dialogue,Phoebe,Ooh! How about Agamemnon?
dialogue,Monica,Waaay too special.
heading,,"[Scene: A Mexican Restaurant, Monica, Phoebe, Joey, Chandler and his mom are there.]"
dialogue,Mrs. Bing,I am famished. What do I want... (Looks at Chandler's menu)
dialogue,Chandler,Please God don't let it be Kung Pow Chicken.
dialogue,Mrs. Bing,"Oh, you watched the show! What'd you think?"
dialogue,Chandler,"Well, I think you need to come out of your shell just a little."
dialogue,Ross,(Entering) What is this dive? Only you could've picked this place.
dialogue,Mrs. Bing,"Oooh, c'mon, shut up, it's fun. Gimme a hug. (They both sit down) Well, I think we're ready for some tequila."
dialogue,Chandler,I know I am.
dialogue,Mrs. Bing,Who's doing shots?
dialogue,Monica,Yeah.
dialogue,Phoebe,I'm in.
dialogue,Mrs. Bing,There y'go. Ross?
dialogue,Ross,"Uh, I'm not really a shot drinking kinda guy."
action,,(Enter Rachel and Paolo. They are both somewhat flustered)
dialogue,Rachel,"Hi! Sorry- sorry we're late, we, uh, kinda just, y'know, lost track of time."
dialogue,Ross,...But a man can change. (Downs a shot)
action,,[Time lapse. Ross is now clearly drunk. He is holding up a shot glass to his eye like a jeweller's eye.]
dialogue,Ross,Anyone want me to appraise anything?
action,,(Rachel feeds something to Paolo. He eats it and licks her hand)
dialogue,Rachel,"Mrs. Bing, I have to tell you, I've read everything you've ever written. No, I mean it! I mean, when I read Euphoria at Midnight, all I wanted to do was become a writer."
dialogue,Mrs. Bing,"Oh, please, honey, listen, if I can do it, anybody can. You just start with half a dozen European cities, throw in thirty euphemisms for male genitalia, and bam! You have got yourself a book."
dialogue,Chandler,"Myyy mother, ladies and gentlemen."
action,,[Cut to Mrs. Bing on the telephone.]
dialogue,Mrs. Bing,"Yeah, any messages for room 226?"
action,,(Ross emerges from a toilet marked 'Chicas')
dialogue,Mrs. Bing,"You okay there, slugger?"
dialogue,Ross,"Yeah, I'm fine, I'm fine. (A woman emerges from the toilet behind him and he tries to pretend he was in the other one)"
dialogue,Mrs. Bing,What is with you tonight?
dialogue,Ross,Nothing. Nothing nothing nothing.
dialogue,Mrs. Bing,"(To phone) Okay, thank you. (To Ross) It's the Italian Hand-Licker, isn't it."
dialogue,Ross,No. It's the one he's licking.
dialogue,Mrs. Bing,She's supposed to be with you.
dialogue,Ross,You're good.
dialogue,Mrs. Bing,"Oh, Ross, listen to me. I have sold a hundred million copies of my books, and y'know why?"
dialogue,Ross,The girl on the cover with her nipples showing?
dialogue,Mrs. Bing,"No. Because I know how to write men that women fall in love with. Believe me, I cannot sell a Paolo. People will not turn three hundred twenty-five pages for a Paolo. C'mon, the guy's a secondary character, a, y'know, complication you eventually kill off."
dialogue,Ross,When?
dialogue,Mrs. Bing,He's not a hero. ...You know who our hero is.
dialogue,Ross,The guy on the cover with his nipples showing?
dialogue,Mrs. Bing,"No, it's you!"
dialogue,Ross,Please.
dialogue,Mrs. Bing,"No, really, c'mon. You're smart, you're sexy..."
dialogue,Ross,Right.
dialogue,Mrs. Bing,"You are gonna be fine, believe me."
action,,(She kisses him on the cheek)
dialogue,Ross,Uh-oh...
action,,(...Then full on the mouth)
action,,(Enter Joey)
dialogue,Joey,Uhhhh.... I'll just pee in the street.
action,,Commercial Break
heading,,"[Scene: Chandler and Joey's, the next morning. Joey is getting the door in his dressing gown—it's Ross.]"
dialogue,Ross,"Hey, is Chandler here?"
dialogue,Joey,Yeah.
action,,(Ross drags Joey into the hall and slams the door)
dialogue,Ross,"Okay, uh, about last night, um, Chandler.. you didn't tell... (Joey shakes his head) Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right? One kiss? No big deal? Right?"
dialogue,Joey,Right. No big deal.
dialogue,Ross,Okay.
dialogue,Joey,In Bizarro World!! You broke the code!
dialogue,Ross,What code?
dialogue,Joey,"You don't kiss your friend's mom! Sisters are okay, maybe a hot-lookin' aunt... but not a mom, never a mom!"
action,,(Chandler opens the door and startles them. He picks up the paper)
dialogue,Chandler,What are you guys doing out here?
dialogue,Ross,"Uh.. uh.. Well, Joey and I had discussed getting in an early morning racquetball game. But, um, apparently, somebody overslept."
dialogue,Joey,"Yeah, well, you don't have your racket."
dialogue,Ross,"No, no I don't, because it's being restrung, somebody was supposed to bring me one."
dialogue,Joey,"Yeah, well you didn't call and leave your grip size."
dialogue,Chandler,"Okay, you guys spend waaaay too much time together. (Goes back inside and shuts the door)"
dialogue,Ross,"Okay, I'm scum, I'm scum."
dialogue,Joey,"Ross, how could you let this happen?"
dialogue,Ross,"I don't know, God, I... well, it's not like she's a regular mom, y'know? She's, she's sexy, she's..."
dialogue,Joey,You don't think my mom's sexy?
dialogue,Ross,Well... not in the same way...
