script_element,character,text
heading,,[Scene: The gang is walking to a newsstand late at night. Joey is anxiously in the lead.]
dialogue,Rachel,"Joey, would you slow down? They're not gonna be sold out of papers at one o'clock in the morning."
dialogue,Joey,I'm excited! I've never gotten reviewed before.
dialogue,Monica,"You were so amazing as the king. I was really impressed, I was."
dialogue,Phoebe,"Although, you know what? You might want to consider wearing underwear next time. Yeah, cause when you sat down on your throne you could kind of see your... royal subject."
dialogue,Joey,"Here it is, here it is. (reading from newspaper) The only thing worse than the mindless, adolescent direction was Joseph Tribbiani's disturbingly unskilled portrayal of the king."
dialogue,Chandler,"OK, look, that is one guy's opinion, alright. Phoebs, read yours."
dialogue,Phoebe,"OK. (reading) The only thing worse than the mindless, adolescent direction..."
dialogue,Chandler,"Does anyone have one from a different paper? Ross, read yours."
dialogue,Ross,I don't want to.
dialogue,Rachel,"Joey, honey, they don't know what they're talking about."
dialogue,Ross,Yeah.
dialogue,Joey,Maybe they do. I've been doin' this ten years and I haven't gotten anywhere. There's gotta be a reason.
dialogue,Ross,"Oh c'mon. Maybe you're just, uhhh... paying your dues."
dialogue,Joey,"No, no, no, it.. it's too hard. It's not worth it. I quit."
dialogue,Monica,"Wait, wait, wait, wait, wait one minute. Wait a minute. I believe this will change your mind. (Reads from paper) In a mediocre play, Joseph Tribbiana was able to achieve brilliant new levels of... continued on page 153...(turns it) sucking."
action,,Opening Credits
heading,,"[Scene: Chandler, Phoebe, Rachel, Monica comforting Joey at Monica and Rachel's apartment.]"
dialogue,Joey,"When I was little, I wanted to be a veteranarian, but then I found out you had to put your hands into cows and stuff."
action,,"(Ross enters, depressed.)"
dialogue,Ross,(sullenly) Hiiiiii.
dialogue,Phoebe,Are... are you OK?
dialogue,Ross,"Yeah, yeah, just a tough day at work. A stegosaurus fell over and trapped a kid. Whoa, whoa, I know this jacket, this is, th--Fun Bobby's jacket! Where is he, what. He, he's here, isn't he?"
dialogue,Monica,Maybe.
dialogue,Ross,Don't toy with me.
action,,(Fun Bobby (FBOB) enters from Monica's bedroom.)
dialogue,Fun Bobby,Geller!
dialogue,Ross,"Hey, Fun Bobby!"
dialogue,Fun Bobby,"Hey. Whoa, hey, you've been working out, huh?"
dialogue,Ross,"Not at all! I love this guy. Hey, I was so psyched to hear you're back with my sister!"
dialogue,Monica,You and me both.
dialogue,Fun Bobby,"Hey, so what'd I miss, what'd I miss, c'mon?"
dialogue,Phoebe,"Oh, we were just trying to make Joey feel better."
dialogue,Fun Bobby,"Hey, do you need me to pick you up?"
dialogue,Joey,"No, I'm alright man. Really."
dialogue,Fun Bobby,"No, I'm picking you up."
dialogue,Joey,"Hey no, seriously, I don't need you to pick me... (Fun Bobby picks Joey up off the ground, bounces him. Joey laughs.) Alright! It still works."
